"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","17","189296","0.0-17.0","3183","5","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>welcoming </strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","18","201763","0.0-18.0","12465","{""Q0"":""careful""}","","","Rebellious","",""
"","","","","","html-slider-response","19","204679","0.0-19.0","2916","7","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careful</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","20","211746","0.0-20.0","7065","{""Q0"":""mature""}","","","Ignorant","",""
"","","","","","html-slider-response","21","214534","0.0-21.0","2787","6","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>mature</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","22","222113","0.0-22.0","7578","{""Q0"":""non typical ""}","","","Atypical","",""
"","","","","","html-slider-response","23","227513","0.0-23.0","5399","2","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non typical </strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","24","252280","0.0-24.0","24765","{""Q0"":""clean ""}","","","Disorderly","",""
"","","","","","html-slider-response","25","256430","0.0-25.0","4149","5","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>clean </strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","26","270247","0.0-26.0","13815","{""Q0"":""entitled""}","","","Humble","",""
"","","","","","html-slider-response","27","273597","0.0-27.0","3349","5","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>entitled</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","28","298215","0.0-28.0","24617","{""Q0"":""unintelligent ""}","","","Articulate","",""
"","","","","","html-slider-response","29","302597","0.0-29.0","4381","3","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unintelligent </strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","30","315880","0.0-30.0","13282","{""Q0"":""playful""}","","","Aggressive","",""
"","","","","","html-slider-response","31","320815","0.0-31.0","4933","3","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>playful</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","32","327164","0.0-32.0","6348","{""Q0"":""non competent""}","","","Competent","",""
"","","","","","html-slider-response","33","330648","0.0-33.0","3483","5","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non competent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","34","338715","0.0-34.0","8065","{""Q0"":""boring ""}","","","Creative","",""
"","","","","","html-slider-response","35","340298","0.0-35.0","1583","6","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>boring </strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","36","348415","0.0-36.0","8115","{""Q0"":""non traditional ""}","","","Traditional","",""
"","","","","","html-slider-response","37","352131","0.0-37.0","3715","5","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non traditional </strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","38","361131","0.0-38.0","8998","{""Q0"":""non intellectual ""}","","","Intellectual","",""
"","","","","","html-slider-response","39","364564","0.0-39.0","3432","3","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non intellectual </strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","40","379864","0.0-40.0","15298","{""Q0"":""funny""}","","","Serious","",""
"","","","","","html-slider-response","41","381715","0.0-41.0","1850","5","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>funny</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","42","391848","0.0-42.0","10131","{""Q0"":""Sporadic ""}","","","Consistent","",""
"","","","","","html-slider-response","43","393548","0.0-43.0","1699","5","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sporadic </strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","44","401465","0.0-44.0","7915","{""Q0"":""sympathetic ""}","","","Empathetic","",""
"","","","","","html-slider-response","45","403648","0.0-45.0","2182","2","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sympathetic </strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","46","410398","0.0-46.0","6749","{""Q0"":""non religious""}","","","Religious","",""
"","","","","","html-slider-response","47","412232","0.0-47.0","1833","3","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non religious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","48","434881","0.0-48.0","22648","{""Q0"":""occasional ""}","","","Persistent","",""
"","","","","","html-slider-response","49","437731","0.0-49.0","2849","1","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>occasional </strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","50","443718","0.0-50.0","5985","{""Q0"":""shy""}","","","Confident","",""
"","","","","","html-slider-response","51","446032","0.0-51.0","2313","2","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>shy</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","52","453866","0.0-52.0","7832","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","53","457332","0.0-53.0","3465","6","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","54","472682","0.0-54.0","15349","{""Q0"":""unmotivated""}","","","Determined","",""
"","","","","","html-slider-response","55","475049","0.0-55.0","2365","3","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unmotivated</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","56","490233","0.0-56.0","15182","{""Q0"":""dependent ""}","","","Independent","",""
"","","","","","html-slider-response","57","494015","0.0-57.0","3781","5","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent </strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","58","520666","0.0-58.0","26649","{""Q0"":""uneducated ""}","","","Well-educated","",""
"","","","","","html-slider-response","59","525765","0.0-59.0","5098","6","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uneducated </strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","60","532449","0.0-60.0","6683","{""Q0"":""happy""}","","","Grumpy","",""
"","","","","","html-slider-response","61","537166","0.0-61.0","4715","3","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","62","555733","0.0-62.0","18565","{""Q0"":""devious ""}","","","Manipulative","",""
"","","","","","html-slider-response","63","560967","0.0-63.0","5233","2","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>devious </strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","64","569700","0.0-64.0","8731","{""Q0"":""non flexible ""}","","","Flexible","",""
"","","","","","html-slider-response","65","579983","0.0-65.0","10282","5","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non flexible </strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","66","584934","0.0-66.0","4949","{""Q0"":""observent ""}","","","Unobservant","",""
"","","","","","html-slider-response","67","586966","0.0-67.0","2032","6","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observent </strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","68","596066","0.0-68.0","9099","{""Q0"":""non-mature""}","","","Mature","",""
"","","","","","html-slider-response","69","598350","0.0-69.0","2283","6","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non-mature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","70","616950","0.0-70.0","18598","{""Q0"":""disinterested""}","","","Curious","",""
"","","","","","html-slider-response","71","618900","0.0-71.0","1949","5","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disinterested</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","72","624583","0.0-72.0","5682","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","73","626366","0.0-73.0","1782","6","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","74","648884","0.0-74.0","22515","{""Q0"":""Artifical ""}","","","Natural","",""
"","","","","","html-slider-response","75","650467","0.0-75.0","1582","5","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Artifical </strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","76","679034","0.0-76.0","28565","{""Q0"":""respectful ""}","","","Condescending","",""
"","","","","","html-slider-response","77","684034","0.0-77.0","4999","5","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>respectful </strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","78","699984","0.0-78.0","15948","{""Q0"":""confident ""}","","","Defensive","",""
"","","","","","html-slider-response","79","702851","0.0-79.0","2866","5","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>confident </strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","80","730851","0.0-80.0","27998","{""Q0"":""unkind""}","","","Thoughtful","",""
"","","","","","html-slider-response","81","733202","0.0-81.0","2350","3","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unkind</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","82","740001","0.0-82.0","6798","{""Q0"":""impulsive""}","","","Compulsive","",""
"","","","","","html-slider-response","83","741951","0.0-83.0","1949","5","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impulsive</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","84","746768","0.0-84.0","4815","{""Q0"":""nice""}","","","Bossy","",""
"","","","","","html-slider-response","85","748402","0.0-85.0","1633","5","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","86","753201","0.0-86.0","4798","{""Q0"":""cold""}","","","Sensitive","",""
"","","","","","html-slider-response","87","755101","0.0-87.0","1899","4","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cold</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","88","760301","0.0-88.0","5199","{""Q0"":""accepting""}","","","Mean","",""
"","","","","","html-slider-response","89","761835","0.0-89.0","1532","3","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>accepting</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","90","767823","0.0-90.0","5983","{""Q0"":""nonethical ""}","","","Ethical","",""
"","","","","","html-slider-response","91","771474","0.0-91.0","3648","5","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonethical </strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","92","776126","0.0-92.0","4649","{""Q0"":""quiet""}","","","Outspoken","",""
"","","","","","html-slider-response","93","779143","0.0-93.0","3015","7","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>quiet</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","94","794679","0.0-94.0","15532","{""Q0"":""fearful""}","","","Courageous","",""
"","","","","","html-slider-response","95","797513","0.0-95.0","2832","2","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>fearful</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","96","810030","0.0-96.0","12515","{""Q0"":""dull""}","","","Wise","",""
"","","","","","html-slider-response","97","812130","0.0-97.0","2099","2","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dull</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","98","817197","0.0-98.0","5066","{""Q0"":""happy""}","","","Angry","",""
"","","","","","html-slider-response","99","820781","0.0-99.0","3582","6","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","100","832964","0.0-100.0","12182","{""Q0"":""reckless""}","","","Careful","",""
"","","","","","html-slider-response","101","835182","0.0-101.0","2216","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reckless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","102","839748","0.0-102.0","4565","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","103","842514","0.0-103.0","2766","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","104","876515","0.0-104.0","33998","{""Q0"":""despair""}","","","Self-pitying","",""
"","","","","","html-slider-response","105","879065","0.0-105.0","2549","1","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>despair</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","106","893566","0.0-106.0","14499","{""Q0"":""imposing""}","","","Dignified","",""
"","","","","","html-slider-response","107","897249","0.0-107.0","3683","2","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>imposing</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","108","909282","0.0-108.0","12031","{""Q0"":""unloving""}","","","Clever","",""
"","","","","","html-slider-response","109","916033","0.0-109.0","6749","2","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unloving</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","110","948300","0.0-110.0","32265","{""Q0"":""appealing""}","","","Charismatic","",""
"","","","","","html-slider-response","111","950833","0.0-111.0","2532","2","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>appealing</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","112","958750","0.0-112.0","7916","{""Q0"":""nonabusive""}","","","Abusive","",""
"","","","","","html-slider-response","113","960750","0.0-113.0","1999","5","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonabusive</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","114","967550","0.0-114.0","6799","{""Q0"":""careless""}","","","Reasonable","",""
"","","","","","html-slider-response","115","971601","0.0-115.0","4051","5","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careless</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","116","977717","0.0-116.0","6114","{""Q0"":""nonambitious""}","","","Ambitious","",""
"","","","","","html-slider-response","117","983334","0.0-117.0","5616","5","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonambitious</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","118","992268","0.0-118.0","8933","{""Q0"":""dominant ""}","","","Submissive","",""
"","","","","","html-slider-response","119","993850","0.0-119.0","1581","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dominant </strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","120","998968","0.0-120.0","5116","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","121","1008701","0.0-121.0","9732","6","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1024901","0.0-122.0","16199","{""Q0"":""light""}","","","Intense","",""
"","","","","","html-slider-response","123","1027935","0.0-123.0","3034","5","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>light</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1047318","0.0-124.0","19381","{""Q0"":""dishonest ""}","","","Conscientious","",""
"","","","","","html-slider-response","125","1050452","0.0-125.0","3132","2","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dishonest </strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1065402","0.0-126.0","14949","{""Q0"":""equal ""}","","","Prejudiced","",""
"","","","","","html-slider-response","127","1067872","0.0-127.0","2468","2","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>equal </strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1098853","0.0-128.0","30978","{""Q0"":""careful""}","","","Strict","",""
"","","","","","html-slider-response","129","1100470","0.0-129.0","1616","5","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careful</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1111803","0.0-130.0","11331","{""Q0"":""suspicious ""}","","","Skeptical","",""
"","","","","","html-slider-response","131","1114336","0.0-131.0","2533","5","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>suspicious </strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1129437","0.0-132.0","15099","{""Q0"":""masculine ""}","","","Feminine","",""
"","","","","","html-slider-response","133","1131087","0.0-133.0","1649","6","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine </strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1139143","0.0-134.0","8054","{""Q0"":""nonaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","135","1143287","0.0-135.0","4143","3","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1173471","0.0-136.0","30182","{""Q0"":""modest""}","","","Self-critical","",""
"","","","","","html-slider-response","137","1175487","0.0-137.0","2015","2","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>modest</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1180672","0.0-138.0","5183","{""Q0"":""unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","139","1182104","0.0-139.0","1431","2","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1186554","0.0-140.0","4448","{""Q0"":""dense""}","","","Open-minded","",""
"","","","","","html-slider-response","141","1188788","0.0-141.0","2234","4","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dense</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1192638","0.0-142.0","3848","{""Q0"":""old""}","","","Youthful","",""
"","","","","","html-slider-response","143","1194871","0.0-143.0","2232","2","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>old</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1200106","0.0-144.0","5233","{""Q0"":""disagree""}","","","Agreeable","",""
"","","","","","html-slider-response","145","1205438","0.0-145.0","5331","3","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disagree</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1209672","0.0-146.0","4233","{""Q0"":""nice""}","","","Cruel","",""
"","","","","","html-slider-response","147","1212571","0.0-147.0","2899","3","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1222288","0.0-148.0","9715","{""Q0"":""crazy""}","","","Weird","",""
"","","","","","html-slider-response","149","1225154","0.0-149.0","2865","2","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>crazy</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1244122","0.0-150.0","18966","{""Q0"":""judgemental ""}","","","Critical","",""
"","","","","","html-slider-response","151","1245773","0.0-151.0","1650","3","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>judgemental </strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1252522","0.0-152.0","6748","{""Q0"":""nonsincere""}","","","Sincere","",""
"","","","","","html-slider-response","153","1254655","0.0-153.0","2132","2","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonsincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1270055","0.0-154.0","15398","{""Q0"":""rude""}","","","Combative","",""
"","","","","","html-slider-response","155","1275589","0.0-155.0","5533","3","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>rude</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1281273","0.0-156.0","5683","{""Q0"":""sad""}","","","Happy","",""
"","","","","","html-slider-response","157","1284973","0.0-157.0","3698","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1293006","0.0-158.0","8031","{""Q0"":""calm""}","","","Energetic","",""
"","","","","","html-slider-response","159","1297689","0.0-159.0","4682","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1307974","0.0-160.0","10283","{""Q0"":""sensitive""}","","","Emotional","",""
"","","","","","html-slider-response","161","1310156","0.0-161.0","2182","3","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sensitive</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1324323","0.0-162.0","14165","{""Q0"":""resistent ""}","","","Passive","",""
"","","","","","html-slider-response","163","1326441","0.0-163.0","2117","2","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>resistent </strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1329974","0.0-164.0","3531","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","165","1331675","0.0-165.0","1700","5","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1338057","0.0-166.0","6381","{""Q0"":""advanced""}","","","Prudish","",""
"","","","","","html-slider-response","167","1344223","0.0-167.0","6166","3","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>advanced</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1350807","0.0-168.0","6583","{""Q0"":""nonsociable""}","","","Sociable","",""
"","","","","","html-slider-response","169","1354957","0.0-169.0","4149","3","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonsociable</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1361075","0.0-170.0","6117","{""Q0"":""liar""}","","","Trustworthy","",""
