"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","21","280805","0.0-21.0","3165","5","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","22","313278","0.0-22.0","32465","{""Q0"":""strict""}","","","Easygoing","",""
"","","","","","html-slider-response","23","316140","0.0-23.0","2860","4","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>strict</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","24","334605","0.0-24.0","18458","{""Q0"":""unambitious""}","","","Ambitious","",""
"","","","","","html-slider-response","25","340020","0.0-25.0","5413","5","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unambitious</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","26","352021","0.0-26.0","11993","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","27","358323","0.0-27.0","6300","6","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","28","378140","0.0-28.0","19806","{""Q0"":""decieving""}","","","Trustworthy","",""
"","","","","","html-slider-response","29","382523","0.0-29.0","4381","5","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>decieving</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","30","395476","0.0-30.0","12945","{""Q0"":""orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","31","399755","0.0-31.0","4278","5","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","32","417092","0.0-32.0","17329","{""Q0"":""submitive""}","","","Abusive","",""
"","","","","","html-slider-response","33","420908","0.0-33.0","3813","5","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>submitive</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","34","481644","0.0-34.0","60729","{""Q0"":""indecisive""}","","","Confident","",""
"","","","","","html-slider-response","35","485451","0.0-35.0","3805","5","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>indecisive</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","36","499564","0.0-36.0","14106","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","37","502699","0.0-37.0","3133","6","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","38","512219","0.0-38.0","9514","{""Q0"":""old""}","","","Youthful","",""
"","","","","","html-slider-response","39","517955","0.0-39.0","5733","6","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>old</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","40","541091","0.0-40.0","23131","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","41","544522","0.0-41.0","3428","5","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","42","554154","0.0-42.0","9626","{""Q0"":""lazy""}","","","Energetic","",""
"","","","","","html-slider-response","43","559546","0.0-43.0","5390","5","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","44","580418","0.0-44.0","20866","{""Q0"":""unsincere""}","","","Sincere","",""
"","","","","","html-slider-response","45","583738","0.0-45.0","3317","4","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unsincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","46","593795","0.0-46.0","10049","{""Q0"":""happy""}","","","Grumpy","",""
"","","","","","html-slider-response","47","598330","0.0-47.0","4533","5","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","48","619147","0.0-48.0","20810","{""Q0"":""confident""}","","","Ignorant","",""
"","","","","","html-slider-response","49","622258","0.0-49.0","3110","4","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>confident</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","50","637443","0.0-50.0","15177","{""Q0"":""happy""}","","","Angry","",""
"","","","","","html-slider-response","51","642058","0.0-51.0","4613","4","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","52","693065","0.0-52.0","51001","{""Q0"":""unmanipulative""}","","","Manipulative","",""
"","","","","","html-slider-response","53","699026","0.0-53.0","5957","2","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unmanipulative</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","54","713065","0.0-54.0","14033","{""Q0"":""joking""}","","","Serious","",""
"","","","","","html-slider-response","55","717465","0.0-55.0","4398","5","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>joking</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","56","847498","0.0-56.0","130026","{""Q0"":""phrasing""}","","","Self-critical","",""
"","","","","","html-slider-response","57","851248","0.0-57.0","3748","4","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>phrasing</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","58","876305","0.0-58.0","25050","{""Q0"":""unsensitive""}","","","Sensitive","",""
"","","","","","html-slider-response","59","879960","0.0-59.0","3653","6","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unsensitive</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","60","894656","0.0-60.0","14689","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","61","898952","0.0-61.0","4293","5","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","62","920129","0.0-62.0","21168","{""Q0"":""unthoughtful""}","","","Thoughtful","",""
"","","","","","html-slider-response","63","923016","0.0-63.0","2885","5","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unthoughtful</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","64","946464","0.0-64.0","23442","{""Q0"":""stumble""}","","","Articulate","",""
"","","","","","html-slider-response","65","953016","0.0-65.0","6549","3","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stumble</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","66","1006200","0.0-66.0","53178","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","67","1010695","0.0-67.0","4493","6","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","68","1025120","0.0-68.0","14418","{""Q0"":""dumb""}","","","Well-educated","",""
"","","","","","html-slider-response","69","1032064","0.0-69.0","6942","5","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","70","1053472","0.0-70.0","21402","{""Q0"":""passive""}","","","Combative","",""
"","","","","","html-slider-response","71","1057151","0.0-71.0","3677","5","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>passive</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","72","1098120","0.0-72.0","40963","{""Q0"":""uninterested""}","","","Curious","",""
"","","","","","html-slider-response","73","1101359","0.0-73.0","3237","5","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uninterested</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","74","1163975","0.0-74.0","62608","{""Q0"":""permisquest""}","","","Prudish","",""
"","","","","","html-slider-response","75","1169246","0.0-75.0","5269","4","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>permisquest</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","76","1186470","0.0-76.0","17218","{""Q0"":""passive""}","","","Aggressive","",""
"","","","","","html-slider-response","77","1192470","0.0-77.0","5997","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>passive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","78","1202630","0.0-78.0","10154","{""Q0"":""knowing""}","","","Skeptical","",""
"","","","","","html-slider-response","79","1207030","0.0-79.0","4398","5","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>knowing</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","1219742","0.0-80.0","12706","{""Q0"":""impulsive""}","","","Compulsive","",""
"","","","","","html-slider-response","81","1223494","0.0-81.0","3749","5","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impulsive</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","82","1241262","0.0-82.0","17762","{""Q0"":""uncaring""}","","","Empathetic","",""
"","","","","","html-slider-response","83","1243941","0.0-83.0","2677","5","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncaring</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","84","1257430","0.0-84.0","13482","{""Q0"":""inconsistant""}","","","Consistent","",""
"","","","","","html-slider-response","85","1262229","0.0-85.0","4797","5","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistant</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","86","1283486","0.0-86.0","21249","{""Q0"":""unenthusiastic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","87","1286613","0.0-87.0","3125","5","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenthusiastic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","88","1297718","0.0-88.0","11098","{""Q0"":""stupid""}","","","Intellectual","",""
"","","","","","html-slider-response","89","1301133","0.0-89.0","3414","5","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stupid</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","90","1323029","0.0-90.0","21890","{""Q0"":""steady""}","","","Flexible","",""
"","","","","","html-slider-response","91","1327373","0.0-91.0","4342","5","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>steady</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","92","1350605","0.0-92.0","23226","{""Q0"":""friendly""}","","","Mean","",""
"","","","","","html-slider-response","93","1355253","0.0-93.0","4645","5","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>friendly</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","94","1398941","0.0-94.0","43681","{""Q0"":""undetermined""}","","","Determined","",""
"","","","","","html-slider-response","95","1402188","0.0-95.0","3246","5","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undetermined</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","96","1413333","0.0-96.0","11138","{""Q0"":""aggressive""}","","","Submissive","",""
"","","","","","html-slider-response","97","1417428","0.0-97.0","4093","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","98","1426916","0.0-98.0","9482","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","99","1430468","0.0-99.0","3550","6","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","100","1446604","0.0-100.0","16129","{""Q0"":""arrogant""}","","","Humble","",""
"","","","","","html-slider-response","101","1450467","0.0-101.0","3861","5","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>arrogant</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","102","1644243","0.0-102.0","193768","{""Q0"":""agreeing""}","","","Condescending","",""
"","","","","","html-slider-response","103","1650955","0.0-103.0","6709","3","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>agreeing</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","104","1662459","0.0-104.0","11498","{""Q0"":""sweet""}","","","Cruel","",""
"","","","","","html-slider-response","105","1665954","0.0-105.0","3492","6","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sweet</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","106","1685259","0.0-106.0","19298","{""Q0"":""unagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","107","1690178","0.0-107.0","4917","6","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","108","1706114","0.0-108.0","15929","{""Q0"":""arrogant""}","","","Self-pitying","",""
"","","","","","html-slider-response","109","1710370","0.0-109.0","4254","3","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>arrogant</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1725618","0.0-110.0","15242","{""Q0"":""incompetent""}","","","Competent","",""
"","","","","","html-slider-response","111","1729874","0.0-111.0","4253","6","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1744058","0.0-112.0","14178","{""Q0"":""dumb""}","","","Clever","",""
"","","","","","html-slider-response","113","1747041","0.0-113.0","2982","5","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1758978","0.0-114.0","11929","{""Q0"":""unemotional""}","","","Emotional","",""
"","","","","","html-slider-response","115","1762561","0.0-115.0","3581","5","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unemotional</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1783554","0.0-116.0","20986","{""Q0"":""unwise""}","","","Wise","",""
"","","","","","html-slider-response","117","1786825","0.0-117.0","3270","4","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unwise</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1803985","0.0-118.0","17154","{""Q0"":""imitation""}","","","Natural","",""
"","","","","","html-slider-response","119","1808393","0.0-119.0","4405","4","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>imitation</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1819354","0.0-120.0","10955","{""Q0"":""unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","121","1823049","0.0-121.0","3693","5","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1862305","0.0-122.0","39249","{""Q0"":""irresponsable""}","","","Responsible","",""
"","","","","","html-slider-response","123","1870376","0.0-123.0","8069","4","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irresponsable</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1884544","0.0-124.0","14163","{""Q0"":""untraditional""}","","","Traditional","",""
"","","","","","html-slider-response","125","1891008","0.0-125.0","6462","4","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untraditional</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1907352","0.0-126.0","16338","{""Q0"":""uncharismatic""}","","","Charismatic","",""
"","","","","","html-slider-response","127","1912512","0.0-127.0","5158","5","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncharismatic</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1930194","0.0-128.0","17673","{""Q0"":""nonreligious""}","","","Religious","",""
"","","","","","html-slider-response","129","1936152","0.0-129.0","5957","5","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonreligious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1961033","0.0-130.0","24873","{""Q0"":""uncareful""}","","","Careful","",""
"","","","","","html-slider-response","131","1964088","0.0-131.0","3053","4","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncareful</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","132","2128619","0.0-132.0","164529","{""Q0"":""appreciative""}","","","Rebellious","",""
"","","","","","html-slider-response","133","2133587","0.0-133.0","4965","3","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>appreciative</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","134","2164403","0.0-134.0","30810","{""Q0"":""stop""}","","","Persistent","",""
"","","","","","html-slider-response","135","2167894","0.0-135.0","3485","5","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stop</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","136","2183127","0.0-136.0","15226","{""Q0"":""unpractical""}","","","Practical","",""
"","","","","","html-slider-response","137","2185638","0.0-137.0","2509","4","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unpractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","138","2202750","0.0-138.0","17105","{""Q0"":""aggressive""}","","","Patient","",""
"","","","","","html-slider-response","139","2206086","0.0-139.0","3334","4","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","140","2220926","0.0-140.0","14836","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","141","2226366","0.0-141.0","5437","5","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","142","2241527","0.0-142.0","15155","{""Q0"":""carefree""}","","","Anxious","",""
"","","","","","html-slider-response","143","2250182","0.0-143.0","8652","4","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>carefree</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","144","2272494","0.0-144.0","22306","{""Q0"":""undefensive""}","","","Defensive","",""
"","","","","","html-slider-response","145","2276797","0.0-145.0","4301","4","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undefensive</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","146","2303726","0.0-146.0","26922","{""Q0"":""scared""}","","","Courageous","",""
"","","","","","html-slider-response","147","2306822","0.0-147.0","3093","5","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","148","2331126","0.0-148.0","24297","{""Q0"":""codependent""}","","","Independent","",""
"","","","","","html-slider-response","149","2333805","0.0-149.0","2677","5","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>codependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","150","2388093","0.0-150.0","54282","{""Q0"":""unjealous""}","","","Jealous","",""
"","","","","","html-slider-response","151","2393021","0.0-151.0","4925","3","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unjealous</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","152","2412749","0.0-152.0","19722","{""Q0"":""unaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","153","2415613","0.0-153.0","2862","5","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","154","2423197","0.0-154.0","7578","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","155","2427117","0.0-155.0","3917","6","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","156","2441757","0.0-156.0","14634","{""Q0"":""unprejudiced""}","","","Prejudiced","",""
"","","","","","html-slider-response","157","2447156","0.0-157.0","5397","4","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unprejudiced</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","158","2454429","0.0-158.0","7265","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","159","2458028","0.0-159.0","3597","6","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","160","2472333","0.0-160.0","14299","{""Q0"":""typical""}","","","Atypical","",""
"","","","","","html-slider-response","161","2475380","0.0-161.0","3046","5","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","162","2488556","0.0-162.0","13169","{""Q0"":""noncritical""}","","","Critical","",""
"","","","","","html-slider-response","163","2491252","0.0-163.0","2693","5","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>noncritical</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","164","2502316","0.0-164.0","11058","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","165","2507468","0.0-165.0","5150","5","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","166","2530972","0.0-166.0","23498","{""Q0"":""unconscientious""}","","","Conscientious","",""
"","","","","","html-slider-response","167","2534372","0.0-167.0","3398","5","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconscientious</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","168","2548395","0.0-168.0","14017","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","169","2551435","0.0-169.0","3038","4","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","170","2558059","0.0-170.0","6618","{""Q0"":""sad""}","","","Happy","",""
