"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","31","214586","0.0-31.0","2078","4","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>flirtatious</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","32","229712","0.0-32.0","15124","{""Q0"":""unlearned""}","","","Curious","",""
"","","","","","html-slider-response","33","231689","0.0-33.0","1976","2","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unlearned</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","34","237300","0.0-34.0","5608","{""Q0"":""moderm""}","","","Traditional","",""
"","","","","","html-slider-response","35","239767","0.0-35.0","2465","4","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>moderm</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","36","269964","0.0-36.0","30195","{""Q0"":""loose""}","","","Strict","",""
"","","","","","html-slider-response","37","273207","0.0-37.0","3242","3","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loose</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","38","280554","0.0-38.0","7343","{""Q0"":""knowledgable""}","","","Ignorant","",""
"","","","","","html-slider-response","39","283923","0.0-39.0","3368","4","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>knowledgable</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","40","288122","0.0-40.0","4197","{""Q0"":""kind""}","","","Critical","",""
"","","","","","html-slider-response","41","289883","0.0-41.0","1760","5","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","42","294500","0.0-42.0","4614","{""Q0"":""proud""}","","","Humble","",""
"","","","","","html-slider-response","43","296906","0.0-43.0","2404","5","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>proud</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","44","308018","0.0-44.0","11110","{""Q0"":""carefree""}","","","Intense","",""
"","","","","","html-slider-response","45","311235","0.0-45.0","3216","3","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>carefree</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","46","315987","0.0-46.0","4749","{""Q0"":""happy""}","","","Angry","",""
"","","","","","html-slider-response","47","318298","0.0-47.0","2309","3","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","48","325714","0.0-48.0","7414","{""Q0"":""athiest""}","","","Religious","",""
"","","","","","html-slider-response","49","327835","0.0-49.0","2119","4","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>athiest</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","50","339871","0.0-50.0","12034","{""Q0"":""unemotional""}","","","Emotional","",""
"","","","","","html-slider-response","51","342075","0.0-51.0","2203","3","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unemotional</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","52","346692","0.0-52.0","4615","{""Q0"":""strict""}","","","Easygoing","",""
"","","","","","html-slider-response","53","348305","0.0-53.0","1612","4","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>strict</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","54","359340","0.0-54.0","11033","{""Q0"":""unrealistic""}","","","Practical","",""
"","","","","","html-slider-response","55","360689","0.0-55.0","1348","3","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unrealistic</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","56","366193","0.0-56.0","5501","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","57","368285","0.0-57.0","2091","4","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","58","390352","0.0-58.0","22064","{""Q0"":""loving""}","","","Self-critical","",""
"","","","","","html-slider-response","59","393081","0.0-59.0","2728","3","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loving</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","60","397007","0.0-60.0","3924","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","61","400577","0.0-61.0","3568","5","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","62","403808","0.0-62.0","3229","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","63","406829","0.0-63.0","3020","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","64","413479","0.0-64.0","6648","{""Q0"":""pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","65","415450","0.0-65.0","1969","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","66","424085","0.0-66.0","8633","{""Q0"":""unconfident""}","","","Confident","",""
"","","","","","html-slider-response","67","426397","0.0-67.0","2310","3","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconfident</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","68","442394","0.0-68.0","15995","{""Q0"":""unkind""}","","","Thoughtful","",""
"","","","","","html-slider-response","69","444225","0.0-69.0","1830","4","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unkind</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","70","454638","0.0-70.0","10409","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","71","456359","0.0-71.0","1720","4","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","72","476607","0.0-72.0","20246","{""Q0"":""wild""}","","","Careful","",""
"","","","","","html-slider-response","73","478493","0.0-73.0","1884","5","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>wild</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","74","486398","0.0-74.0","7903","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","75","488457","0.0-75.0","2057","5","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","76","493820","0.0-76.0","5359","{""Q0"":""weak""}","","","Energetic","",""
"","","","","","html-slider-response","77","495565","0.0-77.0","1744","4","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","78","501137","0.0-78.0","5569","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","79","503395","0.0-79.0","2256","6","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","512764","0.0-80.0","9367","{""Q0"":""welcoming""}","","","Skeptical","",""
"","","","","","html-slider-response","81","515205","0.0-81.0","2440","3","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>welcoming</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","82","519908","0.0-82.0","4700","{""Q0"":""kind""}","","","Abusive","",""
"","","","","","html-slider-response","83","521567","0.0-83.0","1658","5","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","84","532003","0.0-84.0","10434","{""Q0"":""skeptical""}","","","Trustworthy","",""
"","","","","","html-slider-response","85","533935","0.0-85.0","1931","5","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>skeptical</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","86","541122","0.0-86.0","7184","{""Q0"":""young""}","","","Mature","",""
"","","","","","html-slider-response","87","543681","0.0-87.0","2558","5","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>young</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","88","550315","0.0-88.0","6632","{""Q0"":""careless""}","","","Responsible","",""
"","","","","","html-slider-response","89","552029","0.0-89.0","1712","4","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careless</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","90","559091","0.0-90.0","7060","{""Q0"":""lazy""}","","","Competent","",""
"","","","","","html-slider-response","91","560791","0.0-91.0","1698","3","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","92","565927","0.0-92.0","5134","{""Q0"":""immoral""}","","","Conscientious","",""
"","","","","","html-slider-response","93","571188","0.0-93.0","5259","3","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immoral</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","94","577179","0.0-94.0","5988","{""Q0"":""sick""}","","","Healthy","",""
"","","","","","html-slider-response","95","578932","0.0-95.0","1751","4","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sick</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","96","587321","0.0-96.0","8387","{""Q0"":""nonchalant""}","","","Persistent","",""
"","","","","","html-slider-response","97","589524","0.0-97.0","2202","5","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonchalant</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","98","594483","0.0-98.0","4956","{""Q0"":""mean""}","","","Sensitive","",""
"","","","","","html-slider-response","99","596531","0.0-99.0","2047","3","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>mean</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","100","604469","0.0-100.0","7935","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","101","606593","0.0-101.0","2122","5","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","102","623287","0.0-102.0","16692","{""Q0"":""smiling""}","","","Serious","",""
"","","","","","html-slider-response","103","624961","0.0-103.0","1672","4","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>smiling</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","104","634578","0.0-104.0","9615","{""Q0"":""abusive""}","","","Empathetic","",""
"","","","","","html-slider-response","105","636369","0.0-105.0","1790","3","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>abusive</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","106","644967","0.0-106.0","8596","{""Q0"":""realistic""}","","","Compulsive","",""
"","","","","","html-slider-response","107","647030","0.0-107.0","2062","3","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>realistic</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","108","656395","0.0-108.0","9363","{""Q0"":""scandalous""}","","","Dignified","",""
"","","","","","html-slider-response","109","658459","0.0-109.0","2062","3","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scandalous</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","110","663805","0.0-110.0","5344","{""Q0"":""neat""}","","","Disorderly","",""
"","","","","","html-slider-response","111","665295","0.0-111.0","1488","4","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>neat</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","112","674497","0.0-112.0","9200","{""Q0"":""scared""}","","","Courageous","",""
"","","","","","html-slider-response","113","676281","0.0-113.0","1783","4","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","114","681201","0.0-114.0","4918","{""Q0"":""stupid""}","","","Intellectual","",""
"","","","","","html-slider-response","115","682683","0.0-115.0","1480","4","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stupid</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","116","689288","0.0-116.0","6603","{""Q0"":""noneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","117","691154","0.0-117.0","1865","4","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>noneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","118","706279","0.0-118.0","15123","{""Q0"":""Arrogant""}","","","Charismatic","",""
"","","","","","html-slider-response","119","709050","0.0-119.0","2770","4","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Arrogant</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","120","714807","0.0-120.0","5755","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","121","716157","0.0-121.0","1348","4","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","122","720021","0.0-122.0","3861","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","123","721826","0.0-123.0","1803","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","124","728220","0.0-124.0","6392","{""Q0"":""introvert""}","","","Sociable","",""
"","","","","","html-slider-response","125","730060","0.0-125.0","1838","5","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>introvert</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","126","737517","0.0-126.0","7454","{""Q0"":""adamant""}","","","Agreeable","",""
"","","","","","html-slider-response","127","740115","0.0-127.0","2597","3","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>adamant</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","128","743455","0.0-128.0","3338","{""Q0"":""kind""}","","","Mean","",""
"","","","","","html-slider-response","129","746440","0.0-129.0","2983","6","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","130","755458","0.0-130.0","9015","{""Q0"":""tunnelvisioned""}","","","Open-minded","",""
"","","","","","html-slider-response","131","757615","0.0-131.0","2156","5","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>tunnelvisioned</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","132","769799","0.0-132.0","12182","{""Q0"":""weird""}","","","Atypical","",""
"","","","","","html-slider-response","133","771227","0.0-133.0","1426","3","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weird</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","134","803293","0.0-134.0","32064","{""Q0"":""openminded""}","","","Prejudiced","",""
"","","","","","html-slider-response","135","805521","0.0-135.0","2226","4","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>openminded</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","136","812381","0.0-136.0","6858","{""Q0"":""pessimistic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","137","814520","0.0-137.0","2138","5","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","138","822187","0.0-138.0","7665","{""Q0"":""kind""}","","","Bossy","",""
"","","","","","html-slider-response","139","823598","0.0-139.0","1410","3","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","140","831319","0.0-140.0","7718","{""Q0"":""obedient""}","","","Rebellious","",""
"","","","","","html-slider-response","141","832955","0.0-141.0","1636","4","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>obedient</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","142","836969","0.0-142.0","4011","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","143","839270","0.0-143.0","2300","5","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","144","846300","0.0-144.0","7028","{""Q0"":""loving""}","","","Condescending","",""
"","","","","","html-slider-response","145","848195","0.0-145.0","1893","5","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loving</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","146","854216","0.0-146.0","6019","{""Q0"":""unwise""}","","","Wise","",""
"","","","","","html-slider-response","147","855930","0.0-147.0","1713","4","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unwise</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","148","861152","0.0-148.0","5220","{""Q0"":""bossy""}","","","Submissive","",""
"","","","","","html-slider-response","149","863036","0.0-149.0","1882","4","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>bossy</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","150","869515","0.0-150.0","6476","{""Q0"":""lazy""}","","","Ambitious","",""
"","","","","","html-slider-response","151","871670","0.0-151.0","2154","4","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","152","879172","0.0-152.0","7500","{""Q0"":""truthful""}","","","Manipulative","",""
"","","","","","html-slider-response","153","882253","0.0-153.0","3079","4","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>truthful</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","154","886707","0.0-154.0","4452","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","155","889716","0.0-155.0","3008","5","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","156","901482","0.0-156.0","11764","{""Q0"":""happy""}","","","Self-pitying","",""
"","","","","","html-slider-response","157","903735","0.0-157.0","2252","4","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","158","909601","0.0-158.0","5862","{""Q0"":""proud""}","","","Jealous","",""
"","","","","","html-slider-response","159","911880","0.0-159.0","2278","3","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>proud</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","160","916731","0.0-160.0","4849","{""Q0"":""loving""}","","","Grumpy","",""
"","","","","","html-slider-response","161","918429","0.0-161.0","1696","4","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loving</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","162","925120","0.0-162.0","6689","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","163","928391","0.0-163.0","3269","5","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","164","935171","0.0-164.0","6778","{""Q0"":""deceitful""}","","","Sincere","",""
"","","","","","html-slider-response","165","937000","0.0-165.0","1828","6","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>deceitful</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","166","943627","0.0-166.0","6624","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","167","945472","0.0-167.0","1844","6","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","168","951228","0.0-168.0","5754","{""Q0"":""easygoing""}","","","Aggressive","",""
"","","","","","html-slider-response","169","952920","0.0-169.0","1691","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","170","959196","0.0-170.0","6273","{""Q0"":""unnatural""}","","","Natural","",""
"","","","","","html-slider-response","171","961437","0.0-171.0","2240","5","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","172","964479","0.0-172.0","3039","{""Q0"":""old""}","","","Youthful","",""
