"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","93","1128961","0.0-93.0","1767","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent </strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","94","1133486","0.0-94.0","4521","{""Q0"":""unhealthy ""}","","","Healthy","",""
"","","","","","html-slider-response","95","1135998","0.0-95.0","2510","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy </strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","96","1142142","0.0-96.0","6139","{""Q0"":""nontraditional ""}","","","Traditional","",""
"","","","","","html-slider-response","97","1143966","0.0-97.0","1821","7","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nontraditional </strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","98","1172529","0.0-98.0","28560","{""Q0"":""inconsistent ""}","","","Consistent","",""
"","","","","","html-slider-response","99","1175559","0.0-99.0","3027","7","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent </strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","100","1182775","0.0-100.0","7211","{""Q0"":""easygoing""}","","","Bossy","",""
"","","","","","html-slider-response","101","1184499","0.0-101.0","1722","5","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","102","1192688","0.0-102.0","8185","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","103","1194462","0.0-103.0","1770","7","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","104","1215164","0.0-104.0","20698","{""Q0"":""aloof""}","","","Affectionate","",""
"","","","","","html-slider-response","105","1216897","0.0-105.0","1730","7","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aloof</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","106","1241021","0.0-106.0","24116","{""Q0"":""strict""}","","","Easygoing","",""
"","","","","","html-slider-response","107","1242661","0.0-107.0","1638","7","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>strict</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","108","1248243","0.0-108.0","5578","{""Q0"":""nonflexible ""}","","","Flexible","",""
"","","","","","html-slider-response","109","1250174","0.0-109.0","1929","7","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonflexible </strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1256691","0.0-110.0","6503","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","111","1258488","0.0-111.0","1794","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1269999","0.0-112.0","11508","{""Q0"":""believing ""}","","","Skeptical","",""
"","","","","","html-slider-response","113","1271581","0.0-113.0","1580","7","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>believing </strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1275027","0.0-114.0","3441","{""Q0"":""sad""}","","","Happy","",""
"","","","","","html-slider-response","115","1277284","0.0-115.0","2255","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1299431","0.0-116.0","22142","{""Q0"":""obedient ""}","","","Rebellious","",""
"","","","","","html-slider-response","117","1301414","0.0-117.0","1979","7","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>obedient </strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1327749","0.0-118.0","26331","{""Q0"":""knowledgeable ""}","","","Ignorant","",""
"","","","","","html-slider-response","119","1329927","0.0-119.0","2175","7","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>knowledgeable </strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1349702","0.0-120.0","19771","{""Q0"":""confident""}","","","Jealous","",""
"","","","","","html-slider-response","121","1352045","0.0-121.0","2340","7","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>confident</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1358054","0.0-122.0","6005","{""Q0"":""easygoing""}","","","Intense","",""
"","","","","","html-slider-response","123","1359636","0.0-123.0","1580","7","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1377718","0.0-124.0","18078","{""Q0"":""uncaring ""}","","","Empathetic","",""
"","","","","","html-slider-response","125","1380061","0.0-125.0","2340","7","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncaring </strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1403471","0.0-126.0","23405","{""Q0"":""daredevil ""}","","","Careful","",""
"","","","","","html-slider-response","127","1406208","0.0-127.0","2734","6","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>daredevil </strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1409564","0.0-128.0","3351","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","129","1412684","0.0-129.0","3115","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1417598","0.0-130.0","4910","{""Q0"":""closeminded ""}","","","Open-minded","",""
"","","","","","html-slider-response","131","1419493","0.0-131.0","1892","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>closeminded </strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1425361","0.0-132.0","5864","{""Q0"":""impractical ""}","","","Practical","",""
"","","","","","html-slider-response","133","1426950","0.0-133.0","1587","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical </strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1431510","0.0-134.0","4557","{""Q0"":""unserious ""}","","","Serious","",""
"","","","","","html-slider-response","135","1433184","0.0-135.0","1670","7","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unserious </strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1439165","0.0-136.0","5977","{""Q0"":""insincere ""}","","","Sincere","",""
"","","","","","html-slider-response","137","1440916","0.0-137.0","1749","7","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insincere </strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1460361","0.0-138.0","19441","{""Q0"":""pessimistic ""}","","","Optimistic","",""
"","","","","","html-slider-response","139","1462903","0.0-139.0","2538","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic </strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1480256","0.0-140.0","17348","{""Q0"":""temporary""}","","","Persistent","",""
"","","","","","html-slider-response","141","1483262","0.0-141.0","3003","7","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>temporary</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1488013","0.0-142.0","4747","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","143","1489844","0.0-143.0","1829","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1505334","0.0-144.0","15486","{""Q0"":""disobedient ""}","","","Submissive","",""
"","","","","","html-slider-response","145","1506937","0.0-145.0","1601","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disobedient </strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1510155","0.0-146.0","3214","{""Q0"":""old""}","","","Youthful","",""
"","","","","","html-slider-response","147","1511673","0.0-147.0","1515","7","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>old</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1514848","0.0-148.0","3172","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","149","1516388","0.0-149.0","1537","7","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1530866","0.0-150.0","14473","{""Q0"":""unclear""}","","","Articulate","",""
"","","","","","html-slider-response","151","1532569","0.0-151.0","1701","7","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unclear</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1554322","0.0-152.0","21749","{""Q0"":""insensitive ""}","","","Sensitive","",""
"","","","","","html-slider-response","153","1556507","0.0-153.0","2182","7","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insensitive </strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1574454","0.0-154.0","17943","{""Q0"":""normal""}","","","Curious","",""
"","","","","","html-slider-response","155","1575908","0.0-155.0","1452","4","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1591238","0.0-156.0","15325","{""Q0"":""extravagant ""}","","","Prudish","",""
"","","","","","html-slider-response","157","1593033","0.0-157.0","1792","7","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>extravagant </strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1605416","0.0-158.0","12380","{""Q0"":""orderly ""}","","","Disorderly","",""
"","","","","","html-slider-response","159","1607269","0.0-159.0","1850","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>orderly </strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1611956","0.0-160.0","4683","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","161","1613867","0.0-161.0","1908","7","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1619503","0.0-162.0","5622","{""Q0"":""unnatural ""}","","","Natural","",""
"","","","","","html-slider-response","163","1621476","0.0-163.0","1970","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural </strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1646458","0.0-164.0","24978","{""Q0"":""indifferent ""}","","","Compulsive","",""
"","","","","","html-slider-response","165","1649289","0.0-165.0","2829","3","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>indifferent </strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1656259","0.0-166.0","6965","{""Q0"":""ignorant ""}","","","Intellectual","",""
"","","","","","html-slider-response","167","1657817","0.0-167.0","1554","7","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ignorant </strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1664221","0.0-168.0","6390","{""Q0"":""calm""}","","","Aggressive","",""
"","","","","","html-slider-response","169","1665896","0.0-169.0","1672","7","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1673472","0.0-170.0","7572","{""Q0"":""unreligious ""}","","","Religious","",""
