"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","31","265737","0.0-31.0","2542","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","32","274882","0.0-32.0","9138","{""Q0"":""Easygoing""}","","","Strict","",""
"","","","","","html-slider-response","33","277453","0.0-33.0","2568","4","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Easygoing</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","34","315877","0.0-34.0","38418","{""Q0"":""Unintelligent""}","","","Intellectual","",""
"","","","","","html-slider-response","35","319904","0.0-35.0","4023","1","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unintelligent</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","36","350484","0.0-36.0","30575","{""Q0"":""Relaxed""}","","","Serious","",""
"","","","","","html-slider-response","37","354002","0.0-37.0","3515","2","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Relaxed</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","38","367783","0.0-38.0","13781","{""Q0"":""Apathetic""}","","","Religious","",""
"","","","","","html-slider-response","39","370635","0.0-39.0","2849","3","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Apathetic</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","40","386002","0.0-40.0","15360","{""Q0"":""Unrefined""}","","","Dignified","",""
"","","","","","html-slider-response","41","388487","0.0-41.0","2482","6","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unrefined</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","42","427861","0.0-42.0","39357","{""Q0"":""Lazy""}","","","Determined","",""
"","","","","","html-slider-response","43","430728","0.0-43.0","2865","3","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","44","442895","0.0-44.0","12161","{""Q0"":""Lackluster""}","","","Enthusiastic","",""
"","","","","","html-slider-response","45","444612","0.0-45.0","1713","4","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lackluster</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","46","453489","0.0-46.0","8870","{""Q0"":""Lazy""}","","","Ambitious","",""
"","","","","","html-slider-response","47","455883","0.0-47.0","2391","6","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","48","461108","0.0-48.0","5211","{""Q0"":""Obedient""}","","","Rebellious","",""
"","","","","","html-slider-response","49","463692","0.0-49.0","2581","6","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Obedient</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","50","491751","0.0-50.0","28051","{""Q0"":""Reckless""}","","","Careful","",""
"","","","","","html-slider-response","51","493707","0.0-51.0","1953","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Reckless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","52","499715","0.0-52.0","6003","{""Q0"":""Tired""}","","","Energetic","",""
"","","","","","html-slider-response","53","502116","0.0-53.0","2398","5","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Tired</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","54","533233","0.0-54.0","31110","{""Q0"":""Stupid""}","","","Clever","",""
"","","","","","html-slider-response","55","536919","0.0-55.0","3683","3","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stupid</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","56","552381","0.0-56.0","15451","{""Q0"":""Calculated""}","","","Compulsive","",""
"","","","","","html-slider-response","57","554456","0.0-57.0","2073","5","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calculated</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","58","588945","0.0-58.0","34481","{""Q0"":""Unintelligent""}","","","Wise","",""
"","","","","","html-slider-response","59","591919","0.0-59.0","2971","2","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unintelligent</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","60","603942","0.0-60.0","12021","{""Q0"":""Fair""}","","","Manipulative","",""
"","","","","","html-slider-response","61","608010","0.0-61.0","4066","4","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Fair</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","62","616136","0.0-62.0","8111","{""Q0"":""Unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","63","619705","0.0-63.0","3566","6","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","64","628984","0.0-64.0","9274","{""Q0"":""Harmful""}","","","Helpful","",""
"","","","","","html-slider-response","65","630928","0.0-65.0","1941","6","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Harmful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","66","638051","0.0-66.0","7117","{""Q0"":""Immature""}","","","Mature","",""
"","","","","","html-slider-response","67","640458","0.0-67.0","2404","7","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","68","644174","0.0-68.0","3709","{""Q0"":""Proud""}","","","Humble","",""
"","","","","","html-slider-response","69","646095","0.0-69.0","1917","7","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Proud</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","70","653899","0.0-70.0","7796","{""Q0"":""Fake""}","","","Sincere","",""
"","","","","","html-slider-response","71","656279","0.0-71.0","2377","5","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Fake</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","72","662637","0.0-72.0","6359","{""Q0"":""Artificial""}","","","Natural","",""
"","","","","","html-slider-response","73","679228","0.0-73.0","16586","6","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Artificial</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","74","686720","0.0-74.0","7487","{""Q0"":""Unpredictable""}","","","Consistent","",""
"","","","","","html-slider-response","75","689510","0.0-75.0","2787","6","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unpredictable</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","76","696875","0.0-76.0","7327","{""Q0"":""Uneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","77","699663","0.0-77.0","2785","7","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","78","706443","0.0-78.0","6774","{""Q0"":""Gullible""}","","","Skeptical","",""
"","","","","","html-slider-response","79","708301","0.0-79.0","1855","5","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Gullible</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","712496","0.0-80.0","4190","{""Q0"":""Quiet""}","","","Outspoken","",""
"","","","","","html-slider-response","81","714847","0.0-81.0","2349","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Quiet</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","82","721076","0.0-82.0","6212","{""Q0"":""Ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","83","723905","0.0-83.0","2825","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","84","729942","0.0-84.0","6024","{""Q0"":""Kind""}","","","Cruel","",""
"","","","","","html-slider-response","85","733981","0.0-85.0","4037","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","86","805236","0.0-86.0","71241","{""Q0"":""Impatient""}","","","Patient","",""
"","","","","","html-slider-response","87","807282","0.0-87.0","2043","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","88","819068","0.0-88.0","11779","{""Q0"":""Rude""}","","","Charismatic","",""
"","","","","","html-slider-response","89","822995","0.0-89.0","3924","2","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rude</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","90","829622","0.0-90.0","6621","{""Q0"":""Stoic""}","","","Sensitive","",""
"","","","","","html-slider-response","91","832037","0.0-91.0","2411","5","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stoic</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","92","888077","0.0-92.0","56033","{""Q0"":""Nice""}","","","Critical","",""
"","","","","","html-slider-response","93","891511","0.0-93.0","3430","3","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","94","898133","0.0-94.0","6615","{""Q0"":""Organized""}","","","Disorderly","",""
"","","","","","html-slider-response","95","900883","0.0-95.0","2756","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Organized</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","96","905246","0.0-96.0","4357","{""Q0"":""Rigid""}","","","Flexible","",""
"","","","","","html-slider-response","97","908162","0.0-97.0","2913","7","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rigid</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","98","915321","0.0-98.0","7153","{""Q0"":""Indifferent""}","","","Curious","",""
"","","","","","html-slider-response","99","918696","0.0-99.0","3371","6","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Indifferent</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","100","925089","0.0-100.0","6387","{""Q0"":""Observant""}","","","Unobservant","",""
"","","","","","html-slider-response","101","927308","0.0-101.0","2216","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","102","930910","0.0-102.0","3595","{""Q0"":""Kind""}","","","Mean","",""
"","","","","","html-slider-response","103","933026","0.0-103.0","2113","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","104","939537","0.0-104.0","6504","{""Q0"":""Aggressive""}","","","Passive","",""
"","","","","","html-slider-response","105","941415","0.0-105.0","1873","6","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","106","949267","0.0-106.0","7846","{""Q0"":""Pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","107","951287","0.0-107.0","2017","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","108","984520","0.0-108.0","33215","{""Q0"":""Lazy""}","","","Persistent","",""
"","","","","","html-slider-response","109","986735","0.0-109.0","2212","2","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1011627","0.0-110.0","24886","{""Q0"":""Content""}","","","Jealous","",""
"","","","","","html-slider-response","111","1013561","0.0-111.0","1931","4","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Content</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1017269","0.0-112.0","3702","{""Q0"":""Cold""}","","","Affectionate","",""
"","","","","","html-slider-response","113","1019973","0.0-113.0","2700","6","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cold</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1026375","0.0-114.0","6399","{""Q0"":""Progressive""}","","","Traditional","",""
"","","","","","html-slider-response","115","1027991","0.0-115.0","1613","5","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Progressive</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1035701","0.0-116.0","7704","{""Q0"":""Relaxed""}","","","Intense","",""
"","","","","","html-slider-response","117","1039224","0.0-117.0","3520","5","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Relaxed</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1052049","0.0-118.0","12818","{""Q0"":""Unaware""}","","","Conscientious","",""
"","","","","","html-slider-response","119","1053982","0.0-119.0","1930","5","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unaware</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1059094","0.0-120.0","5106","{""Q0"":""Practical""}","","","Creative","",""
"","","","","","html-slider-response","121","1061057","0.0-121.0","1960","3","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Practical</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1065415","0.0-122.0","4353","{""Q0"":""Masculine""}","","","Feminine","",""
"","","","","","html-slider-response","123","1072880","0.0-123.0","7460","4","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1078868","0.0-124.0","5982","{""Q0"":""Incompetent""}","","","Competent","",""
"","","","","","html-slider-response","125","1081694","0.0-125.0","2820","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1088523","0.0-126.0","6822","{""Q0"":""Sad""}","","","Angry","",""
"","","","","","html-slider-response","127","1090501","0.0-127.0","1976","4","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sad</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1099164","0.0-128.0","8648","{""Q0"":""Combative""}","","","Agreeable","",""
"","","","","","html-slider-response","129","1101785","0.0-129.0","2618","7","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Combative</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1119278","0.0-130.0","17482","{""Q0"":""Hurtful""}","","","Trustworthy","",""
"","","","","","html-slider-response","131","1121036","0.0-131.0","1755","2","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Hurtful</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1130549","0.0-132.0","9507","{""Q0"":""Accepting""}","","","Condescending","",""
"","","","","","html-slider-response","133","1133183","0.0-133.0","2631","5","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Accepting</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1140100","0.0-134.0","6909","{""Q0"":""Dominative""}","","","Submissive","",""
"","","","","","html-slider-response","135","1142271","0.0-135.0","2170","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dominative</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1158388","0.0-136.0","16109","{""Q0"":""Loving""}","","","Abusive","",""
"","","","","","html-slider-response","137","1160675","0.0-137.0","2282","7","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Loving</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1198433","0.0-138.0","37751","{""Q0"":""Dismissive""}","","","Open-minded","",""
"","","","","","html-slider-response","139","1200333","0.0-139.0","1895","5","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dismissive</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1232357","0.0-140.0","32016","{""Q0"":""Unsocial""}","","","Sociable","",""
"","","","","","html-slider-response","141","1236142","0.0-141.0","3782","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unsocial</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1249877","0.0-142.0","13729","{""Q0"":""Ridiculous""}","","","Reasonable","",""
"","","","","","html-slider-response","143","1252379","0.0-143.0","2500","5","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ridiculous</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1256161","0.0-144.0","3774","{""Q0"":""Calm""}","","","Anxious","",""
"","","","","","html-slider-response","145","1260258","0.0-145.0","4095","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1271581","0.0-146.0","11317","{""Q0"":""Uncaring""}","","","Empathetic","",""
"","","","","","html-slider-response","147","1273917","0.0-147.0","2333","6","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uncaring</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1277909","0.0-148.0","3986","{""Q0"":""Weak""}","","","Strong","",""
"","","","","","html-slider-response","149","1280415","0.0-149.0","2503","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1326014","0.0-150.0","45593","{""Q0"":""Cooperative""}","","","Bossy","",""
"","","","","","html-slider-response","151","1327920","0.0-151.0","1902","3","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cooperative</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1332417","0.0-152.0","4490","{""Q0"":""Informed""}","","","Ignorant","",""
"","","","","","html-slider-response","153","1335382","0.0-153.0","2962","6","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Informed</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1343194","0.0-154.0","7806","{""Q0"":""Normal""}","","","Weird","",""
"","","","","","html-slider-response","155","1345297","0.0-155.0","2100","3","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1350368","0.0-156.0","5064","{""Q0"":""Cooperative""}","","","Combative","",""
"","","","","","html-slider-response","157","1352841","0.0-157.0","2469","6","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cooperative</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1357084","0.0-158.0","4228","{""Q0"":""Unethical""}","","","Ethical","",""
"","","","","","html-slider-response","159","1359005","0.0-159.0","1918","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1367069","0.0-160.0","8058","{""Q0"":""Untempered""}","","","Prudish","",""
"","","","","","html-slider-response","161","1369455","0.0-161.0","2382","6","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Untempered</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1379896","0.0-162.0","10435","{""Q0"":""Logical""}","","","Emotional","",""
"","","","","","html-slider-response","163","1382000","0.0-163.0","2103","5","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Logical</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1546075","0.0-164.0","164065","{""Q0"":""Careless""}","","","Thoughtful","",""
"","","","","","html-slider-response","165","1548327","0.0-165.0","2248","6","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Careless</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1557717","0.0-166.0","9384","{""Q0"":""Scared""}","","","Courageous","",""
"","","","","","html-slider-response","167","1561724","0.0-167.0","4003","2","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1570213","0.0-168.0","8482","{""Q0"":""Unclear""}","","","Articulate","",""
"","","","","","html-slider-response","169","1572048","0.0-169.0","1833","5","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unclear</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
