"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","survey-text","74","1739987","0.0-74.0","21435","{""Q0"":""scared""}","","","Courageous","",""
"","","","","","html-slider-response","75","1754359","0.0-75.0","14370","3","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","76","1765666","0.0-76.0","11303","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","77","1777715","0.0-77.0","12048","5","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","78","1840962","0.0-78.0","63243","{""Q0"":""nonpassive""}","","","Passive","",""
"","","","","","html-slider-response","79","1847432","0.0-79.0","6468","6","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonpassive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","80","1858134","0.0-80.0","10698","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","81","1864298","0.0-81.0","6163","6","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","82","1914548","0.0-82.0","50246","{""Q0"":""positive""}","","","Self-critical","",""
"","","","","","html-slider-response","83","1917913","0.0-83.0","3364","3","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>positive</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","84","1972866","0.0-84.0","54950","{""Q0"":""weak""}","","","Determined","",""
"","","","","","html-slider-response","85","1978305","0.0-85.0","5436","4","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","86","2034919","0.0-86.0","56611","{""Q0"":""stupid""}","","","Clever","",""
"","","","","","html-slider-response","87","2040568","0.0-87.0","5647","5","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stupid</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","88","2075040","0.0-88.0","34469","{""Q0"":""gentle""}","","","Abusive","",""
"","","","","","html-slider-response","89","2079793","0.0-89.0","4751","6","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>gentle</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","90","2092428","0.0-90.0","12632","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","91","2095119","0.0-91.0","2688","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","92","2135267","0.0-92.0","40145","{""Q0"":""nonaggressive""}","","","Aggressive","",""
"","","","","","html-slider-response","93","2139042","0.0-93.0","3774","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonaggressive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","94","2170721","0.0-94.0","31675","{""Q0"":""respectful""}","","","Condescending","",""
"","","","","","html-slider-response","95","2174997","0.0-95.0","4274","6","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>respectful</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","96","2184079","0.0-96.0","9078","{""Q0"":""happy""}","","","Angry","",""
"","","","","","html-slider-response","97","2187372","0.0-97.0","3291","7","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","98","2199196","0.0-98.0","11820","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","99","2201845","0.0-99.0","2648","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","100","2240197","0.0-100.0","38347","{""Q0"":""aggressive""}","","","Easygoing","",""
"","","","","","html-slider-response","101","2244189","0.0-101.0","3990","5","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","102","2285344","0.0-102.0","41151","{""Q0"":""content""}","","","Self-pitying","",""
"","","","","","html-slider-response","103","2288899","0.0-103.0","3553","5","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>content</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","104","2300473","0.0-104.0","11570","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","105","2303442","0.0-105.0","2967","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","106","2333599","0.0-106.0","30153","{""Q0"":""pestimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","107","2336597","0.0-107.0","2996","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pestimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","108","2402371","0.0-108.0","65770","{""Q0"":""untrusting""}","","","Trustworthy","",""
"","","","","","html-slider-response","109","2408958","0.0-109.0","6586","5","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untrusting</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","110","2437592","0.0-110.0","28631","{""Q0"":""boring""}","","","Enthusiastic","",""
"","","","","","html-slider-response","111","2442576","0.0-111.0","4982","3","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>boring</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","112","2459615","0.0-112.0","17036","{""Q0"":""insensitive""}","","","Sensitive","",""
"","","","","","html-slider-response","113","2463040","0.0-113.0","3424","6","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insensitive</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","114","2518729","0.0-114.0","55685","{""Q0"":""unreligious""}","","","Religious","",""
"","","","","","html-slider-response","115","2529930","0.0-115.0","11198","5","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreligious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","116","2552980","0.0-116.0","23046","{""Q0"":""calm""}","","","Compulsive","",""
"","","","","","html-slider-response","117","2555849","0.0-117.0","2867","3","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","118","2594937","0.0-118.0","39085","{""Q0"":""hesitant""}","","","Articulate","",""
"","","","","","html-slider-response","119","2601451","0.0-119.0","6512","6","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>hesitant</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","120","2648493","0.0-120.0","47038","{""Q0"":""shy""}","","","Confident","",""
"","","","","","html-slider-response","121","2651152","0.0-121.0","2658","6","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>shy</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","122","2713285","0.0-122.0","62128","{""Q0"":""unimportant""}","","","Serious","",""
"","","","","","html-slider-response","123","2716410","0.0-123.0","3124","6","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unimportant</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","124","2758486","0.0-124.0","42072","{""Q0"":""dense""}","","","Intellectual","",""
"","","","","","html-slider-response","125","2761514","0.0-125.0","3026","5","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dense</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","126","2773430","0.0-126.0","11913","{""Q0"":""rude""}","","","Thoughtful","",""
"","","","","","html-slider-response","127","2776379","0.0-127.0","2947","5","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>rude</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","128","2793182","0.0-128.0","16799","{""Q0"":""amazing""}","","","Weird","",""
"","","","","","html-slider-response","129","2801827","0.0-129.0","8643","3","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>amazing</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","130","2853374","0.0-130.0","51544","{""Q0"":""proud""}","","","Jealous","",""
"","","","","","html-slider-response","131","2857565","0.0-131.0","4188","5","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>proud</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","132","2873249","0.0-132.0","15680","{""Q0"":""organized""}","","","Disorderly","",""
"","","","","","html-slider-response","133","2875692","0.0-133.0","2440","6","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>organized</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","134","2891629","0.0-134.0","15934","{""Q0"":""dumb""}","","","Wise","",""
"","","","","","html-slider-response","135","2899430","0.0-135.0","7799","3","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","136","2929218","0.0-136.0","29785","{""Q0"":""disorganized""}","","","Consistent","",""
"","","","","","html-slider-response","137","2934240","0.0-137.0","5020","3","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disorganized</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","138","2948590","0.0-138.0","14347","{""Q0"":""harmful""}","","","Careful","",""
"","","","","","html-slider-response","139","2954523","0.0-139.0","5931","5","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>harmful</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","140","3010855","0.0-140.0","56328","{""Q0"":""occasional""}","","","Persistent","",""
"","","","","","html-slider-response","141","3015469","0.0-141.0","4612","6","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>occasional</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","142","3074514","0.0-142.0","59042","{""Q0"":""peaceable""}","","","Combative","",""
"","","","","","html-slider-response","143","3077708","0.0-143.0","3192","5","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>peaceable</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","144","3108620","0.0-144.0","30909","{""Q0"":""typical""}","","","Atypical","",""
"","","","","","html-slider-response","145","3113276","0.0-145.0","4654","3","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","146","3125438","0.0-146.0","12159","{""Q0"":""easy""}","","","Strict","",""
"","","","","","html-slider-response","147","3129001","0.0-147.0","3561","5","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easy</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","148","3139643","0.0-148.0","10639","{""Q0"":""happy""}","","","Emotional","",""
"","","","","","html-slider-response","149","3145103","0.0-149.0","5457","5","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","150","3155984","0.0-150.0","10877","{""Q0"":""sweet""}","","","Grumpy","",""
"","","","","","html-slider-response","151","3159311","0.0-151.0","3325","5","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sweet</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","152","3179928","0.0-152.0","20613","{""Q0"":""insincere""}","","","Sincere","",""
"","","","","","html-slider-response","153","3184258","0.0-153.0","4328","5","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","154","3184654","0.0-154.0","394","{""Q0"":""""}","","","Rebellious","",""
"","","","","","html-slider-response","155","3195733","0.0-155.0","11076","5","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong></strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","156","3220722","0.0-156.0","24985","{""Q0"":""lazy""}","","","Helpful","",""
"","","","","","html-slider-response","157","3224061","0.0-157.0","3336","5","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","158","3237683","0.0-158.0","13618","{""Q0"":""lazy""}","","","Ambitious","",""
"","","","","","html-slider-response","159","3240968","0.0-159.0","3284","5","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","160","3259253","0.0-160.0","18280","{""Q0"":""disagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","161","3262750","0.0-161.0","3495","5","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","162","3277518","0.0-162.0","14764","{""Q0"":""cold""}","","","Affectionate","",""
"","","","","","html-slider-response","163","3282055","0.0-163.0","4536","5","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cold</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","164","3329925","0.0-164.0","47867","{""Q0"":""confident""}","","","Defensive","",""
"","","","","","html-slider-response","165","3336965","0.0-165.0","7038","5","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>confident</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","166","3380190","0.0-166.0","43221","{""Q0"":""compassion""}","","","Manipulative","",""
"","","","","","html-slider-response","167","3383782","0.0-167.0","3590","5","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>compassion</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","168","3394366","0.0-168.0","10580","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","169","3397970","0.0-169.0","3602","7","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","170","3405197","0.0-170.0","7224","{""Q0"":""ugly""}","","","Beautiful","",""
