"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","67","513279","0.0-67.0","2269","7","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","68","516411","0.0-68.0","3128","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","69","520612","0.0-69.0","4200","7","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","70","527633","0.0-70.0","7017","{""Q0"":""uncurious""}","","","Curious","",""
"","","","","","html-slider-response","71","529657","0.0-71.0","2021","7","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncurious</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","72","534686","0.0-72.0","5025","{""Q0"":""lazy""}","","","Determined","",""
"","","","","","html-slider-response","73","537157","0.0-73.0","2468","5","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","74","539928","0.0-74.0","2767","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","75","543937","0.0-75.0","4008","6","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","76","546347","0.0-76.0","2405","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","77","548679","0.0-77.0","2330","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","78","555766","0.0-78.0","7083","{""Q0"":""gullible""}","","","Skeptical","",""
"","","","","","html-slider-response","79","558643","0.0-79.0","2875","6","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>gullible</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","578293","0.0-80.0","19646","{""Q0"":""doormat""}","","","Bossy","",""
"","","","","","html-slider-response","81","585553","0.0-81.0","7257","5","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>doormat</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","82","621904","0.0-82.0","36348","{""Q0"":""helpful""}","","","Manipulative","",""
"","","","","","html-slider-response","83","624765","0.0-83.0","2859","2","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>helpful</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","84","637027","0.0-84.0","12257","{""Q0"":""weak-willed""}","","","Intense","",""
"","","","","","html-slider-response","85","639871","0.0-85.0","2842","3","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak-willed</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","86","644237","0.0-86.0","4363","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","87","648923","0.0-87.0","4684","6","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","88","661244","0.0-88.0","12316","{""Q0"":""dull""}","","","Energetic","",""
"","","","","","html-slider-response","89","663573","0.0-89.0","2327","5","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dull</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","90","667147","0.0-90.0","3571","{""Q0"":""scared""}","","","Courageous","",""
"","","","","","html-slider-response","91","669441","0.0-91.0","2292","3","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","92","681572","0.0-92.0","12127","{""Q0"":""antisocial""}","","","Sociable","",""
"","","","","","html-slider-response","93","685002","0.0-93.0","3428","5","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>antisocial</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","94","688928","0.0-94.0","3922","{""Q0"":""silly""}","","","Serious","",""
"","","","","","html-slider-response","95","692864","0.0-95.0","3933","7","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>silly</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","96","696620","0.0-96.0","3753","{""Q0"":""open""}","","","Defensive","",""
"","","","","","html-slider-response","97","700261","0.0-97.0","3639","6","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>open</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","98","711653","0.0-98.0","11388","{""Q0"":""serious""}","","","Easygoing","",""
"","","","","","html-slider-response","99","715079","0.0-99.0","3423","6","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>serious</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","100","726860","0.0-100.0","11779","{""Q0"":""unenthusuastic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","101","731503","0.0-101.0","4641","7","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenthusuastic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","102","741504","0.0-102.0","9997","{""Q0"":""grateful""}","","","Jealous","",""
"","","","","","html-slider-response","103","743769","0.0-103.0","2263","6","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>grateful</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","104","749938","0.0-104.0","6165","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","105","753452","0.0-105.0","3512","6","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","106","758802","0.0-106.0","5346","{""Q0"":""unnatural""}","","","Natural","",""
"","","","","","html-slider-response","107","761393","0.0-107.0","2590","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","108","776683","0.0-108.0","15286","{""Q0"":""bohemian""}","","","Traditional","",""
"","","","","","html-slider-response","109","778066","0.0-109.0","1382","5","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>bohemian</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","110","783199","0.0-110.0","5130","{""Q0"":""measured""}","","","Compulsive","",""
"","","","","","html-slider-response","111","784912","0.0-111.0","1711","3","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>measured</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","112","801459","0.0-112.0","16545","{""Q0"":""adherent""}","","","Rebellious","",""
"","","","","","html-slider-response","113","803534","0.0-113.0","2073","6","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>adherent</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","114","810154","0.0-114.0","6615","{""Q0"":""agnostic""}","","","Religious","",""
"","","","","","html-slider-response","115","813164","0.0-115.0","3008","6","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>agnostic</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","116","817154","0.0-116.0","3988","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","117","820943","0.0-117.0","3787","7","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","118","826722","0.0-118.0","5776","{""Q0"":""ordinary""}","","","Atypical","",""
"","","","","","html-slider-response","119","830203","0.0-119.0","3479","6","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ordinary</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","120","840854","0.0-120.0","10647","{""Q0"":""easygoing""}","","","Aggressive","",""
"","","","","","html-slider-response","121","842647","0.0-121.0","1791","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","122","850411","0.0-122.0","7760","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","123","853552","0.0-123.0","3139","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","124","886106","0.0-124.0","32551","{""Q0"":""close-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","125","891472","0.0-125.0","5364","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>close-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1024054","0.0-126.0","132580","{""Q0"":""unimaginative""}","","","Creative","",""
"","","","","","html-slider-response","127","1027467","0.0-127.0","3412","6","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unimaginative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1037260","0.0-128.0","9789","{""Q0"":""easygoing""}","","","Self-critical","",""
"","","","","","html-slider-response","129","1039925","0.0-129.0","2664","6","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1074861","0.0-130.0","34932","{""Q0"":""spirited""}","","","Prudish","",""
"","","","","","html-slider-response","131","1077030","0.0-131.0","2168","2","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>spirited</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1097943","0.0-132.0","20908","{""Q0"":""collaborative""}","","","Condescending","",""
"","","","","","html-slider-response","133","1102402","0.0-133.0","4457","3","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>collaborative</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1107930","0.0-134.0","5526","{""Q0"":""careless""}","","","Careful","",""
"","","","","","html-slider-response","135","1111246","0.0-135.0","3315","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1120257","0.0-136.0","9008","{""Q0"":""restrained""}","","","Charismatic","",""
"","","","","","html-slider-response","137","1122639","0.0-137.0","2381","5","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>restrained</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1127132","0.0-138.0","4491","{""Q0"":""cruel""}","","","Empathetic","",""
"","","","","","html-slider-response","139","1129116","0.0-139.0","1983","5","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cruel</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1142936","0.0-140.0","13819","{""Q0"":""incompetent""}","","","Competent","",""
"","","","","","html-slider-response","141","1146533","0.0-141.0","3596","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1162431","0.0-142.0","15896","{""Q0"":""happy-go-lucky""}","","","Self-pitying","",""
"","","","","","html-slider-response","143","1166439","0.0-143.0","4006","6","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy-go-lucky</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1170994","0.0-144.0","4551","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","145","1173593","0.0-145.0","2598","6","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1177045","0.0-146.0","3448","{""Q0"":""wise""}","","","Ignorant","",""
"","","","","","html-slider-response","147","1180351","0.0-147.0","3304","7","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>wise</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1187139","0.0-148.0","6784","{""Q0"":""braggadocious""}","","","Humble","",""
"","","","","","html-slider-response","149","1189691","0.0-149.0","2549","7","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>braggadocious</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1195490","0.0-150.0","5795","{""Q0"":""insincere""}","","","Sincere","",""
"","","","","","html-slider-response","151","1199462","0.0-151.0","3970","7","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1204072","0.0-152.0","4605","{""Q0"":""dominant""}","","","Submissive","",""
"","","","","","html-slider-response","153","1206699","0.0-153.0","2625","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dominant</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1214360","0.0-154.0","7657","{""Q0"":""ignorant""}","","","Well-educated","",""
"","","","","","html-slider-response","155","1216239","0.0-155.0","1876","7","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ignorant</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1222145","0.0-156.0","5902","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","157","1224819","0.0-157.0","2673","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1231043","0.0-158.0","6220","{""Q0"":""wanton""}","","","Thoughtful","",""
"","","","","","html-slider-response","159","1232898","0.0-159.0","1853","5","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>wanton</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1243316","0.0-160.0","10415","{""Q0"":""inpersistent""}","","","Persistent","",""
"","","","","","html-slider-response","161","1245913","0.0-161.0","2596","7","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inpersistent</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1254236","0.0-162.0","8321","{""Q0"":""unconscientious""}","","","Conscientious","",""
"","","","","","html-slider-response","163","1256543","0.0-163.0","2305","7","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconscientious</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1270853","0.0-164.0","14307","{""Q0"":""thick-skinned""}","","","Sensitive","",""
"","","","","","html-slider-response","165","1273406","0.0-165.0","2550","6","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>thick-skinned</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1277828","0.0-166.0","4418","{""Q0"":""withdrawn""}","","","Outspoken","",""
"","","","","","html-slider-response","167","1280819","0.0-167.0","2989","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>withdrawn</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1286186","0.0-168.0","5362","{""Q0"":""pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","169","1288567","0.0-169.0","2379","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1293001","0.0-170.0","4431","{""Q0"":""sickly""}","","","Healthy","",""
