"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","85","518219","0.0-85.0","1839","7","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","86","550763","0.0-86.0","32543","{""Q0"":""Unfriendly""}","","","Sociable","",""
"","","","","","html-slider-response","87","552035","0.0-87.0","1271","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unfriendly</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","88","560651","0.0-88.0","8615","{""Q0"":""Unethical""}","","","Ethical","",""
"","","","","","html-slider-response","89","561771","0.0-89.0","1119","6","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","90","566203","0.0-90.0","4431","{""Q0"":""Disagreeable ""}","","","Agreeable","",""
"","","","","","html-slider-response","91","568131","0.0-91.0","1927","7","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Disagreeable </strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","92","578155","0.0-92.0","10023","{""Q0"":""Aloof ""}","","","Self-critical","",""
"","","","","","html-slider-response","93","580171","0.0-93.0","2015","7","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aloof </strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","94","586211","0.0-94.0","6039","{""Q0"":""Calm""}","","","Emotional","",""
"","","","","","html-slider-response","95","587371","0.0-95.0","1159","6","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","96","601243","0.0-96.0","13871","{""Q0"":""Stuttering""}","","","Articulate","",""
"","","","","","html-slider-response","97","602611","0.0-97.0","1367","5","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stuttering</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","98","618547","0.0-98.0","15935","{""Q0"":""Careless""}","","","Conscientious","",""
"","","","","","html-slider-response","99","619923","0.0-99.0","1375","7","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Careless</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","100","628027","0.0-100.0","8103","{""Q0"":""Agnostic""}","","","Religious","",""
"","","","","","html-slider-response","101","630210","0.0-101.0","2183","6","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Agnostic</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","102","666259","0.0-102.0","36047","{""Q0"":""Free""}","","","Compulsive","",""
"","","","","","html-slider-response","103","667779","0.0-103.0","1519","7","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Free</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","104","672291","0.0-104.0","4511","{""Q0"":""Unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","105","673987","0.0-105.0","1695","6","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","106","678155","0.0-106.0","4167","{""Q0"":""Nice""}","","","Cruel","",""
"","","","","","html-slider-response","107","679707","0.0-107.0","1551","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","108","684163","0.0-108.0","4455","{""Q0"":""Dependent""}","","","Independent","",""
"","","","","","html-slider-response","109","686275","0.0-109.0","2111","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","110","690971","0.0-110.0","4695","{""Q0"":""Uplifting""}","","","Grumpy","",""
"","","","","","html-slider-response","111","691915","0.0-111.0","943","7","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uplifting</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","112","697571","0.0-112.0","5655","{""Q0"":""Fearful""}","","","Courageous","",""
"","","","","","html-slider-response","113","699243","0.0-113.0","1671","7","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Fearful</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","114","722699","0.0-114.0","23455","{""Q0"":""Dull""}","","","Clever","",""
"","","","","","html-slider-response","115","724003","0.0-115.0","1303","6","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dull</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","116","730995","0.0-116.0","6990","{""Q0"":""Easygoing""}","","","Combative","",""
"","","","","","html-slider-response","117","734347","0.0-117.0","3351","6","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Easygoing</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","118","742291","0.0-118.0","7943","{""Q0"":""Uninterested""}","","","Curious","",""
"","","","","","html-slider-response","119","744003","0.0-119.0","1711","7","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uninterested</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","120","749275","0.0-120.0","5270","{""Q0"":""Orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","121","750291","0.0-121.0","1015","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","122","760419","0.0-122.0","10127","{""Q0"":""Anxious""}","","","Confident","",""
"","","","","","html-slider-response","123","761763","0.0-123.0","1343","7","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Anxious</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","124","770147","0.0-124.0","8383","{""Q0"":""Nice""}","","","Mean","",""
"","","","","","html-slider-response","125","772531","0.0-125.0","2383","6","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","126","779251","0.0-126.0","6719","{""Q0"":""Irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","127","781051","0.0-127.0","1799","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","128","787539","0.0-128.0","6487","{""Q0"":""Dominating""}","","","Submissive","",""
"","","","","","html-slider-response","129","789083","0.0-129.0","1543","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dominating</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","130","808667","0.0-130.0","19583","{""Q0"":""Praising""}","","","Critical","",""
"","","","","","html-slider-response","131","809539","0.0-131.0","871","7","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Praising</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","132","814707","0.0-132.0","5167","{""Q0"":""Aged""}","","","Youthful","",""
"","","","","","html-slider-response","133","816003","0.0-133.0","1295","6","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aged</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","134","840427","0.0-134.0","24423","{""Q0"":""Tardy""}","","","Punctual","",""
"","","","","","html-slider-response","135","842274","0.0-135.0","1847","7","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Tardy</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","136","846987","0.0-136.0","4711","{""Q0"":""Impractical""}","","","Practical","",""
"","","","","","html-slider-response","137","848226","0.0-137.0","1239","6","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","138","864531","0.0-138.0","16303","{""Q0"":""content""}","","","Ambitious","",""
"","","","","","html-slider-response","139","865643","0.0-139.0","1111","7","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>content</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","140","865843","0.0-140.0","199","{""Q0"":""""}","","","Well-educated","",""
"","","","","","html-slider-response","141","869778","0.0-141.0","3935","1","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong></strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","142","876827","0.0-142.0","7047","{""Q0"":""Inflexible""}","","","Flexible","",""
"","","","","","html-slider-response","143","877842","0.0-143.0","1015","6","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inflexible</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","144","892459","0.0-144.0","14615","{""Q0"":""Unsure""}","","","Determined","",""
"","","","","","html-slider-response","145","894411","0.0-145.0","1951","7","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unsure</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","146","899779","0.0-146.0","5367","{""Q0"":""Passive""}","","","Aggressive","",""
"","","","","","html-slider-response","147","901315","0.0-147.0","1535","6","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Passive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","148","928643","0.0-148.0","27327","{""Q0"":""Dunce""}","","","Intellectual","",""
"","","","","","html-slider-response","149","930019","0.0-149.0","1375","7","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dunce</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","150","936411","0.0-150.0","6391","{""Q0"":""Eager""}","","","Patient","",""
"","","","","","html-slider-response","151","937819","0.0-151.0","1407","6","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Eager</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","152","940763","0.0-152.0","2943","{""Q0"":""Weak""}","","","Strong","",""
"","","","","","html-slider-response","153","941875","0.0-153.0","1111","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","154","959723","0.0-154.0","17847","{""Q0"":""Apathetic""}","","","Intense","",""
"","","","","","html-slider-response","155","961675","0.0-155.0","1951","7","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Apathetic</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","156","979387","0.0-156.0","17711","{""Q0"":""Undignified""}","","","Dignified","",""
"","","","","","html-slider-response","157","980747","0.0-157.0","1359","6","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","158","986715","0.0-158.0","5967","{""Q0"":""Passive""}","","","Bossy","",""
"","","","","","html-slider-response","159","987979","0.0-159.0","1263","7","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Passive</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","160","992243","0.0-160.0","4263","{""Q0"":""Insensitive""}","","","Sensitive","",""
"","","","","","html-slider-response","161","994587","0.0-161.0","2343","6","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insensitive</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1010211","0.0-162.0","15623","{""Q0"":""Disarming""}","","","Defensive","",""
"","","","","","html-slider-response","163","1011915","0.0-163.0","1703","5","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Disarming</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1023819","0.0-164.0","11903","{""Q0"":""Lazy""}","","","Energetic","",""
"","","","","","html-slider-response","165","1025970","0.0-165.0","2151","5","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1041899","0.0-166.0","15927","{""Q0"":""Open-minded""}","","","Prejudiced","",""
"","","","","","html-slider-response","167","1043234","0.0-167.0","1335","6","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Open-minded</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1048411","0.0-168.0","5175","{""Q0"":""Masculine ""}","","","Feminine","",""
"","","","","","html-slider-response","169","1049922","0.0-169.0","1511","7","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Masculine </strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1066674","0.0-170.0","16751","{""Q0"":""Uncommitted""}","","","Serious","",""
