"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","93","658425","0.0-93.0","2072","5","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Proud</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","94","663236","0.0-94.0","4809","{""Q0"":""Sleepy""}","","","Energetic","",""
"","","","","","html-slider-response","95","664876","0.0-95.0","1639","7","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sleepy</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","96","673535","0.0-96.0","8656","{""Q0"":""Unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","97","678247","0.0-97.0","4711","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","98","684009","0.0-98.0","5760","{""Q0"":""Karen""}","","","Agreeable","",""
"","","","","","html-slider-response","99","686285","0.0-99.0","2275","7","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Karen</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","100","691585","0.0-100.0","5298","{""Q0"":""Controlled ""}","","","Compulsive","",""
"","","","","","html-slider-response","101","693652","0.0-101.0","2066","7","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Controlled </strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","102","702044","0.0-102.0","8389","{""Q0"":""Complementary ""}","","","Critical","",""
"","","","","","html-slider-response","103","704878","0.0-103.0","2833","6","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Complementary </strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","104","731873","0.0-104.0","26993","{""Q0"":""Other-pitying""}","","","Self-pitying","",""
"","","","","","html-slider-response","105","733995","0.0-105.0","2121","7","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Other-pitying</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","106","739874","0.0-106.0","5876","{""Q0"":""Gullible ""}","","","Skeptical","",""
"","","","","","html-slider-response","107","742414","0.0-107.0","2539","7","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Gullible </strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","108","749118","0.0-108.0","6701","{""Q0"":""Simple""}","","","Intellectual","",""
"","","","","","html-slider-response","109","753006","0.0-109.0","3887","5","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Simple</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","110","757448","0.0-110.0","4440","{""Q0"":""Pessimistic ""}","","","Optimistic","",""
"","","","","","html-slider-response","111","759415","0.0-111.0","1966","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Pessimistic </strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","112","765538","0.0-112.0","6120","{""Q0"":""Artificial ""}","","","Natural","",""
"","","","","","html-slider-response","113","767123","0.0-113.0","1585","6","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Artificial </strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","114","772358","0.0-114.0","5232","{""Q0"":""Active ""}","","","Passive","",""
"","","","","","html-slider-response","115","774155","0.0-115.0","1796","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Active </strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","116","793477","0.0-116.0","19320","{""Q0"":""Accusatory ""}","","","Defensive","",""
"","","","","","html-slider-response","117","795239","0.0-117.0","1760","5","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Accusatory </strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","118","801445","0.0-118.0","6204","{""Q0"":""Impractical ""}","","","Practical","",""
"","","","","","html-slider-response","119","803030","0.0-119.0","1583","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impractical </strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","120","813258","0.0-120.0","10226","{""Q0"":""Undereducated""}","","","Well-educated","",""
"","","","","","html-slider-response","121","815485","0.0-121.0","2226","7","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Undereducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","122","820569","0.0-122.0","5082","{""Q0"":""Closed-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","123","822844","0.0-123.0","2273","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Closed-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","124","830268","0.0-124.0","7420","{""Q0"":""Dominant ""}","","","Submissive","",""
"","","","","","html-slider-response","125","832439","0.0-125.0","2170","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dominant </strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","126","839223","0.0-126.0","6782","{""Q0"":""Dependent ""}","","","Independent","",""
"","","","","","html-slider-response","127","840851","0.0-127.0","1626","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent </strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","128","856645","0.0-128.0","15792","{""Q0"":""Devious ""}","","","Conscientious","",""
"","","","","","html-slider-response","129","858034","0.0-129.0","1387","6","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Devious </strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","130","861377","0.0-130.0","3340","{""Q0"":""Nice""}","","","Mean","",""
"","","","","","html-slider-response","131","862900","0.0-131.0","1522","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","132","868644","0.0-132.0","5742","{""Q0"":""Irresponsible ""}","","","Responsible","",""
"","","","","","html-slider-response","133","870229","0.0-133.0","1583","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Irresponsible </strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","134","895253","0.0-134.0","25023","{""Q0"":""Follower""}","","","Bossy","",""
"","","","","","html-slider-response","135","898324","0.0-135.0","3070","2","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Follower</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","136","902820","0.0-136.0","4494","{""Q0"":""Organized""}","","","Disorderly","",""
"","","","","","html-slider-response","137","904929","0.0-137.0","2108","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Organized</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","138","911393","0.0-138.0","6462","{""Q0"":""Bored""}","","","Curious","",""
"","","","","","html-slider-response","139","914646","0.0-139.0","3252","3","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Bored</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","140","923749","0.0-140.0","9100","{""Q0"":""Lenient ""}","","","Strict","",""
"","","","","","html-slider-response","141","925691","0.0-141.0","1941","7","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lenient </strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","142","930542","0.0-142.0","4849","{""Q0"":""Callous""}","","","Empathetic","",""
"","","","","","html-slider-response","143","933364","0.0-143.0","2820","3","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Callous</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","144","937427","0.0-144.0","4061","{""Q0"":""Bored""}","","","Enthusiastic","",""
"","","","","","html-slider-response","145","939927","0.0-145.0","2498","2","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Bored</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","146","944550","0.0-146.0","4620","{""Q0"":""Old""}","","","Youthful","",""
"","","","","","html-slider-response","147","946336","0.0-147.0","1785","7","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Old</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","148","950172","0.0-148.0","3833","{""Q0"":""Cold""}","","","Affectionate","",""
"","","","","","html-slider-response","149","951916","0.0-149.0","1744","5","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cold</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","150","958090","0.0-150.0","6171","{""Q0"":""Inpatient ""}","","","Patient","",""
"","","","","","html-slider-response","151","960337","0.0-151.0","2246","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inpatient </strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","152","981498","0.0-152.0","21158","{""Q0"":""Straightforward""}","","","Manipulative","",""
"","","","","","html-slider-response","153","984547","0.0-153.0","3048","7","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Straightforward</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","154","991991","0.0-154.0","7442","{""Q0"":""Insensitive ""}","","","Sensitive","",""
"","","","","","html-slider-response","155","993581","0.0-155.0","1588","7","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insensitive </strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","156","999965","0.0-156.0","6382","{""Q0"":""Cowardly""}","","","Courageous","",""
"","","","","","html-slider-response","157","1001521","0.0-157.0","1554","7","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cowardly</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1004574","0.0-158.0","3050","{""Q0"":""Kind""}","","","Cruel","",""
"","","","","","html-slider-response","159","1008430","0.0-159.0","3855","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1014715","0.0-160.0","6283","{""Q0"":""Observant ""}","","","Unobservant","",""
"","","","","","html-slider-response","161","1016796","0.0-161.0","2079","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Observant </strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1085639","0.0-162.0","68842","{""Q0"":""Shady""}","","","Trustworthy","",""
"","","","","","html-slider-response","163","1090295","0.0-163.0","4655","6","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Shady</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1103099","0.0-164.0","12801","{""Q0"":""Secure""}","","","Jealous","",""
"","","","","","html-slider-response","165","1104781","0.0-165.0","1681","1","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Secure</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1116412","0.0-166.0","11629","{""Q0"":""Others-critical""}","","","Self-critical","",""
"","","","","","html-slider-response","167","1118797","0.0-167.0","2384","1","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Others-critical</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1122745","0.0-168.0","3944","{""Q0"":""Ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","169","1125209","0.0-169.0","2463","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1131030","0.0-170.0","5819","{""Q0"":""Silly""}","","","Serious","",""
