"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","47","624616","0.0-47.0","2809","6","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","48","647629","0.0-48.0","23008","{""Q0"":""respectful""}","","","Abusive","",""
"","","","","","html-slider-response","49","649705","0.0-49.0","2073","5","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>respectful</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","50","692298","0.0-50.0","42585","{""Q0"":""unserious""}","","","Serious","",""
"","","","","","html-slider-response","51","694847","0.0-51.0","2547","6","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unserious</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","52","741815","0.0-52.0","46964","{""Q0"":""inconstant""}","","","Persistent","",""
"","","","","","html-slider-response","53","743566","0.0-53.0","1747","4","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconstant</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","54","747909","0.0-54.0","4340","{""Q0"":""closed-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","55","749434","0.0-55.0","1523","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>closed-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","56","753169","0.0-56.0","3731","{""Q0"":""progressive""}","","","Traditional","",""
"","","","","","html-slider-response","57","754838","0.0-57.0","1667","6","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>progressive</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","58","760007","0.0-58.0","5166","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","59","761512","0.0-59.0","1504","5","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","60","797688","0.0-60.0","36171","{""Q0"":""disagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","61","800018","0.0-61.0","2328","5","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","62","804974","0.0-62.0","4951","{""Q0"":""irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","63","808239","0.0-63.0","3262","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","64","833514","0.0-64.0","25271","{""Q0"":""complimentary""}","","","Critical","",""
"","","","","","html-slider-response","65","835365","0.0-65.0","1850","6","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>complimentary</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","66","839669","0.0-66.0","4301","{""Q0"":""untrustworthy""}","","","Trustworthy","",""
"","","","","","html-slider-response","67","841694","0.0-67.0","2023","7","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untrustworthy</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","68","845785","0.0-68.0","4087","{""Q0"":""dominant""}","","","Submissive","",""
"","","","","","html-slider-response","69","847737","0.0-69.0","1950","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dominant</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","70","891854","0.0-70.0","44113","{""Q0"":""foolish""}","","","Clever","",""
"","","","","","html-slider-response","71","895223","0.0-71.0","3366","4","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>foolish</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","72","927359","0.0-72.0","32132","{""Q0"":""unemotional""}","","","Emotional","",""
"","","","","","html-slider-response","73","929130","0.0-73.0","1769","6","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unemotional</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","74","932242","0.0-74.0","3109","{""Q0"":""inconsistent""}","","","Consistent","",""
"","","","","","html-slider-response","75","935916","0.0-75.0","3672","6","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","76","947629","0.0-76.0","11710","{""Q0"":""elderly""}","","","Youthful","",""
"","","","","","html-slider-response","77","953448","0.0-77.0","5816","6","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>elderly</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","78","974065","0.0-78.0","20615","{""Q0"":""ignorant""}","","","Intellectual","",""
"","","","","","html-slider-response","79","975988","0.0-79.0","1921","5","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ignorant</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","80","983071","0.0-80.0","7080","{""Q0"":""unempathetic""}","","","Empathetic","",""
"","","","","","html-slider-response","81","985054","0.0-81.0","1980","6","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unempathetic</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","82","1068789","0.0-82.0","83731","{""Q0"":""unwise""}","","","Wise","",""
"","","","","","html-slider-response","83","1070822","0.0-83.0","2031","6","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unwise</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","84","1075147","0.0-84.0","4321","{""Q0"":""unhappy""}","","","Happy","",""
"","","","","","html-slider-response","85","1077396","0.0-85.0","2247","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhappy</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","86","1117317","0.0-86.0","39918","{""Q0"":""permissive""}","","","Prudish","",""
"","","","","","html-slider-response","87","1118751","0.0-87.0","1432","5","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>permissive</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","88","1124917","0.0-88.0","6163","{""Q0"":""lethargic""}","","","Energetic","",""
"","","","","","html-slider-response","89","1127979","0.0-89.0","3061","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lethargic</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","90","1131831","0.0-90.0","3847","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","91","1137869","0.0-91.0","6037","5","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","92","1142783","0.0-92.0","4912","{""Q0"":""active""}","","","Passive","",""
"","","","","","html-slider-response","93","1144625","0.0-93.0","1839","6","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>active</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","94","1161200","0.0-94.0","16572","{""Q0"":""peaceful""}","","","Angry","",""
"","","","","","html-slider-response","95","1163021","0.0-95.0","1820","5","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>peaceful</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","96","1166146","0.0-96.0","3121","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","97","1167865","0.0-97.0","1716","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","98","1197002","0.0-98.0","29134","{""Q0"":""ingenuous""}","","","Manipulative","",""
"","","","","","html-slider-response","99","1199149","0.0-99.0","2145","5","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ingenuous</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","100","1201938","0.0-100.0","2786","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","101","1203718","0.0-101.0","1778","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","102","1209417","0.0-102.0","5696","{""Q0"":""typical""}","","","Atypical","",""
"","","","","","html-slider-response","103","1212461","0.0-103.0","3042","6","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","104","1216519","0.0-104.0","4055","{""Q0"":""fearful""}","","","Courageous","",""
"","","","","","html-slider-response","105","1220402","0.0-105.0","3881","6","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>fearful</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","106","1223611","0.0-106.0","3205","{""Q0"":""impractical""}","","","Practical","",""
"","","","","","html-slider-response","107","1226347","0.0-107.0","2735","6","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","108","1232400","0.0-108.0","6049","{""Q0"":""uptight""}","","","Easygoing","",""
"","","","","","html-slider-response","109","1235636","0.0-109.0","3234","5","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uptight</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1242126","0.0-110.0","6487","{""Q0"":""uneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","111","1244111","0.0-111.0","1984","5","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1247782","0.0-112.0","3668","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","113","1250011","0.0-113.0","2227","6","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1264714","0.0-114.0","14700","{""Q0"":""apathetic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","115","1266443","0.0-115.0","1726","6","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>apathetic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1284492","0.0-116.0","18045","{""Q0"":""unimaginative""}","","","Creative","",""
"","","","","","html-slider-response","117","1287442","0.0-117.0","2948","4","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unimaginative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1297757","0.0-118.0","10312","{""Q0"":""submissive""}","","","Bossy","",""
"","","","","","html-slider-response","119","1299039","0.0-119.0","1278","6","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>submissive</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1311156","0.0-120.0","12114","{""Q0"":""inflexible""}","","","Flexible","",""
"","","","","","html-slider-response","121","1314157","0.0-121.0","2998","7","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inflexible</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1324762","0.0-122.0","10602","{""Q0"":""respectful""}","","","Condescending","",""
"","","","","","html-slider-response","123","1327205","0.0-123.0","2442","5","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>respectful</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1330370","0.0-124.0","3161","{""Q0"":""unnatural""}","","","Natural","",""
"","","","","","html-slider-response","125","1332200","0.0-125.0","1828","6","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1350452","0.0-126.0","18249","{""Q0"":""inattentive""}","","","Thoughtful","",""
"","","","","","html-slider-response","127","1351613","0.0-127.0","1159","4","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inattentive</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1381939","0.0-128.0","30323","{""Q0"":""admiring""}","","","Jealous","",""
"","","","","","html-slider-response","129","1384646","0.0-129.0","2704","4","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>admiring</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1390039","0.0-130.0","5390","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","131","1391627","0.0-131.0","1586","5","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1395819","0.0-132.0","4189","{""Q0"":""friendly""}","","","Grumpy","",""
"","","","","","html-slider-response","133","1397405","0.0-133.0","1583","5","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>friendly</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1419913","0.0-134.0","22505","{""Q0"":""irreligious""}","","","Religious","",""
"","","","","","html-slider-response","135","1424256","0.0-135.0","4340","6","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irreligious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1447916","0.0-136.0","23657","{""Q0"":""peaceful""}","","","Aggressive","",""
"","","","","","html-slider-response","137","1449686","0.0-137.0","1767","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>peaceful</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1474533","0.0-138.0","24843","{""Q0"":""indifferent""}","","","Affectionate","",""
"","","","","","html-slider-response","139","1476343","0.0-139.0","1808","5","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>indifferent</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1505067","0.0-140.0","28720","{""Q0"":""unscrupulous""}","","","Conscientious","",""
"","","","","","html-slider-response","141","1509746","0.0-141.0","4676","5","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unscrupulous</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1528028","0.0-142.0","18280","{""Q0"":""unsociable""}","","","Sociable","",""
"","","","","","html-slider-response","143","1530560","0.0-143.0","2529","6","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unsociable</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1547625","0.0-144.0","17061","{""Q0"":""self-loving""}","","","Self-pitying","",""
"","","","","","html-slider-response","145","1549771","0.0-145.0","2143","6","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>self-loving</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1556569","0.0-146.0","6795","{""Q0"":""arrogant""}","","","Humble","",""
"","","","","","html-slider-response","147","1558748","0.0-147.0","2177","6","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>arrogant</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1563216","0.0-148.0","4465","{""Q0"":""pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","149","1565313","0.0-149.0","2095","6","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1579510","0.0-150.0","14193","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","151","1580953","0.0-151.0","1441","7","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1601519","0.0-152.0","20563","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","153","1603388","0.0-153.0","1868","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1625287","0.0-154.0","21896","{""Q0"":""indecisive""}","","","Determined","",""
"","","","","","html-slider-response","155","1628155","0.0-155.0","2865","5","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>indecisive</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1631574","0.0-156.0","3415","{""Q0"":""nice""}","","","Mean","",""
"","","","","","html-slider-response","157","1635970","0.0-157.0","4394","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1650634","0.0-158.0","14662","{""Q0"":""unambitious""}","","","Ambitious","",""
"","","","","","html-slider-response","159","1652353","0.0-159.0","1716","6","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unambitious</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1655824","0.0-160.0","3467","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","161","1657870","0.0-161.0","2044","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1689759","0.0-162.0","31886","{""Q0"":""unquestioning""}","","","Skeptical","",""
"","","","","","html-slider-response","163","1691600","0.0-163.0","1839","6","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unquestioning</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1697989","0.0-164.0","6386","{""Q0"":""vulnerable""}","","","Defensive","",""
"","","","","","html-slider-response","165","1700533","0.0-165.0","2541","6","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>vulnerable</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1715388","0.0-166.0","14852","{""Q0"":""obedient""}","","","Rebellious","",""
"","","","","","html-slider-response","167","1716744","0.0-167.0","1352","7","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>obedient</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1721808","0.0-168.0","5059","{""Q0"":""incompetent""}","","","Competent","",""
"","","","","","html-slider-response","169","1723853","0.0-169.0","2043","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
