"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","survey-text","30","5083279","0.0-30.0","29019","{""Q0"":""Aimless""}","","","Ambitious","",""
"","","","","","html-slider-response","31","5086062","0.0-31.0","2780","7","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aimless</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","32","5090590","0.0-32.0","4523","{""Q0"":""Naive""}","","","Conscientious","",""
"","","","","","html-slider-response","33","5092894","0.0-33.0","2302","4","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Naive</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","34","5098883","0.0-34.0","5985","{""Q0"":""Staid""}","","","Emotional","",""
"","","","","","html-slider-response","35","5100806","0.0-35.0","1921","5","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Staid</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","36","5115951","0.0-36.0","15128","{""Q0"":""Planned""}","","","Compulsive","",""
"","","","","","html-slider-response","37","5117886","0.0-37.0","1933","3","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Planned</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","38","5122486","0.0-38.0","4596","{""Q0"":""Nice""}","","","Mean","",""
"","","","","","html-slider-response","39","5124942","0.0-39.0","2454","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","40","5133710","0.0-40.0","8762","{""Q0"":""Rigid""}","","","Flexible","",""
"","","","","","html-slider-response","41","5151558","0.0-41.0","17844","7","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rigid</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","42","5158710","0.0-42.0","7147","{""Q0"":""Pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","43","5160862","0.0-43.0","2150","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","44","5166039","0.0-44.0","5170","{""Q0"":""Offensive""}","","","Defensive","",""
"","","","","","html-slider-response","45","5168479","0.0-45.0","2437","6","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Offensive</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","46","5173039","0.0-46.0","4556","{""Q0"":""Kind""}","","","Cruel","",""
"","","","","","html-slider-response","47","5176110","0.0-47.0","3069","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","48","5186262","0.0-48.0","10147","{""Q0"":""Quiet""}","","","Outspoken","",""
"","","","","","html-slider-response","49","5188527","0.0-49.0","2263","5","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Quiet</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","50","5194078","0.0-50.0","5547","{""Q0"":""Solemn""}","","","Enthusiastic","",""
"","","","","","html-slider-response","51","5196950","0.0-51.0","2870","6","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Solemn</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","52","12748679","0.0-52.0","7551603","{""Q0"":""Selfish""}","","","Thoughtful","",""
"","","","","","html-slider-response","53","12752622","0.0-53.0","3877","4","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Selfish</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","54","12757559","0.0-54.0","4903","{""Q0"":""Calm""}","","","Anxious","",""
"","","","","","html-slider-response","55","12760830","0.0-55.0","3269","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","56","12766958","0.0-56.0","6099","{""Q0"":""Naive""}","","","Intellectual","",""
"","","","","","html-slider-response","57","12769670","0.0-57.0","2709","4","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Naive</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","58","12774934","0.0-58.0","5229","{""Q0"":""Inethical""}","","","Ethical","",""
"","","","","","html-slider-response","59","12777294","0.0-59.0","2358","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","60","12788494","0.0-60.0","11196","{""Q0"":""Unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","61","12816292","0.0-61.0","27796","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","62","12834375","0.0-62.0","18076","{""Q0"":""Antisocial""}","","","Sociable","",""
"","","","","","html-slider-response","63","12836525","0.0-63.0","2148","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Antisocial</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","64","12845053","0.0-64.0","8523","{""Q0"":""Timid""}","","","Bossy","",""
"","","","","","html-slider-response","65","12847973","0.0-65.0","2917","5","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Timid</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","66","12854349","0.0-66.0","6371","{""Q0"":""Dependent""}","","","Independent","",""
"","","","","","html-slider-response","67","12856429","0.0-67.0","2077","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","68","12860621","0.0-68.0","4187","{""Q0"":""Sad""}","","","Happy","",""
"","","","","","html-slider-response","69","12863077","0.0-69.0","2453","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","70","12874128","0.0-70.0","11030","{""Q0"":""Fearful""}","","","Courageous","",""
"","","","","","html-slider-response","71","12877982","0.0-71.0","3852","6","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Fearful</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","72","12890046","0.0-72.0","12059","{""Q0"":""Brusque""}","","","Empathetic","",""
"","","","","","html-slider-response","73","12892415","0.0-73.0","2366","4","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Brusque</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","74","12897109","0.0-74.0","4690","{""Q0"":""Late""}","","","Punctual","",""
"","","","","","html-slider-response","75","12901029","0.0-75.0","3918","7","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","76","12907093","0.0-76.0","6060","{""Q0"":""Reckless""}","","","Careful","",""
"","","","","","html-slider-response","77","12909461","0.0-77.0","2365","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Reckless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","78","12933886","0.0-78.0","24417","{""Q0"":""Trusting""}","","","Jealous","",""
"","","","","","html-slider-response","79","12936350","0.0-79.0","2462","5","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Trusting</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","80","12956982","0.0-80.0","20611","{""Q0"":""Gullible""}","","","Skeptical","",""
"","","","","","html-slider-response","81","12958854","0.0-81.0","1869","4","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Gullible</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","82","12968454","0.0-82.0","9593","{""Q0"":""Boastful""}","","","Humble","",""
"","","","","","html-slider-response","83","12971741","0.0-83.0","3285","7","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Boastful</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","84","12978287","0.0-84.0","6541","{""Q0"":""Impractical""}","","","Practical","",""
"","","","","","html-slider-response","85","12980213","0.0-85.0","1923","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","86","12989301","0.0-86.0","9083","{""Q0"":""Artificial""}","","","Natural","",""
"","","","","","html-slider-response","87","12992078","0.0-87.0","2773","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Artificial</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","88","13005694","0.0-88.0","13605","{""Q0"":""Self assured""}","","","Self-critical","",""
"","","","","","html-slider-response","89","13008525","0.0-89.0","2830","7","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Self assured</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","90","13013454","0.0-90.0","4923","{""Q0"":""Friendly""}","","","Grumpy","",""
"","","","","","html-slider-response","91","13015421","0.0-91.0","1965","7","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Friendly</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","92","13044653","0.0-92.0","29212","{""Q0"":""Lax""}","","","Strict","",""
"","","","","","html-slider-response","93","13046829","0.0-93.0","2173","6","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lax</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","94","13057111","0.0-94.0","10273","{""Q0"":""Nonjudgmental""}","","","Critical","",""
"","","","","","html-slider-response","95","13059167","0.0-95.0","2054","5","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nonjudgmental</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","96","13064143","0.0-96.0","4970","{""Q0"":""Inept""}","","","Competent","",""
"","","","","","html-slider-response","97","13066182","0.0-97.0","2037","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inept</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","98","13074781","0.0-98.0","8593","{""Q0"":""Aloof""}","","","Persistent","",""
"","","","","","html-slider-response","99","13077613","0.0-99.0","2829","3","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aloof</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","100","13086221","0.0-100.0","8604","{""Q0"":""Rigid""}","","","Open-minded","",""
"","","","","","html-slider-response","101","13088173","0.0-101.0","1949","6","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rigid</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","102","13097245","0.0-102.0","9066","{""Q0"":""Typical""}","","","Weird","",""
"","","","","","html-slider-response","103","13099213","0.0-103.0","1965","6","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Typical</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","104","13121958","0.0-104.0","22737","{""Q0"":""Unemotional""}","","","Affectionate","",""
"","","","","","html-slider-response","105","13124142","0.0-105.0","2182","7","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unemotional</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","106","13129838","0.0-106.0","5692","{""Q0"":""Typical""}","","","Atypical","",""
"","","","","","html-slider-response","107","13131742","0.0-107.0","1901","7","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","108","13138901","0.0-108.0","7156","{""Q0"":""Awkward""}","","","Charismatic","",""
"","","","","","html-slider-response","109","13140629","0.0-109.0","1725","5","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Awkward</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","110","13145893","0.0-110.0","5260","{""Q0"":""Modern""}","","","Traditional","",""
"","","","","","html-slider-response","111","13148741","0.0-111.0","2845","6","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Modern</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","112","13167229","0.0-112.0","18484","{""Q0"":""Uneducated""}","","","Articulate","",""
"","","","","","html-slider-response","113","13169052","0.0-113.0","1822","4","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uneducated</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","114","13174425","0.0-114.0","5366","{""Q0"":""Elder""}","","","Youthful","",""
"","","","","","html-slider-response","115","13177246","0.0-115.0","2819","6","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Elder</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","116","13188390","0.0-116.0","11140","{""Q0"":""Shy""}","","","Confident","",""
"","","","","","html-slider-response","117","13190518","0.0-117.0","2125","5","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Shy</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","118","13198263","0.0-118.0","7737","{""Q0"":""Sneaky""}","","","Trustworthy","",""
"","","","","","html-slider-response","119","13200078","0.0-119.0","1813","5","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sneaky</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","120","13231605","0.0-120.0","31523","{""Q0"":""Bland""}","","","Intense","",""
"","","","","","html-slider-response","121","13233782","0.0-121.0","2172","6","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Bland</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","122","13239414","0.0-122.0","5628","{""Q0"":""Insincere""}","","","Sincere","",""
"","","","","","html-slider-response","123","13241950","0.0-123.0","2534","6","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","124","13246702","0.0-124.0","4747","{""Q0"":""Ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","125","13250438","0.0-125.0","3733","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","126","13257077","0.0-126.0","6634","{""Q0"":""Sexy""}","","","Prudish","",""
"","","","","","html-slider-response","127","13259997","0.0-127.0","2917","5","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sexy</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","128","13267334","0.0-128.0","7332","{""Q0"":""Dumb""}","","","Well-educated","",""
"","","","","","html-slider-response","129","13270117","0.0-129.0","2781","6","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dumb</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","130","13276630","0.0-130.0","6509","{""Q0"":""Orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","131","13278845","0.0-131.0","2213","6","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","132","13284154","0.0-132.0","5304","{""Q0"":""Masculine""}","","","Feminine","",""
"","","","","","html-slider-response","133","13286461","0.0-133.0","2305","7","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","134","13304542","0.0-134.0","18075","{""Q0"":""Uninspired""}","","","Creative","",""
"","","","","","html-slider-response","135","13306229","0.0-135.0","1685","6","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uninspired</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","136","13313173","0.0-136.0","6938","{""Q0"":""Unbiased""}","","","Prejudiced","",""
"","","","","","html-slider-response","137","13315061","0.0-137.0","1886","6","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unbiased</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","138","13324453","0.0-138.0","9387","{""Q0"":""Fearful""}","","","Curious","",""
"","","","","","html-slider-response","139","13327957","0.0-139.0","3502","3","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Fearful</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","140","13334190","0.0-140.0","6228","{""Q0"":""Impatient""}","","","Patient","",""
"","","","","","html-slider-response","141","13336149","0.0-141.0","1957","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","142","13347181","0.0-142.0","11026","{""Q0"":""Amicable""}","","","Rebellious","",""
"","","","","","html-slider-response","143","13349029","0.0-143.0","1846","6","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Amicable</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","144","13356375","0.0-144.0","7341","{""Q0"":""Joyful""}","","","Angry","",""
"","","","","","html-slider-response","145","13358222","0.0-145.0","1844","7","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Joyful</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","146","13366910","0.0-146.0","8683","{""Q0"":""Atheist""}","","","Religious","",""
"","","","","","html-slider-response","147","13369013","0.0-147.0","2101","5","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Atheist</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","148","13375725","0.0-148.0","6708","{""Q0"":""Coddling""}","","","Abusive","",""
"","","","","","html-slider-response","149","13377301","0.0-149.0","1574","4","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Coddling</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","150","13381441","0.0-150.0","4136","{""Q0"":""""}","","","Sensitive","",""
"","","","","","html-slider-response","151","13389637","0.0-151.0","8194","4","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong></strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","152","13397349","0.0-152.0","7708","{""Q0"":""Unwise""}","","","Wise","",""
"","","","","","html-slider-response","153","13400245","0.0-153.0","2894","7","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unwise</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","154","13405717","0.0-154.0","5466","{""Q0"":""Relaxed""}","","","Combative","",""
"","","","","","html-slider-response","155","13409597","0.0-155.0","3878","4","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Relaxed</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","156","13416894","0.0-156.0","7292","{""Q0"":""Insipid""}","","","Clever","",""
"","","","","","html-slider-response","157","13419717","0.0-157.0","2821","5","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insipid</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","158","13425550","0.0-158.0","5827","{""Q0"":""helpless""}","","","Helpful","",""
"","","","","","html-slider-response","159","13430382","0.0-159.0","4829","6","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>helpless</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","160","13435181","0.0-160.0","4793","{""Q0"":""Sick""}","","","Healthy","",""
"","","","","","html-slider-response","161","13437117","0.0-161.0","1934","6","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sick</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","162","13458429","0.0-162.0","21306","{""Q0"":""Tense""}","","","Easygoing","",""
"","","","","","html-slider-response","163","13460877","0.0-163.0","2446","5","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Tense</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","164","13468173","0.0-164.0","7291","{""Q0"":""Observant""}","","","Unobservant","",""
"","","","","","html-slider-response","165","13470957","0.0-165.0","2782","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","166","13477142","0.0-166.0","6180","{""Q0"":""Sporadic""}","","","Consistent","",""
"","","","","","html-slider-response","167","13478814","0.0-167.0","1670","6","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sporadic</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","168","13485653","0.0-168.0","6833","{""Q0"":""Unsure""}","","","Determined","",""
