"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","35","216974","0.0-35.0","2498","6","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inflexible </strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","36","224275","0.0-36.0","7297","{""Q0"":""inconsistent""}","","","Consistent","",""
"","","","","","html-slider-response","37","226274","0.0-37.0","1997","7","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","38","230090","0.0-38.0","3813","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","39","233422","0.0-39.0","3331","5","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","40","239224","0.0-40.0","5801","{""Q0"":""irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","41","242624","0.0-41.0","3397","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","42","256858","0.0-42.0","14231","{""Q0"":""loose""}","","","Strict","",""
"","","","","","html-slider-response","43","259424","0.0-43.0","2565","6","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loose</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","44","265291","0.0-44.0","5864","{""Q0"":""careless""}","","","Thoughtful","",""
"","","","","","html-slider-response","45","269140","0.0-45.0","3847","6","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careless</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","46","279392","0.0-46.0","10249","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","47","282758","0.0-47.0","3364","6","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","48","287141","0.0-48.0","4379","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","49","290974","0.0-49.0","3830","6","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","50","303492","0.0-50.0","12515","{""Q0"":""fair""}","","","Prejudiced","",""
"","","","","","html-slider-response","51","305575","0.0-51.0","2080","7","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>fair</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","52","311108","0.0-52.0","5529","{""Q0"":""combative""}","","","Agreeable","",""
"","","","","","html-slider-response","53","312508","0.0-53.0","1398","6","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>combative</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","54","321292","0.0-54.0","8780","{""Q0"":""unambitious ""}","","","Ambitious","",""
"","","","","","html-slider-response","55","323424","0.0-55.0","2131","7","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unambitious </strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","56","353292","0.0-56.0","29865","{""Q0"":""insecure""}","","","Confident","",""
"","","","","","html-slider-response","57","356109","0.0-57.0","2815","4","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insecure</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","58","360074","0.0-58.0","3962","{""Q0"":""orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","59","361875","0.0-59.0","1799","6","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","60","368626","0.0-60.0","6749","{""Q0"":""unaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","61","371109","0.0-61.0","2481","6","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","62","385009","0.0-62.0","13897","{""Q0"":""trusting""}","","","Jealous","",""
"","","","","","html-slider-response","63","386958","0.0-63.0","1948","6","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>trusting</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","64","396443","0.0-64.0","9481","{""Q0"":""non-religious ""}","","","Religious","",""
"","","","","","html-slider-response","65","398393","0.0-65.0","1948","7","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>non-religious </strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","66","408028","0.0-66.0","9631","{""Q0"":""unenthusiastic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","67","411110","0.0-67.0","3080","6","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenthusiastic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","68","418110","0.0-68.0","6997","{""Q0"":""dominant ""}","","","Submissive","",""
"","","","","","html-slider-response","69","420593","0.0-69.0","2481","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dominant </strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","70","425259","0.0-70.0","4662","{""Q0"":""lazy""}","","","Conscientious","",""
"","","","","","html-slider-response","71","427975","0.0-71.0","2715","7","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","72","431927","0.0-72.0","3948","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","73","433393","0.0-73.0","1463","7","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","74","439159","0.0-74.0","5763","{""Q0"":""open-minded""}","","","Ignorant","",""
"","","","","","html-slider-response","75","441226","0.0-75.0","2066","7","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>open-minded</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","76","443944","0.0-76.0","2715","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","77","445893","0.0-77.0","1947","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","78","450460","0.0-78.0","4563","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","79","452393","0.0-79.0","1931","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","457727","0.0-80.0","5330","{""Q0"":""dim""}","","","Wise","",""
"","","","","","html-slider-response","81","459293","0.0-81.0","1563","5","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dim</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","82","464660","0.0-82.0","5364","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","83","466393","0.0-83.0","1731","6","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","84","484810","0.0-84.0","18414","{""Q0"":""complimentary ""}","","","Critical","",""
"","","","","","html-slider-response","85","487527","0.0-85.0","2714","4","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>complimentary </strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","86","492661","0.0-86.0","5130","{""Q0"":""calm""}","","","Emotional","",""
"","","","","","html-slider-response","87","494193","0.0-87.0","1530","4","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","88","508084","0.0-88.0","13887","{""Q0"":""passive""}","","","Combative","",""
"","","","","","html-slider-response","89","509644","0.0-89.0","1558","5","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>passive</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","90","513594","0.0-90.0","3947","{""Q0"":""confident""}","","","Self-pitying","",""
"","","","","","html-slider-response","91","515211","0.0-91.0","1614","5","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>confident</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","92","520127","0.0-92.0","4913","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","93","522610","0.0-93.0","2481","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","94","528228","0.0-94.0","5614","{""Q0"":""pessimistic ""}","","","Optimistic","",""
"","","","","","html-slider-response","95","529910","0.0-95.0","1680","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic </strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","96","542245","0.0-96.0","12332","{""Q0"":""pleased""}","","","Angry","",""
"","","","","","html-slider-response","97","544011","0.0-97.0","1764","6","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pleased</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","98","549394","0.0-98.0","5379","{""Q0"":""cowardly""}","","","Courageous","",""
"","","","","","html-slider-response","99","551028","0.0-99.0","1632","7","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cowardly</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","100","556429","0.0-100.0","5398","{""Q0"":""inconsistent""}","","","Persistent","",""
"","","","","","html-slider-response","101","557595","0.0-101.0","1164","5","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","102","571845","0.0-102.0","14247","{""Q0"":""permissive""}","","","Prudish","",""
"","","","","","html-slider-response","103","575710","0.0-103.0","3862","7","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>permissive</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","104","580045","0.0-104.0","4333","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","105","582978","0.0-105.0","2931","7","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","106","588412","0.0-106.0","5431","{""Q0"":""dependent ""}","","","Independent","",""
"","","","","","html-slider-response","107","590394","0.0-107.0","1981","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent </strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","108","604745","0.0-108.0","14347","{""Q0"":""ingenuous ""}","","","Manipulative","",""
"","","","","","html-slider-response","109","606895","0.0-109.0","2148","7","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ingenuous </strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","110","644096","0.0-110.0","37199","{""Q0"":""loose""}","","","Compulsive","",""
"","","","","","html-slider-response","111","645630","0.0-111.0","1531","2","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loose</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","112","651879","0.0-112.0","6246","{""Q0"":""believable ""}","","","Skeptical","",""
"","","","","","html-slider-response","113","653696","0.0-113.0","1814","4","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>believable </strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","114","659097","0.0-114.0","5397","{""Q0"":""respectful""}","","","Condescending","",""
"","","","","","html-slider-response","115","660546","0.0-115.0","1447","4","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>respectful</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","116","665547","0.0-116.0","4997","{""Q0"":""strong""}","","","Sensitive","",""
"","","","","","html-slider-response","117","667445","0.0-117.0","1896","5","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>strong</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","118","673113","0.0-118.0","5664","{""Q0"":""unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","119","674595","0.0-119.0","1480","4","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","120","679346","0.0-120.0","4747","{""Q0"":""tired""}","","","Energetic","",""
"","","","","","html-slider-response","121","681496","0.0-121.0","2148","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>tired</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","122","685597","0.0-122.0","4099","{""Q0"":""happy""}","","","Grumpy","",""
"","","","","","html-slider-response","123","687213","0.0-123.0","1613","5","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","124","693897","0.0-124.0","6680","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","125","695130","0.0-125.0","1231","5","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","126","700530","0.0-126.0","5397","{""Q0"":""unreliable ""}","","","Trustworthy","",""
"","","","","","html-slider-response","127","703229","0.0-127.0","2697","6","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreliable </strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","128","707881","0.0-128.0","4649","{""Q0"":""reserved""}","","","Sociable","",""
"","","","","","html-slider-response","129","709496","0.0-129.0","1614","6","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reserved</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","130","718747","0.0-130.0","9246","{""Q0"":""controlling""}","","","Easygoing","",""
"","","","","","html-slider-response","131","720880","0.0-131.0","2130","6","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>controlling</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","132","726614","0.0-132.0","5731","{""Q0"":""easy""}","","","Intense","",""
"","","","","","html-slider-response","133","728330","0.0-133.0","1714","6","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easy</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","134","733047","0.0-134.0","4714","{""Q0"":""kind""}","","","Abusive","",""
"","","","","","html-slider-response","135","735213","0.0-135.0","2164","3","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","136","743848","0.0-136.0","8631","{""Q0"":""impractical""}","","","Practical","",""
"","","","","","html-slider-response","137","745514","0.0-137.0","1664","6","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","138","749315","0.0-138.0","3798","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","139","750796","0.0-139.0","1478","7","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","140","755447","0.0-140.0","4650","{""Q0"":""unserious""}","","","Serious","",""
"","","","","","html-slider-response","141","756748","0.0-141.0","1298","3","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unserious</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","142","761547","0.0-142.0","4796","{""Q0"":""accepting""}","","","Self-critical","",""
"","","","","","html-slider-response","143","763264","0.0-143.0","1715","5","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>accepting</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","144","781281","0.0-144.0","18014","{""Q0"":""careless""}","","","Careful","",""
"","","","","","html-slider-response","145","783664","0.0-145.0","2381","6","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>careless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","146","787632","0.0-146.0","3964","{""Q0"":""mature""}","","","Youthful","",""
"","","","","","html-slider-response","147","789231","0.0-147.0","1597","7","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>mature</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","148","799665","0.0-148.0","10431","{""Q0"":""hubris ""}","","","Humble","",""
"","","","","","html-slider-response","149","801481","0.0-149.0","1814","7","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>hubris </strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","150","811498","0.0-150.0","10014","{""Q0"":""unnatural ""}","","","Natural","",""
"","","","","","html-slider-response","151","813582","0.0-151.0","2081","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural </strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","152","823731","0.0-152.0","10147","{""Q0"":""unintelligible ""}","","","Articulate","",""
"","","","","","html-slider-response","153","825764","0.0-153.0","2031","7","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unintelligible </strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","154","834531","0.0-154.0","8764","{""Q0"":""poorly-educated""}","","","Well-educated","",""
"","","","","","html-slider-response","155","836582","0.0-155.0","2049","6","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>poorly-educated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","156","841014","0.0-156.0","4429","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","157","843182","0.0-157.0","2166","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","158","851382","0.0-158.0","8197","{""Q0"":""calm""}","","","Aggressive","",""
"","","","","","html-slider-response","159","853281","0.0-159.0","1896","3","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","160","857382","0.0-160.0","4098","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","161","859598","0.0-161.0","2214","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","162","866232","0.0-162.0","6631","{""Q0"":""laid-back""}","","","Bossy","",""
"","","","","","html-slider-response","163","867549","0.0-163.0","1314","4","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>laid-back</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","164","876081","0.0-164.0","8529","{""Q0"":""strict""}","","","Rebellious","",""
"","","","","","html-slider-response","165","877365","0.0-165.0","1283","3","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>strict</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","166","886416","0.0-166.0","9047","{""Q0"":""lazy""}","","","Curious","",""
"","","","","","html-slider-response","167","890882","0.0-167.0","4464","3","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","168","895066","0.0-168.0","4180","{""Q0"":""reserved""}","","","Outspoken","",""
"","","","","","html-slider-response","169","896549","0.0-169.0","1480","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reserved</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","170","901566","0.0-170.0","5014","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","171","903833","0.0-171.0","2265","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
