"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","survey-text","30","157767","0.0-30.0","3000","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","31","160848","0.0-31.0","3080","6","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","32","168615","0.0-32.0","7765","{""Q0"":""nonreligious""}","","","Religious","",""
"","","","","","html-slider-response","33","172514","0.0-33.0","3899","6","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonreligious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","34","189204","0.0-34.0","16688","{""Q0"":""gentle""}","","","Abusive","",""
"","","","","","html-slider-response","35","191931","0.0-35.0","2726","2","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>gentle</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","36","217916","0.0-36.0","25983","{""Q0"":""unclear""}","","","Articulate","",""
"","","","","","html-slider-response","37","221514","0.0-37.0","3596","2","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unclear</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","38","229565","0.0-38.0","8049","{""Q0"":""pessimistic ""}","","","Optimistic","",""
"","","","","","html-slider-response","39","232981","0.0-39.0","3416","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic </strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","40","238049","0.0-40.0","5065","{""Q0"":""calm""}","","","Intense","",""
"","","","","","html-slider-response","41","241098","0.0-41.0","3048","4","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","42","248965","0.0-42.0","7864","{""Q0"":""introverted""}","","","Sociable","",""
"","","","","","html-slider-response","43","251482","0.0-43.0","2515","2","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>introverted</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","44","259166","0.0-44.0","7681","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","45","262180","0.0-45.0","3013","4","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","46","285899","0.0-46.0","23717","{""Q0"":""resistant""}","","","Flexible","",""
"","","","","","html-slider-response","47","288732","0.0-47.0","2831","2","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>resistant</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","48","298566","0.0-48.0","9831","{""Q0"":""agreeable""}","","","Combative","",""
"","","","","","html-slider-response","49","300598","0.0-49.0","2031","2","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>agreeable</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","50","305148","0.0-50.0","4548","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","51","307348","0.0-51.0","2198","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","52","312148","0.0-52.0","4798","{""Q0"":""tired""}","","","Energetic","",""
"","","","","","html-slider-response","53","314314","0.0-53.0","2165","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>tired</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","54","320231","0.0-54.0","5914","{""Q0"":""nice""}","","","Mean","",""
"","","","","","html-slider-response","55","322181","0.0-55.0","1948","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","56","325029","0.0-56.0","2846","{""Q0"":""sad""}","","","Happy","",""
"","","","","","html-slider-response","57","327313","0.0-57.0","2282","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","58","330832","0.0-58.0","3516","{""Q0"":""happy""}","","","Grumpy","",""
"","","","","","html-slider-response","59","333963","0.0-59.0","3130","7","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","60","337682","0.0-60.0","3717","{""Q0"":""happy""}","","","Angry","",""
"","","","","","html-slider-response","61","339730","0.0-61.0","2047","6","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","62","350815","0.0-62.0","11084","{""Q0"":""believable""}","","","Skeptical","",""
"","","","","","html-slider-response","63","352597","0.0-63.0","1781","2","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>believable</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","64","357031","0.0-64.0","4431","{""Q0"":""unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","65","359764","0.0-65.0","2732","7","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","66","364381","0.0-66.0","4614","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","67","367497","0.0-67.0","3115","7","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","68","377263","0.0-68.0","9764","{""Q0"":""unagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","69","379314","0.0-69.0","2049","6","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","70","393846","0.0-70.0","14530","{""Q0"":""unserious""}","","","Serious","",""
"","","","","","html-slider-response","71","395847","0.0-71.0","2000","6","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unserious</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","72","399414","0.0-72.0","3564","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","73","401379","0.0-73.0","1964","6","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","74","406289","0.0-74.0","4908","{""Q0"":""untraditional""}","","","Traditional","",""
"","","","","","html-slider-response","75","408180","0.0-75.0","1890","7","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untraditional</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","76","412814","0.0-76.0","4632","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","77","415081","0.0-77.0","2266","6","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","78","438147","0.0-78.0","23064","{""Q0"":""whorish""}","","","Prudish","",""
"","","","","","html-slider-response","79","440163","0.0-79.0","2015","6","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>whorish</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","80","443881","0.0-80.0","3714","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","81","445814","0.0-81.0","1932","6","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","82","453914","0.0-82.0","8097","{""Q0"":""lazy""}","","","Determined","",""
"","","","","","html-slider-response","83","456029","0.0-83.0","2114","1","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","84","463431","0.0-84.0","7400","{""Q0"":""reserved""}","","","Outspoken","",""
"","","","","","html-slider-response","85","465363","0.0-85.0","1931","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reserved</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","86","470464","0.0-86.0","5098","{""Q0"":""impractical""}","","","Practical","",""
"","","","","","html-slider-response","87","473012","0.0-87.0","2546","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","88","496898","0.0-88.0","23885","{""Q0"":""uncurious""}","","","Curious","",""
"","","","","","html-slider-response","89","499047","0.0-89.0","2148","6","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncurious</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","90","507246","0.0-90.0","8198","{""Q0"":""untrustworthy""}","","","Trustworthy","",""
"","","","","","html-slider-response","91","509330","0.0-91.0","2083","7","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untrustworthy</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","92","541479","0.0-92.0","32147","{""Q0"":""insensitve""}","","","Sensitive","",""
"","","","","","html-slider-response","93","543428","0.0-93.0","1948","7","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insensitve</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","94","573396","0.0-94.0","29966","{""Q0"":""calm""}","","","Compulsive","",""
"","","","","","html-slider-response","95","575712","0.0-95.0","2314","1","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","96","580812","0.0-96.0","5098","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","97","583111","0.0-97.0","2298","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","98","588162","0.0-98.0","5048","{""Q0"":""passive""}","","","Aggressive","",""
"","","","","","html-slider-response","99","590579","0.0-99.0","2415","7","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>passive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","100","593761","0.0-100.0","3180","{""Q0"":""nice""}","","","Cruel","",""
"","","","","","html-slider-response","101","595512","0.0-101.0","1750","7","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","102","628279","0.0-102.0","32765","{""Q0"":""nice""}","","","Manipulative","",""
"","","","","","html-slider-response","103","629995","0.0-103.0","1714","1","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nice</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","104","637013","0.0-104.0","7015","{""Q0"":""critical""}","","","Confident","",""
"","","","","","html-slider-response","105","640595","0.0-105.0","3581","4","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>critical</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","106","646929","0.0-106.0","6331","{""Q0"":""close-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","107","649062","0.0-107.0","2131","5","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>close-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","108","652761","0.0-108.0","3697","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","109","655311","0.0-109.0","2548","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","110","660096","0.0-110.0","4783","{""Q0"":""dumb""}","","","Wise","",""
"","","","","","html-slider-response","111","661845","0.0-111.0","1748","5","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","112","671813","0.0-112.0","9966","{""Q0"":""unintelligent""}","","","Well-educated","",""
"","","","","","html-slider-response","113","674078","0.0-113.0","2263","2","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unintelligent</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","114","678711","0.0-114.0","4630","{""Q0"":""orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","115","681894","0.0-115.0","3182","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","116","690262","0.0-116.0","8366","{""Q0"":""bold""}","","","Humble","",""
"","","","","","html-slider-response","117","693778","0.0-117.0","3515","3","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>bold</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","118","701012","0.0-118.0","7231","{""Q0"":""uncharistmatic""}","","","Charismatic","",""
"","","","","","html-slider-response","119","704077","0.0-119.0","3064","4","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncharistmatic</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","120","708844","0.0-120.0","4764","{""Q0"":""apathetic""}","","","Sincere","",""
"","","","","","html-slider-response","121","710861","0.0-121.0","2016","2","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>apathetic</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","122","715645","0.0-122.0","4782","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","123","717811","0.0-123.0","2164","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","124","732444","0.0-124.0","14631","{""Q0"":""crazy""}","","","Easygoing","",""
"","","","","","html-slider-response","125","734543","0.0-125.0","2098","1","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>crazy</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","126","739595","0.0-126.0","5050","{""Q0"":""easy-going""}","","","Bossy","",""
"","","","","","html-slider-response","127","741526","0.0-127.0","1930","1","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easy-going</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","128","745144","0.0-128.0","3616","{""Q0"":""scared""}","","","Courageous","",""
"","","","","","html-slider-response","129","748010","0.0-129.0","2865","6","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scared</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","130","754128","0.0-130.0","6116","{""Q0"":""unprejudiced""}","","","Prejudiced","",""
"","","","","","html-slider-response","131","756044","0.0-131.0","1915","4","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unprejudiced</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","132","764495","0.0-132.0","8448","{""Q0"":""uncareful""}","","","Careful","",""
"","","","","","html-slider-response","133","766144","0.0-133.0","1647","4","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncareful</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","134","771792","0.0-134.0","5646","{""Q0"":""apathetic""}","","","Emotional","",""
"","","","","","html-slider-response","135","773661","0.0-135.0","1867","1","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>apathetic</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","136","779228","0.0-136.0","5565","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","137","781143","0.0-137.0","1914","7","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","138","785595","0.0-138.0","4450","{""Q0"":""incompetent""}","","","Competent","",""
"","","","","","html-slider-response","139","788328","0.0-139.0","2732","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","140","793907","0.0-140.0","5577","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","141","797427","0.0-141.0","3519","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","142","803712","0.0-142.0","6282","{""Q0"":""unaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","143","805843","0.0-143.0","2130","7","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","144","810878","0.0-144.0","5032","{""Q0"":""idk""}","","","Self-pitying","",""
"","","","","","html-slider-response","145","812709","0.0-145.0","1830","1","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>idk</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","146","815611","0.0-146.0","2900","{""Q0"":""smart""}","","","Ignorant","",""
"","","","","","html-slider-response","147","817693","0.0-147.0","2080","7","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>smart</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","148","825159","0.0-148.0","7464","{""Q0"":""dumb""}","","","Clever","",""
"","","","","","html-slider-response","149","827276","0.0-149.0","2116","1","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","150","834228","0.0-150.0","6949","{""Q0"":""easygoing""}","","","Condescending","",""
"","","","","","html-slider-response","151","837294","0.0-151.0","3065","1","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easygoing</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","152","858860","0.0-152.0","21564","{""Q0"":""unthoughtful""}","","","Thoughtful","",""
"","","","","","html-slider-response","153","862110","0.0-153.0","3249","4","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unthoughtful</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","154","866178","0.0-154.0","4065","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","155","869560","0.0-155.0","3381","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","156","880862","0.0-156.0","11300","{""Q0"":""easy going""}","","","Jealous","",""
"","","","","","html-slider-response","157","882559","0.0-157.0","1695","1","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>easy going</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","158","891643","0.0-158.0","9082","{""Q0"":""unambitious""}","","","Ambitious","",""
"","","","","","html-slider-response","159","893642","0.0-159.0","1998","7","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unambitious</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","160","896375","0.0-160.0","2731","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","161","898710","0.0-161.0","2333","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","162","905976","0.0-162.0","7264","{""Q0"":""unintellectual""}","","","Intellectual","",""
"","","","","","html-slider-response","163","908127","0.0-163.0","2149","3","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unintellectual</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","164","916492","0.0-164.0","8363","{""Q0"":""unconscientious""}","","","Conscientious","",""
"","","","","","html-slider-response","165","920008","0.0-165.0","3515","2","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconscientious</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","166","925360","0.0-166.0","5349","{""Q0"":""uncritical""}","","","Critical","",""
"","","","","","html-slider-response","167","927774","0.0-167.0","2413","3","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncritical</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","168","933376","0.0-168.0","5600","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","169","935376","0.0-169.0","1998","2","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","170","945075","0.0-170.0","9697","{""Q0"":""offensive""}","","","Defensive","",""
"","","","","","html-slider-response","171","946842","0.0-171.0","1766","3","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>offensive</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
