"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","survey-text","20","145625","0.0-20.0","5683","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","21","147302","0.0-21.0","1676","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","22","157416","0.0-22.0","10113","{""Q0"":""content""}","","","Jealous","",""
"","","","","","html-slider-response","23","163926","0.0-23.0","6509","4","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>content</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","24","169357","0.0-24.0","5430","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","25","171018","0.0-25.0","1660","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","26","185965","0.0-26.0","14946","{""Q0"":""cooperative""}","","","Condescending","",""
"","","","","","html-slider-response","27","187913","0.0-27.0","1947","5","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cooperative</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","28","204944","0.0-28.0","17030","{""Q0"":""unconscientious""}","","","Conscientious","",""
"","","","","","html-slider-response","29","206386","0.0-29.0","1441","7","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconscientious</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","30","213790","0.0-30.0","7403","{""Q0"":""untrustworthy""}","","","Trustworthy","",""
"","","","","","html-slider-response","31","215732","0.0-31.0","1942","7","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untrustworthy</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","32","223939","0.0-32.0","8206","{""Q0"":""hurtful""}","","","Helpful","",""
"","","","","","html-slider-response","33","228288","0.0-33.0","4348","6","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>hurtful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","34","249483","0.0-34.0","21194","{""Q0"":""insincere""}","","","Sincere","",""
"","","","","","html-slider-response","35","255727","0.0-35.0","6243","7","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","36","260913","0.0-36.0","5185","{""Q0"":""cheerful""}","","","Grumpy","",""
"","","","","","html-slider-response","37","263768","0.0-37.0","2854","6","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cheerful</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","38","292606","0.0-38.0","28837","{""Q0"":""loving""}","","","Abusive","",""
"","","","","","html-slider-response","39","294273","0.0-39.0","1666","5","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loving</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","40","297247","0.0-40.0","2972","{""Q0"":""kind""}","","","Mean","",""
"","","","","","html-slider-response","41","298367","0.0-41.0","1119","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","42","304666","0.0-42.0","6297","{""Q0"":""peaceful""}","","","Combative","",""
"","","","","","html-slider-response","43","309567","0.0-43.0","4900","6","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>peaceful</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","44","313150","0.0-44.0","3582","{""Q0"":""unnatural""}","","","Natural","",""
"","","","","","html-slider-response","45","314156","0.0-45.0","1005","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","46","330284","0.0-46.0","16126","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","47","331745","0.0-47.0","1460","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","48","334629","0.0-48.0","2884","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","49","335831","0.0-49.0","1201","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","50","347879","0.0-50.0","12047","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","51","349070","0.0-51.0","1190","5","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","52","362334","0.0-52.0","13262","{""Q0"":""unintellectual""}","","","Intellectual","",""
"","","","","","html-slider-response","53","364134","0.0-53.0","1800","7","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unintellectual</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","54","374090","0.0-54.0","9954","{""Q0"":""unsociable""}","","","Sociable","",""
"","","","","","html-slider-response","55","375621","0.0-55.0","1530","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unsociable</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","56","385027","0.0-56.0","9405","{""Q0"":""learned""}","","","Ignorant","",""
"","","","","","html-slider-response","57","387617","0.0-57.0","2590","7","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>learned</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","58","393121","0.0-58.0","5503","{""Q0"":""unenthusiastic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","59","394617","0.0-59.0","1495","7","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenthusiastic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","60","397463","0.0-60.0","2844","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","61","398870","0.0-61.0","1407","7","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","62","401688","0.0-62.0","2816","{""Q0"":""unhappy""}","","","Happy","",""
"","","","","","html-slider-response","63","403124","0.0-63.0","1436","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhappy</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","64","519096","0.0-64.0","115971","{""Q0"":""lazy""}","","","Persistent","",""
"","","","","","html-slider-response","65","520928","0.0-65.0","1830","3","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lazy</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","66","525216","0.0-66.0","4286","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","67","526958","0.0-67.0","1742","5","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","68","529995","0.0-68.0","3035","{""Q0"":""incompetent""}","","","Competent","",""
"","","","","","html-slider-response","69","536387","0.0-69.0","6391","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","70","539117","0.0-70.0","2729","{""Q0"":""ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","71","540598","0.0-71.0","1481","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","72","543006","0.0-72.0","2407","{""Q0"":""weak""}","","","Strong","",""
"","","","","","html-slider-response","73","544236","0.0-73.0","1228","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","74","554215","0.0-74.0","9978","{""Q0"":""dumb""}","","","Clever","",""
"","","","","","html-slider-response","75","556463","0.0-75.0","2247","4","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dumb</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","76","582642","0.0-76.0","26177","{""Q0"":""closed""}","","","Open-minded","",""
"","","","","","html-slider-response","77","584325","0.0-77.0","1683","3","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>closed</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","78","601093","0.0-78.0","16766","{""Q0"":""unabashed""}","","","Self-critical","",""
"","","","","","html-slider-response","79","602736","0.0-79.0","1643","3","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unabashed</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","80","632562","0.0-80.0","29824","{""Q0"":""incurious""}","","","Curious","",""
"","","","","","html-slider-response","81","634833","0.0-81.0","2270","7","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>incurious</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","82","648076","0.0-82.0","13242","{""Q0"":""reserved""}","","","Outspoken","",""
"","","","","","html-slider-response","83","650018","0.0-83.0","1941","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reserved</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","84","666101","0.0-84.0","16081","{""Q0"":""driven""}","","","Easygoing","",""
"","","","","","html-slider-response","85","668029","0.0-85.0","1927","4","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>driven</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","86","686075","0.0-86.0","18045","{""Q0"":""unabashed""}","","","Prudish","",""
"","","","","","html-slider-response","87","687196","0.0-87.0","1121","6","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unabashed</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","88","713913","0.0-88.0","26716","{""Q0"":""submissive""}","","","Bossy","",""
"","","","","","html-slider-response","89","715810","0.0-89.0","1896","4","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>submissive</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","90","720968","0.0-90.0","5157","{""Q0"":""kidding""}","","","Serious","",""
"","","","","","html-slider-response","91","722212","0.0-91.0","1243","6","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kidding</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","92","727908","0.0-92.0","5695","{""Q0"":""arrogant""}","","","Humble","",""
"","","","","","html-slider-response","93","729351","0.0-93.0","1442","6","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>arrogant</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","94","736218","0.0-94.0","6865","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","95","737636","0.0-95.0","1417","7","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","96","741852","0.0-96.0","4214","{""Q0"":""inconsistent""}","","","Consistent","",""
"","","","","","html-slider-response","97","743109","0.0-97.0","1256","7","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","98","766181","0.0-98.0","23071","{""Q0"":""obeyer""}","","","Rebellious","",""
"","","","","","html-slider-response","99","768926","0.0-99.0","2744","6","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>obeyer</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","100","786436","0.0-100.0","17509","{""Q0"":""unambitious""}","","","Ambitious","",""
"","","","","","html-slider-response","101","787749","0.0-101.0","1312","7","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unambitious</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","102","794327","0.0-102.0","6576","{""Q0"":""stoic""}","","","Emotional","",""
"","","","","","html-slider-response","103","796140","0.0-103.0","1813","5","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stoic</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","104","799348","0.0-104.0","3207","{""Q0"":""calm""}","","","Intense","",""
"","","","","","html-slider-response","105","801151","0.0-105.0","1802","6","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","106","807831","0.0-106.0","6679","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","107","808722","0.0-107.0","890","7","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","108","828044","0.0-108.0","19320","{""Q0"":""oblivious""}","","","Sensitive","",""
"","","","","","html-slider-response","109","829277","0.0-109.0","1232","5","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>oblivious</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","110","841439","0.0-110.0","12161","{""Q0"":""calm""}","","","Aggressive","",""
"","","","","","html-slider-response","111","844008","0.0-111.0","2568","5","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","112","849758","0.0-112.0","5749","{""Q0"":""untraditional""}","","","Traditional","",""
"","","","","","html-slider-response","113","852423","0.0-113.0","2664","7","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untraditional</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","114","868902","0.0-114.0","16478","{""Q0"":""thoughtless""}","","","Thoughtful","",""
"","","","","","html-slider-response","115","871006","0.0-115.0","2103","7","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>thoughtless</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","116","876765","0.0-116.0","5757","{""Q0"":""impractical""}","","","Practical","",""
"","","","","","html-slider-response","117","877873","0.0-117.0","1107","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","118","881762","0.0-118.0","3888","{""Q0"":""irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","119","884159","0.0-119.0","2396","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","120","920977","0.0-120.0","36817","{""Q0"":""unempathetic""}","","","Empathetic","",""
"","","","","","html-slider-response","121","923892","0.0-121.0","2915","7","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unempathetic</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","122","932374","0.0-122.0","8481","{""Q0"":""inarticulate""}","","","Articulate","",""
"","","","","","html-slider-response","123","934549","0.0-123.0","2174","7","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inarticulate</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","124","943113","0.0-124.0","8563","{""Q0"":""undetermined""}","","","Determined","",""
"","","","","","html-slider-response","125","944924","0.0-125.0","1810","7","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undetermined</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","126","967532","0.0-126.0","22607","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","127","969548","0.0-127.0","2015","5","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","128","973773","0.0-128.0","4224","{""Q0"":""unaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","129","976930","0.0-129.0","3157","7","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","130","980147","0.0-130.0","3215","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","131","981544","0.0-131.0","1397","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","132","985489","0.0-132.0","3943","{""Q0"":""active""}","","","Passive","",""
"","","","","","html-slider-response","133","986744","0.0-133.0","1255","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>active</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","134","999792","0.0-134.0","13046","{""Q0"":""patient""}","","","Angry","",""
"","","","","","html-slider-response","135","1001327","0.0-135.0","1535","5","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>patient</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1006812","0.0-136.0","5484","{""Q0"":""open""}","","","Defensive","",""
"","","","","","html-slider-response","137","1008162","0.0-137.0","1349","6","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>open</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1023032","0.0-138.0","14869","{""Q0"":""uneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","139","1025350","0.0-139.0","2317","5","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1038276","0.0-140.0","12924","{""Q0"":""honest""}","","","Manipulative","",""
"","","","","","html-slider-response","141","1039256","0.0-141.0","980","6","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>honest</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1044885","0.0-142.0","5627","{""Q0"":""stoic""}","","","Charismatic","",""
"","","","","","html-slider-response","143","1047348","0.0-143.0","2462","5","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>stoic</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1052458","0.0-144.0","5109","{""Q0"":""normal""}","","","Weird","",""
"","","","","","html-slider-response","145","1053915","0.0-145.0","1455","6","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1059817","0.0-146.0","5901","{""Q0"":""unenergetic""}","","","Energetic","",""
"","","","","","html-slider-response","147","1061103","0.0-147.0","1285","7","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenergetic</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1072528","0.0-148.0","11424","{""Q0"":""gullible""}","","","Skeptical","",""
"","","","","","html-slider-response","149","1074199","0.0-149.0","1670","7","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>gullible</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1107302","0.0-150.0","33102","{""Q0"":""scheduled""}","","","Compulsive","",""
"","","","","","html-slider-response","151","1109251","0.0-151.0","1948","4","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>scheduled</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1119434","0.0-152.0","10182","{""Q0"":""unconfident""}","","","Confident","",""
"","","","","","html-slider-response","153","1121235","0.0-153.0","1800","7","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconfident</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1127926","0.0-154.0","6690","{""Q0"":""dominant""}","","","Submissive","",""
"","","","","","html-slider-response","155","1129671","0.0-155.0","1744","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dominant</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1132055","0.0-156.0","2382","{""Q0"":""lax""}","","","Strict","",""
"","","","","","html-slider-response","157","1133675","0.0-157.0","1619","6","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>lax</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1153967","0.0-158.0","20290","{""Q0"":""mature""}","","","Youthful","",""
"","","","","","html-slider-response","159","1156362","0.0-159.0","2394","4","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>mature</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1158866","0.0-160.0","2503","{""Q0"":""unhealthy""}","","","Healthy","",""
"","","","","","html-slider-response","161","1160900","0.0-161.0","2033","7","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhealthy</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1197503","0.0-162.0","36602","{""Q0"":""accepting""}","","","Self-pitying","",""
"","","","","","html-slider-response","163","1199475","0.0-163.0","1972","2","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>accepting</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1201850","0.0-164.0","2374","{""Q0"":""typical""}","","","Atypical","",""
"","","","","","html-slider-response","165","1203441","0.0-165.0","1590","7","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1206288","0.0-166.0","2845","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","167","1210644","0.0-167.0","4355","5","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1219930","0.0-168.0","9285","{""Q0"":""uncritical""}","","","Critical","",""
"","","","","","html-slider-response","169","1221337","0.0-169.0","1407","7","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncritical</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1228880","0.0-170.0","7541","{""Q0"":""disagreeable""}","","","Agreeable","",""
