"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","71","519390","0.0-71.0","1930","5","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Risky</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","72","525078","0.0-72.0","5687","{""Q0"":""Insincere""}","","","Sincere","",""
"","","","","","html-slider-response","73","529091","0.0-73.0","4011","7","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Insincere</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","74","549518","0.0-74.0","20426","{""Q0"":""Apathetic""}","","","Empathetic","",""
"","","","","","html-slider-response","75","552957","0.0-75.0","3438","7","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Apathetic</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","76","581665","0.0-76.0","28707","{""Q0"":""Peaceful""}","","","Combative","",""
"","","","","","html-slider-response","77","583541","0.0-77.0","1876","6","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Peaceful</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","78","588024","0.0-78.0","4482","{""Q0"":""Cowardly""}","","","Courageous","",""
"","","","","","html-slider-response","79","590573","0.0-79.0","2548","6","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cowardly</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","80","593375","0.0-80.0","2800","{""Q0"":""Sad""}","","","Happy","",""
"","","","","","html-slider-response","81","595016","0.0-81.0","1640","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","82","601003","0.0-82.0","5986","{""Q0"":""Easygoing""}","","","Strict","",""
"","","","","","html-slider-response","83","602979","0.0-83.0","1974","6","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Easygoing</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","84","611062","0.0-84.0","8082","{""Q0"":""Impractical""}","","","Practical","",""
"","","","","","html-slider-response","85","612727","0.0-85.0","1664","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","86","620864","0.0-86.0","8135","{""Q0"":""Ignorant""}","","","Wise","",""
"","","","","","html-slider-response","87","623030","0.0-87.0","2165","3","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ignorant</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","88","629375","0.0-88.0","6344","{""Q0"":""Undignified""}","","","Dignified","",""
"","","","","","html-slider-response","89","631042","0.0-89.0","1666","7","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","90","635844","0.0-90.0","4801","{""Q0"":""Incompetent""}","","","Competent","",""
"","","","","","html-slider-response","91","637330","0.0-91.0","1485","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Incompetent</strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","92","642708","0.0-92.0","5377","{""Q0"":""Dependent""}","","","Independent","",""
"","","","","","html-slider-response","93","644615","0.0-93.0","1906","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","94","652728","0.0-94.0","8112","{""Q0"":""Uninterested""}","","","Curious","",""
"","","","","","html-slider-response","95","654542","0.0-95.0","1813","5","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uninterested</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","96","671648","0.0-96.0","17104","{""Q0"":""Unconventional""}","","","Traditional","",""
"","","","","","html-slider-response","97","673982","0.0-97.0","2333","7","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unconventional</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","98","684567","0.0-98.0","10583","{""Q0"":""Submissive""}","","","Rebellious","",""
"","","","","","html-slider-response","99","686655","0.0-99.0","2087","3","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Submissive</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","100","690825","0.0-100.0","4169","{""Q0"":""Orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","101","692811","0.0-101.0","1984","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","102","696495","0.0-102.0","3683","{""Q0"":""Unethical""}","","","Ethical","",""
"","","","","","html-slider-response","103","698340","0.0-103.0","1844","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","104","701455","0.0-104.0","3114","{""Q0"":""Late""}","","","Punctual","",""
"","","","","","html-slider-response","105","703370","0.0-105.0","1913","6","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","106","707781","0.0-106.0","4410","{""Q0"":""Unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","107","709816","0.0-107.0","2034","7","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","108","723638","0.0-108.0","13820","{""Q0"":""Mild""}","","","Intense","",""
"","","","","","html-slider-response","109","725202","0.0-109.0","1563","5","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Mild</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","110","729786","0.0-110.0","4583","{""Q0"":""Inconsistent""}","","","Consistent","",""
"","","","","","html-slider-response","111","731460","0.0-111.0","1673","7","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inconsistent</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","112","736397","0.0-112.0","4934","{""Q0"":""Pessimistic""}","","","Optimistic","",""
"","","","","","html-slider-response","113","738054","0.0-113.0","1656","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Pessimistic</strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","114","743288","0.0-114.0","5232","{""Q0"":""Closed-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","115","746744","0.0-115.0","3455","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Closed-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","116","783986","0.0-116.0","37240","{""Q0"":""Egotistical""}","","","Self-critical","",""
"","","","","","html-slider-response","117","785909","0.0-117.0","1922","3","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Egotistical</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","118","796164","0.0-118.0","10254","{""Q0"":""Self-aggrandizing""}","","","Self-pitying","",""
"","","","","","html-slider-response","119","798612","0.0-119.0","2446","3","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Self-aggrandizing</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","120","803837","0.0-120.0","5225","{""Q0"":""Observant""}","","","Unobservant","",""
"","","","","","html-slider-response","121","805627","0.0-121.0","1789","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","122","818238","0.0-122.0","12610","{""Q0"":""Respectful""}","","","Condescending","",""
"","","","","","html-slider-response","123","820489","0.0-123.0","2250","7","","","Condescending","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Respectful</strong> is a good fit for the opposite side of the <strong>Condescending</strong> scale?</p></div>","4"
"","","","","","survey-text","124","834866","0.0-124.0","14375","{""Q0"":""Occasional""}","","","Persistent","",""
"","","","","","html-slider-response","125","836711","0.0-125.0","1844","6","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Occasional</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","126","841826","0.0-126.0","5114","{""Q0"":""Unsociable""}","","","Sociable","",""
"","","","","","html-slider-response","127","843578","0.0-127.0","1751","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unsociable</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","128","847241","0.0-128.0","3661","{""Q0"":""Unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","129","849063","0.0-129.0","1821","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","130","865748","0.0-130.0","16683","{""Q0"":""Egotistical""}","","","Humble","",""
"","","","","","html-slider-response","131","867406","0.0-131.0","1657","6","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Egotistical</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","132","871570","0.0-132.0","4162","{""Q0"":""Calm""}","","","Anxious","",""
"","","","","","html-slider-response","133","873546","0.0-133.0","1974","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","134","880528","0.0-134.0","6980","{""Q0"":""Atheist""}","","","Religious","",""
"","","","","","html-slider-response","135","882804","0.0-135.0","2275","4","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Atheist</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","136","885848","0.0-136.0","3041","{""Q0"":""Kind""}","","","Cruel","",""
"","","","","","html-slider-response","137","887771","0.0-137.0","1922","6","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","138","893404","0.0-138.0","5630","{""Q0"":""Unenthusiastic""}","","","Enthusiastic","",""
"","","","","","html-slider-response","139","897016","0.0-139.0","3611","7","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unenthusiastic</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","140","918805","0.0-140.0","21787","{""Q0"":""Reserved""}","","","Outspoken","",""
"","","","","","html-slider-response","141","921049","0.0-141.0","2243","5","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Reserved</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","142","935341","0.0-142.0","14290","{""Q0"":""Naive""}","","","Manipulative","",""
"","","","","","html-slider-response","143","937039","0.0-143.0","1696","3","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Naive</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","144","944120","0.0-144.0","7080","{""Q0"":""Happy""}","","","Grumpy","",""
"","","","","","html-slider-response","145","946097","0.0-145.0","1976","2","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Happy</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","146","951197","0.0-146.0","5099","{""Q0"":""Unaffectionate""}","","","Affectionate","",""
"","","","","","html-slider-response","147","952973","0.0-147.0","1774","7","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unaffectionate</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","148","958105","0.0-148.0","5131","{""Q0"":""Lazy""}","","","Ambitious","",""
"","","","","","html-slider-response","149","960435","0.0-149.0","2330","3","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","150","981313","0.0-150.0","20877","{""Q0"":""Unethical""}","","","Conscientious","",""
"","","","","","html-slider-response","151","983564","0.0-151.0","2250","5","","","Conscientious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unethical</strong> is a good fit for the opposite side of the <strong>Conscientious</strong> scale?</p></div>","4"
"","","","","","survey-text","152","989385","0.0-152.0","5819","{""Q0"":""Unresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","153","991553","0.0-153.0","2167","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","154","995876","0.0-154.0","4323","{""Q0"":""Inflexible""}","","","Flexible","",""
"","","","","","html-slider-response","155","997300","0.0-155.0","1423","7","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inflexible</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1015651","0.0-156.0","18349","{""Q0"":""Allowing""}","","","Prudish","",""
"","","","","","html-slider-response","157","1017940","0.0-157.0","2288","3","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Allowing</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1021993","0.0-158.0","4051","{""Q0"":""Unnatural""}","","","Natural","",""
"","","","","","html-slider-response","159","1024142","0.0-159.0","2148","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1028578","0.0-160.0","4434","{""Q0"":""Disagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","161","1030658","0.0-161.0","2078","7","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Disagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1039078","0.0-162.0","8420","{""Q0"":""Uncreative""}","","","Creative","",""
"","","","","","html-slider-response","163","1040769","0.0-163.0","1690","7","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1045539","0.0-164.0","4769","{""Q0"":""Careless""}","","","Thoughtful","",""
"","","","","","html-slider-response","165","1047620","0.0-165.0","2080","5","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Careless</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1066158","0.0-166.0","18536","{""Q0"":""Happy""}","","","Angry","",""
"","","","","","html-slider-response","167","1067566","0.0-167.0","1408","5","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Happy</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1073841","0.0-168.0","6272","{""Q0"":""Uneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","169","1077814","0.0-169.0","3972","7","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
