"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","html-slider-response","17","167882","0.0-17.0","2699","5","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Type A</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","18","203094","0.0-18.0","35206","{""Q0"":""Superficial""}","","","Natural","",""
"","","","","","html-slider-response","19","205247","0.0-19.0","2151","6","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Superficial</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","20","217890","0.0-20.0","12638","{""Q0"":""Disgusting""}","","","Healthy","",""
"","","","","","html-slider-response","21","222141","0.0-21.0","4248","1","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Disgusting</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","22","236567","0.0-22.0","14421","{""Q0"":""Childish""}","","","Mature","",""
"","","","","","html-slider-response","23","239032","0.0-23.0","2464","5","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Childish</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","24","289383","0.0-24.0","50346","{""Q0"":""Scattered""}","","","Consistent","",""
"","","","","","html-slider-response","25","292835","0.0-25.0","3450","5","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Scattered</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","26","316827","0.0-26.0","23989","{""Q0"":""Respectful""}","","","Abusive","",""
"","","","","","html-slider-response","27","320209","0.0-27.0","3380","6","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Respectful</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","28","375806","0.0-28.0","55591","{""Q0"":""Scared""}","","","Confident","",""
"","","","","","html-slider-response","29","379834","0.0-29.0","4027","5","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Scared</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","30","393298","0.0-30.0","13460","{""Q0"":""Confident""}","","","Self-pitying","",""
"","","","","","html-slider-response","31","398707","0.0-31.0","5408","5","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Confident</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","32","421804","0.0-32.0","23093","{""Q0"":""Playful""}","","","Sincere","",""
"","","","","","html-slider-response","33","424909","0.0-33.0","3104","3","","","Sincere","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Playful</strong> is a good fit for the opposite side of the <strong>Sincere</strong> scale?</p></div>","4"
"","","","","","survey-text","34","469236","0.0-34.0","44322","{""Q0"":""Sad""}","","","Happy","",""
"","","","","","html-slider-response","35","471525","0.0-35.0","2287","7","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","36","496276","0.0-36.0","24746","{""Q0"":""Ignorant""}","","","Thoughtful","",""
"","","","","","html-slider-response","37","498596","0.0-37.0","2318","6","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ignorant</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","38","554362","0.0-38.0","55761","{""Q0"":""Low-profile""}","","","Sociable","",""
"","","","","","html-slider-response","39","557533","0.0-39.0","3169","5","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Low-profile</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","40","575772","0.0-40.0","18235","{""Q0"":""Accepting""}","","","Prejudiced","",""
"","","","","","html-slider-response","41","578575","0.0-41.0","2802","5","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Accepting</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","42","608810","0.0-42.0","30232","{""Q0"":""Flowing""}","","","Critical","",""
"","","","","","html-slider-response","43","612642","0.0-43.0","3830","5","","","Critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Flowing</strong> is a good fit for the opposite side of the <strong>Critical</strong> scale?</p></div>","4"
"","","","","","survey-text","44","627871","0.0-44.0","15225","{""Q0"":""Unconventional""}","","","Traditional","",""
"","","","","","html-slider-response","45","632038","0.0-45.0","4166","6","","","Traditional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unconventional</strong> is a good fit for the opposite side of the <strong>Traditional</strong> scale?</p></div>","4"
"","","","","","survey-text","46","654467","0.0-46.0","22427","{""Q0"":""Factual""}","","","Curious","",""
"","","","","","html-slider-response","47","657029","0.0-47.0","2559","2","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Factual</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","48","668292","0.0-48.0","11259","{""Q0"":""Dangerous""}","","","Careful","",""
"","","","","","html-slider-response","49","670468","0.0-49.0","2176","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dangerous</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","50","679223","0.0-50.0","8752","{""Q0"":""Trusting""}","","","Skeptical","",""
"","","","","","html-slider-response","51","683186","0.0-51.0","3962","7","","","Skeptical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Trusting</strong> is a good fit for the opposite side of the <strong>Skeptical</strong> scale?</p></div>","4"
"","","","","","survey-text","52","694896","0.0-52.0","11706","{""Q0"":""Rude""}","","","Empathetic","",""
"","","","","","html-slider-response","53","698931","0.0-53.0","4034","6","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rude</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","54","725753","0.0-54.0","26818","{""Q0"":""Irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","55","728860","0.0-55.0","3107","6","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","56","741549","0.0-56.0","12687","{""Q0"":""Agnostic""}","","","Religious","",""
"","","","","","html-slider-response","57","744072","0.0-57.0","2522","6","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Agnostic</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","58","753245","0.0-58.0","9170","{""Q0"":""Dependent""}","","","Independent","",""
"","","","","","html-slider-response","59","757778","0.0-59.0","4532","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","60","768034","0.0-60.0","10252","{""Q0"":""Non-educated""}","","","Well-educated","",""
"","","","","","html-slider-response","61","770274","0.0-61.0","2240","7","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Non-educated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","62","782139","0.0-62.0","11860","{""Q0"":""Stressed""}","","","Easygoing","",""
"","","","","","html-slider-response","63","785015","0.0-63.0","2874","6","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stressed</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","64","805519","0.0-64.0","20500","{""Q0"":""Stone-faced""}","","","Emotional","",""
"","","","","","html-slider-response","65","808782","0.0-65.0","3262","6","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stone-faced</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","66","821377","0.0-66.0","12593","{""Q0"":""Cocky""}","","","Humble","",""
"","","","","","html-slider-response","67","824140","0.0-67.0","2762","5","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Cocky</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","68","842117","0.0-68.0","17973","{""Q0"":""Lost""}","","","Determined","",""
"","","","","","html-slider-response","69","846385","0.0-69.0","4266","5","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lost</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","70","861700","0.0-70.0","15312","{""Q0"":""Uncomfortable""}","","","Affectionate","",""
"","","","","","html-slider-response","71","864848","0.0-71.0","3146","3","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uncomfortable</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","72","883333","0.0-72.0","18483","{""Q0"":""Inpatient""}","","","Patient","",""
"","","","","","html-slider-response","73","886309","0.0-73.0","2974","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inpatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","74","903650","0.0-74.0","17338","{""Q0"":""Bored""}","","","Enthusiastic","",""
"","","","","","html-slider-response","75","906028","0.0-75.0","2377","6","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Bored</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","76","914319","0.0-76.0","8287","{""Q0"":""Older""}","","","Youthful","",""
"","","","","","html-slider-response","77","916849","0.0-77.0","2529","7","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Older</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","78","926473","0.0-78.0","9622","{""Q0"":""Passive""}","","","Aggressive","",""
"","","","","","html-slider-response","79","928523","0.0-79.0","2048","7","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Passive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","80","944061","0.0-80.0","15534","{""Q0"":""Typical""}","","","Atypical","",""
"","","","","","html-slider-response","81","946466","0.0-81.0","2405","7","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","82","960924","0.0-82.0","14455","{""Q0"":""Laymen""}","","","Intellectual","",""
"","","","","","html-slider-response","83","963333","0.0-83.0","2408","5","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Laymen</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","84","1032284","0.0-84.0","68947","{""Q0"":""Desensitized""}","","","Sensitive","",""
"","","","","","html-slider-response","85","1036967","0.0-85.0","4682","7","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Desensitized</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","86","1047844","0.0-86.0","10873","{""Q0"":""Observant""}","","","Unobservant","",""
"","","","","","html-slider-response","87","1052023","0.0-87.0","4177","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","88","1068633","0.0-88.0","16605","{""Q0"":""Inarticulate""}","","","Articulate","",""
"","","","","","html-slider-response","89","1073852","0.0-89.0","5218","7","","","Articulate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Inarticulate</strong> is a good fit for the opposite side of the <strong>Articulate</strong> scale?</p></div>","4"
"","","","","","survey-text","90","1085449","0.0-90.0","11593","{""Q0"":""Excited""}","","","Angry","",""
"","","","","","html-slider-response","91","1089876","0.0-91.0","4426","7","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Excited</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","92","1099634","0.0-92.0","9754","{""Q0"":""Offensive""}","","","Defensive","",""
"","","","","","html-slider-response","93","1102466","0.0-93.0","2831","7","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Offensive</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","94","1113763","0.0-94.0","11293","{""Q0"":""Calm""}","","","Intense","",""
"","","","","","html-slider-response","95","1116961","0.0-95.0","3195","6","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","96","1149368","0.0-96.0","32403","{""Q0"":""Reserved""}","","","Combative","",""
"","","","","","html-slider-response","97","1151978","0.0-97.0","2607","5","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Reserved</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","98","1163600","0.0-98.0","11619","{""Q0"":""Sexualized""}","","","Prudish","",""
"","","","","","html-slider-response","99","1165938","0.0-99.0","2336","5","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Sexualized</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","100","1172153","0.0-100.0","6212","{""Q0"":""Late""}","","","Punctual","",""
"","","","","","html-slider-response","101","1174956","0.0-101.0","2800","6","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","102","1188109","0.0-102.0","13148","{""Q0"":""Secure""}","","","Jealous","",""
"","","","","","html-slider-response","103","1190573","0.0-103.0","2465","6","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Secure</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","104","1209627","0.0-104.0","19050","{""Q0"":""Impractical""}","","","Practical","",""
"","","","","","html-slider-response","105","1212340","0.0-105.0","2712","6","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","106","1222270","0.0-106.0","9927","{""Q0"":""Boring""}","","","Charismatic","",""
"","","","","","html-slider-response","107","1224475","0.0-107.0","2204","6","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Boring</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","108","1242872","0.0-108.0","18395","{""Q0"":""nonethical""}","","","Ethical","",""
"","","","","","html-slider-response","109","1244930","0.0-109.0","2055","6","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>nonethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1268337","0.0-110.0","23403","{""Q0"":""Self-righteous""}","","","Self-critical","",""
"","","","","","html-slider-response","111","1270579","0.0-111.0","2240","7","","","Self-critical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Self-righteous</strong> is a good fit for the opposite side of the <strong>Self-critical</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1288211","0.0-112.0","17629","{""Q0"":""Lazy""}","","","Energetic","",""
"","","","","","html-slider-response","113","1291636","0.0-113.0","3421","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Lazy</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1297417","0.0-114.0","5777","{""Q0"":""Nice""}","","","Mean","",""
"","","","","","html-slider-response","115","1301012","0.0-115.0","3593","7","","","Mean","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Nice</strong> is a good fit for the opposite side of the <strong>Mean</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1312897","0.0-116.0","11881","{""Q0"":""Understanding""}","","","Ignorant","",""
"","","","","","html-slider-response","117","1316066","0.0-117.0","3169","6","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Understanding</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1325852","0.0-118.0","9782","{""Q0"":""Quiet""}","","","Outspoken","",""
"","","","","","html-slider-response","119","1328397","0.0-119.0","2544","6","","","Outspoken","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Quiet</strong> is a good fit for the opposite side of the <strong>Outspoken</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1361330","0.0-120.0","32930","{""Q0"":""Rule-follower""}","","","Rebellious","",""
"","","","","","html-slider-response","121","1363995","0.0-121.0","2661","6","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rule-follower</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1373843","0.0-122.0","9846","{""Q0"":""Energetic""}","","","Grumpy","",""
"","","","","","html-slider-response","123","1376268","0.0-123.0","2424","3","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Energetic</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1411529","0.0-124.0","35258","{""Q0"":""Difficult""}","","","Clever","",""
"","","","","","html-slider-response","125","1414352","0.0-125.0","2822","5","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Difficult</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1425259","0.0-126.0","10900","{""Q0"":""Disagree""}","","","Agreeable","",""
"","","","","","html-slider-response","127","1428067","0.0-127.0","2807","3","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Disagree</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1438956","0.0-128.0","10884","{""Q0"":""Orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","129","1441269","0.0-129.0","2310","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1458553","0.0-130.0","17278","{""Q0"":""Normal""}","","","Weird","",""
"","","","","","html-slider-response","131","1460788","0.0-131.0","2232","6","","","Weird","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Normal</strong> is a good fit for the opposite side of the <strong>Weird</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1467819","0.0-132.0","7027","{""Q0"":""Playful""}","","","Wise","",""
"","","","","","html-slider-response","133","1471068","0.0-133.0","3248","5","","","Wise","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Playful</strong> is a good fit for the opposite side of the <strong>Wise</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1483659","0.0-134.0","12587","{""Q0"":""Aggresive""}","","","Passive","",""
"","","","","","html-slider-response","135","1487751","0.0-135.0","4090","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Aggresive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1543583","0.0-136.0","55827","{""Q0"":""Kind""}","","","Cruel","",""
"","","","","","html-slider-response","137","1547923","0.0-137.0","4337","6","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1555946","0.0-138.0","8019","{""Q0"":""Liar""}","","","Trustworthy","",""
"","","","","","html-slider-response","139","1564791","0.0-139.0","8845","5","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Liar</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1574228","0.0-140.0","9434","{""Q0"":""Trustworthy""}","","","Manipulative","",""
"","","","","","html-slider-response","141","1578692","0.0-141.0","4461","7","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Trustworthy</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1586396","0.0-142.0","7701","{""Q0"":""Ugly""}","","","Beautiful","",""
"","","","","","html-slider-response","143","1589758","0.0-143.0","3360","7","","","Beautiful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Ugly</strong> is a good fit for the opposite side of the <strong>Beautiful</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1604080","0.0-144.0","14317","{""Q0"":""Playful""}","","","Serious","",""
"","","","","","html-slider-response","145","1607481","0.0-145.0","3399","6","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Playful</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1618208","0.0-146.0","10723","{""Q0"":""Easygoing""}","","","Strict","",""
"","","","","","html-slider-response","147","1620577","0.0-147.0","2367","6","","","Strict","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Easygoing</strong> is a good fit for the opposite side of the <strong>Strict</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1635148","0.0-148.0","14568","{""Q0"":""Dominant""}","","","Submissive","",""
"","","","","","html-slider-response","149","1637107","0.0-149.0","1957","7","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Dominant</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1647083","0.0-150.0","9971","{""Q0"":""Close-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","151","1651052","0.0-151.0","3968","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Close-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1675972","0.0-152.0","24917","{""Q0"":""Uninterested""}","","","Dignified","",""
"","","","","","html-slider-response","153","1678395","0.0-153.0","2422","6","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Uninterested</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1684206","0.0-154.0","5806","{""Q0"":""Scared""}","","","Ambitious","",""
"","","","","","html-slider-response","155","1686728","0.0-155.0","2519","2","","","Ambitious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Scared</strong> is a good fit for the opposite side of the <strong>Ambitious</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1690939","0.0-156.0","4207","{""Q0"":""Weak""}","","","Strong","",""
"","","","","","html-slider-response","157","1692848","0.0-157.0","1906","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1701868","0.0-158.0","9016","{""Q0"":""Patient""}","","","Persistent","",""
"","","","","","html-slider-response","159","1704135","0.0-159.0","2265","7","","","Persistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Patient</strong> is a good fit for the opposite side of the <strong>Persistent</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1719193","0.0-160.0","15054","{""Q0"":""Intrusive ""}","","","Compulsive","",""
"","","","","","html-slider-response","161","1723308","0.0-161.0","4114","2","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Intrusive </strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1732203","0.0-162.0","8891","{""Q0"":""Rule-follower""}","","","Bossy","",""
"","","","","","html-slider-response","163","1736546","0.0-163.0","4342","4","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Rule-follower</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1747014","0.0-164.0","10464","{""Q0"":""Unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","165","1750340","0.0-165.0","3323","7","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1785776","0.0-166.0","35433","{""Q0"":""Incompetent ""}","","","Competent","",""
"","","","","","html-slider-response","167","1788350","0.0-167.0","2570","7","","","Competent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Incompetent </strong> is a good fit for the opposite side of the <strong>Competent</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1796444","0.0-168.0","8092","{""Q0"":""Unconscientious""}","","","Conscientious","",""
