"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","view_history","trait","stimulus","slider_start"
"","","","","","survey-text","36","546842","0.0-36.0","25681","{""Q0"":""controlled""}","","","Compulsive","",""
"","","","","","html-slider-response","37","549822","0.0-37.0","2978","6","","","Compulsive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>controlled</strong> is a good fit for the opposite side of the <strong>Compulsive</strong> scale?</p></div>","4"
"","","","","","survey-text","38","618674","0.0-38.0","68850","{""Q0"":""honest""}","","","Manipulative","",""
"","","","","","html-slider-response","39","621430","0.0-39.0","2755","6","","","Manipulative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>honest</strong> is a good fit for the opposite side of the <strong>Manipulative</strong> scale?</p></div>","4"
"","","","","","survey-text","40","628892","0.0-40.0","7460","{""Q0"":""unreserved""}","","","Prudish","",""
"","","","","","html-slider-response","41","631392","0.0-41.0","2498","6","","","Prudish","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreserved</strong> is a good fit for the opposite side of the <strong>Prudish</strong> scale?</p></div>","4"
"","","","","","survey-text","42","643330","0.0-42.0","11937","{""Q0"":""open""}","","","Defensive","",""
"","","","","","html-slider-response","43","645460","0.0-43.0","2128","6","","","Defensive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>open</strong> is a good fit for the opposite side of the <strong>Defensive</strong> scale?</p></div>","4"
"","","","","","survey-text","44","666784","0.0-44.0","21322","{""Q0"":""Stupid""}","","","Clever","",""
"","","","","","html-slider-response","45","668714","0.0-45.0","1928","5","","","Clever","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Stupid</strong> is a good fit for the opposite side of the <strong>Clever</strong> scale?</p></div>","4"
"","","","","","survey-text","46","675454","0.0-46.0","6739","{""Q0"":""Weak""}","","","Strong","",""
"","","","","","html-slider-response","47","677826","0.0-47.0","2371","7","","","Strong","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Weak</strong> is a good fit for the opposite side of the <strong>Strong</strong> scale?</p></div>","4"
"","","","","","survey-text","48","702572","0.0-48.0","24744","{""Q0"":""impartial""}","","","Prejudiced","",""
"","","","","","html-slider-response","49","704720","0.0-49.0","2146","7","","","Prejudiced","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impartial</strong> is a good fit for the opposite side of the <strong>Prejudiced</strong> scale?</p></div>","4"
"","","","","","survey-text","50","720131","0.0-50.0","15408","{""Q0"":""undemanding""}","","","Bossy","",""
"","","","","","html-slider-response","51","722517","0.0-51.0","2386","5","","","Bossy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undemanding</strong> is a good fit for the opposite side of the <strong>Bossy</strong> scale?</p></div>","4"
"","","","","","survey-text","52","728522","0.0-52.0","6001","{""Q0"":""old""}","","","Youthful","",""
"","","","","","html-slider-response","53","731163","0.0-53.0","2640","6","","","Youthful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>old</strong> is a good fit for the opposite side of the <strong>Youthful</strong> scale?</p></div>","4"
"","","","","","survey-text","54","736158","0.0-54.0","4992","{""Q0"":""educated""}","","","Ignorant","",""
"","","","","","html-slider-response","55","738880","0.0-55.0","2720","6","","","Ignorant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>educated</strong> is a good fit for the opposite side of the <strong>Ignorant</strong> scale?</p></div>","4"
"","","","","","survey-text","56","743186","0.0-56.0","4304","{""Q0"":""impractical""}","","","Practical","",""
"","","","","","html-slider-response","57","745171","0.0-57.0","1984","7","","","Practical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impractical</strong> is a good fit for the opposite side of the <strong>Practical</strong> scale?</p></div>","4"
"","","","","","survey-text","58","748940","0.0-58.0","3767","{""Q0"":""reckless""}","","","Careful","",""
"","","","","","html-slider-response","59","751181","0.0-59.0","2240","7","","","Careful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>reckless</strong> is a good fit for the opposite side of the <strong>Careful</strong> scale?</p></div>","4"
"","","","","","survey-text","60","757732","0.0-60.0","6548","{""Q0"":""observant""}","","","Unobservant","",""
"","","","","","html-slider-response","61","759677","0.0-61.0","1944","7","","","Unobservant","<div style=""width:500px;""> <p>How strongly do you feel that <strong>observant</strong> is a good fit for the opposite side of the <strong>Unobservant</strong> scale?</p></div>","4"
"","","","","","survey-text","62","764568","0.0-62.0","4888","{""Q0"":""Passive""}","","","Aggressive","",""
"","","","","","html-slider-response","63","768061","0.0-63.0","3492","7","","","Aggressive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Passive</strong> is a good fit for the opposite side of the <strong>Aggressive</strong> scale?</p></div>","4"
"","","","","","survey-text","64","773240","0.0-64.0","5176","{""Q0"":""irresponsible""}","","","Responsible","",""
"","","","","","html-slider-response","65","776587","0.0-65.0","3347","7","","","Responsible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>irresponsible</strong> is a good fit for the opposite side of the <strong>Responsible</strong> scale?</p></div>","4"
"","","","","","survey-text","66","781316","0.0-66.0","4726","{""Q0"":""arrogant""}","","","Humble","",""
"","","","","","html-slider-response","67","783400","0.0-67.0","2082","7","","","Humble","<div style=""width:500px;""> <p>How strongly do you feel that <strong>arrogant</strong> is a good fit for the opposite side of the <strong>Humble</strong> scale?</p></div>","4"
"","","","","","survey-text","68","786862","0.0-68.0","3460","{""Q0"":""typical""}","","","Atypical","",""
"","","","","","html-slider-response","69","788688","0.0-69.0","1825","7","","","Atypical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>typical</strong> is a good fit for the opposite side of the <strong>Atypical</strong> scale?</p></div>","4"
"","","","","","survey-text","70","802374","0.0-70.0","13684","{""Q0"":""Calm""}","","","Intense","",""
"","","","","","html-slider-response","71","804424","0.0-71.0","2048","7","","","Intense","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Calm</strong> is a good fit for the opposite side of the <strong>Intense</strong> scale?</p></div>","4"
"","","","","","survey-text","72","858234","0.0-72.0","53808","{""Q0"":""uncharismatic""}","","","Charismatic","",""
"","","","","","html-slider-response","73","860286","0.0-73.0","2051","7","","","Charismatic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncharismatic</strong> is a good fit for the opposite side of the <strong>Charismatic</strong> scale?</p></div>","4"
"","","","","","survey-text","74","871230","0.0-74.0","10942","{""Q0"":""selfish""}","","","Empathetic","",""
"","","","","","html-slider-response","75","873200","0.0-75.0","1968","7","","","Empathetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>selfish</strong> is a good fit for the opposite side of the <strong>Empathetic</strong> scale?</p></div>","4"
"","","","","","survey-text","76","877464","0.0-76.0","4262","{""Q0"":""unhelpful""}","","","Helpful","",""
"","","","","","html-slider-response","77","879066","0.0-77.0","1601","7","","","Helpful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unhelpful</strong> is a good fit for the opposite side of the <strong>Helpful</strong> scale?</p></div>","4"
"","","","","","survey-text","78","890612","0.0-78.0","11544","{""Q0"":""uninterested""}","","","Enthusiastic","",""
"","","","","","html-slider-response","79","892390","0.0-79.0","1776","7","","","Enthusiastic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uninterested</strong> is a good fit for the opposite side of the <strong>Enthusiastic</strong> scale?</p></div>","4"
"","","","","","survey-text","80","899524","0.0-80.0","7132","{""Q0"":""fixed""}","","","Flexible","",""
"","","","","","html-slider-response","81","901288","0.0-81.0","1762","6","","","Flexible","<div style=""width:500px;""> <p>How strongly do you feel that <strong>fixed</strong> is a good fit for the opposite side of the <strong>Flexible</strong> scale?</p></div>","4"
"","","","","","survey-text","82","905078","0.0-82.0","3788","{""Q0"":""cold""}","","","Affectionate","",""
"","","","","","html-slider-response","83","907385","0.0-83.0","2306","6","","","Affectionate","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cold</strong> is a good fit for the opposite side of the <strong>Affectionate</strong> scale?</p></div>","4"
"","","","","","survey-text","84","911674","0.0-84.0","4287","{""Q0"":""ill""}","","","Healthy","",""
"","","","","","html-slider-response","85","913755","0.0-85.0","2080","6","","","Healthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ill</strong> is a good fit for the opposite side of the <strong>Healthy</strong> scale?</p></div>","4"
"","","","","","survey-text","86","917868","0.0-86.0","4111","{""Q0"":""impatient""}","","","Patient","",""
"","","","","","html-slider-response","87","919855","0.0-87.0","1986","7","","","Patient","<div style=""width:500px;""> <p>How strongly do you feel that <strong>impatient</strong> is a good fit for the opposite side of the <strong>Patient</strong> scale?</p></div>","4"
"","","","","","survey-text","88","924472","0.0-88.0","4615","{""Q0"":""unnatural""}","","","Natural","",""
"","","","","","html-slider-response","89","926395","0.0-89.0","1922","7","","","Natural","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unnatural</strong> is a good fit for the opposite side of the <strong>Natural</strong> scale?</p></div>","4"
"","","","","","survey-text","90","928768","0.0-90.0","2371","{""Q0"":""sad""}","","","Happy","",""
"","","","","","html-slider-response","91","931265","0.0-91.0","2496","6","","","Happy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>sad</strong> is a good fit for the opposite side of the <strong>Happy</strong> scale?</p></div>","4"
"","","","","","survey-text","92","939420","0.0-92.0","8152","{""Q0"":""uneducated""}","","","Well-educated","",""
"","","","","","html-slider-response","93","942095","0.0-93.0","2674","6","","","Well-educated","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uneducated</strong> is a good fit for the opposite side of the <strong>Well-educated</strong> scale?</p></div>","4"
"","","","","","survey-text","94","949488","0.0-94.0","7390","{""Q0"":""uncreative""}","","","Creative","",""
"","","","","","html-slider-response","95","951933","0.0-95.0","2444","7","","","Creative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uncreative</strong> is a good fit for the opposite side of the <strong>Creative</strong> scale?</p></div>","4"
"","","","","","survey-text","96","959074","0.0-96.0","7139","{""Q0"":""callous""}","","","Sensitive","",""
"","","","","","html-slider-response","97","961509","0.0-97.0","2435","7","","","Sensitive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>callous</strong> is a good fit for the opposite side of the <strong>Sensitive</strong> scale?</p></div>","4"
"","","","","","survey-text","98","965679","0.0-98.0","4166","{""Q0"":""close-minded""}","","","Open-minded","",""
"","","","","","html-slider-response","99","968434","0.0-99.0","2754","7","","","Open-minded","<div style=""width:500px;""> <p>How strongly do you feel that <strong>close-minded</strong> is a good fit for the opposite side of the <strong>Open-minded</strong> scale?</p></div>","4"
"","","","","","survey-text","100","973204","0.0-100.0","4768","{""Q0"":""masculine""}","","","Feminine","",""
"","","","","","html-slider-response","101","975302","0.0-101.0","2097","6","","","Feminine","<div style=""width:500px;""> <p>How strongly do you feel that <strong>masculine</strong> is a good fit for the opposite side of the <strong>Feminine</strong> scale?</p></div>","4"
"","","","","","survey-text","102","991082","0.0-102.0","15778","{""Q0"":""uninterested""}","","","Curious","",""
"","","","","","html-slider-response","103","993806","0.0-103.0","2722","7","","","Curious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>uninterested</strong> is a good fit for the opposite side of the <strong>Curious</strong> scale?</p></div>","4"
"","","","","","survey-text","104","999714","0.0-104.0","5907","{""Q0"":""immature""}","","","Mature","",""
"","","","","","html-slider-response","105","1001556","0.0-105.0","1841","7","","","Mature","<div style=""width:500px;""> <p>How strongly do you feel that <strong>immature</strong> is a good fit for the opposite side of the <strong>Mature</strong> scale?</p></div>","4"
"","","","","","survey-text","106","1006062","0.0-106.0","4504","{""Q0"":""disagreeable""}","","","Agreeable","",""
"","","","","","html-slider-response","107","1008200","0.0-107.0","2136","7","","","Agreeable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>disagreeable</strong> is a good fit for the opposite side of the <strong>Agreeable</strong> scale?</p></div>","4"
"","","","","","survey-text","108","1024044","0.0-108.0","15842","{""Q0"":""inconsistent""}","","","Consistent","",""
"","","","","","html-slider-response","109","1032978","0.0-109.0","8933","7","","","Consistent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>inconsistent</strong> is a good fit for the opposite side of the <strong>Consistent</strong> scale?</p></div>","4"
"","","","","","survey-text","110","1067058","0.0-110.0","34078","{""Q0"":""demanding""}","","","Easygoing","",""
"","","","","","html-slider-response","111","1069958","0.0-111.0","2898","5","","","Easygoing","<div style=""width:500px;""> <p>How strongly do you feel that <strong>demanding</strong> is a good fit for the opposite side of the <strong>Easygoing</strong> scale?</p></div>","4"
"","","","","","survey-text","112","1074774","0.0-112.0","4814","{""Q0"":""undetermined""}","","","Determined","",""
"","","","","","html-slider-response","113","1076570","0.0-113.0","1795","7","","","Determined","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undetermined</strong> is a good fit for the opposite side of the <strong>Determined</strong> scale?</p></div>","4"
"","","","","","survey-text","114","1082758","0.0-114.0","6186","{""Q0"":""unemotional""}","","","Emotional","",""
"","","","","","html-slider-response","115","1084583","0.0-115.0","1824","7","","","Emotional","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unemotional</strong> is a good fit for the opposite side of the <strong>Emotional</strong> scale?</p></div>","4"
"","","","","","survey-text","116","1093596","0.0-116.0","9011","{""Q0"":""languid""}","","","Energetic","",""
"","","","","","html-slider-response","117","1095534","0.0-117.0","1936","6","","","Energetic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>languid</strong> is a good fit for the opposite side of the <strong>Energetic</strong> scale?</p></div>","4"
"","","","","","survey-text","118","1127226","0.0-118.0","31690","{""Q0"":""ignorant""}","","","Intellectual","",""
"","","","","","html-slider-response","119","1131061","0.0-119.0","3834","6","","","Intellectual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>ignorant</strong> is a good fit for the opposite side of the <strong>Intellectual</strong> scale?</p></div>","4"
"","","","","","survey-text","120","1142969","0.0-120.0","11906","{""Q0"":""unconfident""}","","","Confident","",""
"","","","","","html-slider-response","121","1144811","0.0-121.0","1841","7","","","Confident","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unconfident</strong> is a good fit for the opposite side of the <strong>Confident</strong> scale?</p></div>","4"
"","","","","","survey-text","122","1149189","0.0-122.0","4376","{""Q0"":""thoughtless""}","","","Thoughtful","",""
"","","","","","html-slider-response","123","1151191","0.0-123.0","2001","7","","","Thoughtful","<div style=""width:500px;""> <p>How strongly do you feel that <strong>thoughtless</strong> is a good fit for the opposite side of the <strong>Thoughtful</strong> scale?</p></div>","4"
"","","","","","survey-text","124","1159393","0.0-124.0","8200","{""Q0"":""solitary""}","","","Sociable","",""
"","","","","","html-slider-response","125","1161715","0.0-125.0","2321","7","","","Sociable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>solitary</strong> is a good fit for the opposite side of the <strong>Sociable</strong> scale?</p></div>","4"
"","","","","","survey-text","126","1167311","0.0-126.0","5595","{""Q0"":""calm""}","","","Anxious","",""
"","","","","","html-slider-response","127","1169363","0.0-127.0","2051","6","","","Anxious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>calm</strong> is a good fit for the opposite side of the <strong>Anxious</strong> scale?</p></div>","4"
"","","","","","survey-text","128","1206341","0.0-128.0","36976","{""Q0"":""Friendly""}","","","Grumpy","",""
"","","","","","html-slider-response","129","1209625","0.0-129.0","3282","6","","","Grumpy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>Friendly</strong> is a good fit for the opposite side of the <strong>Grumpy</strong> scale?</p></div>","4"
"","","","","","survey-text","130","1251237","0.0-130.0","41610","{""Q0"":""unenvious""}","","","Jealous","",""
"","","","","","html-slider-response","131","1253065","0.0-131.0","1826","7","","","Jealous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unenvious</strong> is a good fit for the opposite side of the <strong>Jealous</strong> scale?</p></div>","4"
"","","","","","survey-text","132","1259965","0.0-132.0","6898","{""Q0"":""diplomatic""}","","","Combative","",""
"","","","","","html-slider-response","133","1262817","0.0-133.0","2851","6","","","Combative","<div style=""width:500px;""> <p>How strongly do you feel that <strong>diplomatic</strong> is a good fit for the opposite side of the <strong>Combative</strong> scale?</p></div>","4"
"","","","","","survey-text","134","1272014","0.0-134.0","9194","{""Q0"":""controlling""}","","","Submissive","",""
"","","","","","html-slider-response","135","1273953","0.0-135.0","1938","6","","","Submissive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>controlling</strong> is a good fit for the opposite side of the <strong>Submissive</strong> scale?</p></div>","4"
"","","","","","survey-text","136","1278481","0.0-136.0","4526","{""Q0"":""orderly""}","","","Disorderly","",""
"","","","","","html-slider-response","137","1280723","0.0-137.0","2241","7","","","Disorderly","<div style=""width:500px;""> <p>How strongly do you feel that <strong>orderly</strong> is a good fit for the opposite side of the <strong>Disorderly</strong> scale?</p></div>","4"
"","","","","","survey-text","138","1287363","0.0-138.0","6638","{""Q0"":""cowardly""}","","","Courageous","",""
"","","","","","html-slider-response","139","1288933","0.0-139.0","1568","7","","","Courageous","<div style=""width:500px;""> <p>How strongly do you feel that <strong>cowardly</strong> is a good fit for the opposite side of the <strong>Courageous</strong> scale?</p></div>","4"
"","","","","","survey-text","140","1301914","0.0-140.0","12979","{""Q0"":""conservative""}","","","Rebellious","",""
"","","","","","html-slider-response","141","1304365","0.0-141.0","2450","5","","","Rebellious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>conservative</strong> is a good fit for the opposite side of the <strong>Rebellious</strong> scale?</p></div>","4"
"","","","","","survey-text","142","1308485","0.0-142.0","4118","{""Q0"":""unethical""}","","","Ethical","",""
"","","","","","html-slider-response","143","1310407","0.0-143.0","1921","7","","","Ethical","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unethical</strong> is a good fit for the opposite side of the <strong>Ethical</strong> scale?</p></div>","4"
"","","","","","survey-text","144","1314583","0.0-144.0","4173","{""Q0"":""silly""}","","","Serious","",""
"","","","","","html-slider-response","145","1316489","0.0-145.0","1904","5","","","Serious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>silly</strong> is a good fit for the opposite side of the <strong>Serious</strong> scale?</p></div>","4"
"","","","","","survey-text","146","1323608","0.0-146.0","7116","{""Q0"":""loving""}","","","Abusive","",""
"","","","","","html-slider-response","147","1326011","0.0-147.0","2402","6","","","Abusive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>loving</strong> is a good fit for the opposite side of the <strong>Abusive</strong> scale?</p></div>","4"
"","","","","","survey-text","148","1331912","0.0-148.0","5899","{""Q0"":""kind""}","","","Cruel","",""
"","","","","","html-slider-response","149","1333802","0.0-149.0","1888","5","","","Cruel","<div style=""width:500px;""> <p>How strongly do you feel that <strong>kind</strong> is a good fit for the opposite side of the <strong>Cruel</strong> scale?</p></div>","4"
"","","","","","survey-text","150","1342604","0.0-150.0","8800","{""Q0"":""pessimistic ""}","","","Optimistic","",""
"","","","","","html-slider-response","151","1344542","0.0-151.0","1937","7","","","Optimistic","<div style=""width:500px;""> <p>How strongly do you feel that <strong>pessimistic </strong> is a good fit for the opposite side of the <strong>Optimistic</strong> scale?</p></div>","4"
"","","","","","survey-text","152","1350306","0.0-152.0","5762","{""Q0"":""undignified""}","","","Dignified","",""
"","","","","","html-slider-response","153","1352196","0.0-153.0","1889","7","","","Dignified","<div style=""width:500px;""> <p>How strongly do you feel that <strong>undignified</strong> is a good fit for the opposite side of the <strong>Dignified</strong> scale?</p></div>","4"
"","","","","","survey-text","154","1356356","0.0-154.0","4158","{""Q0"":""unreasonable""}","","","Reasonable","",""
"","","","","","html-slider-response","155","1357797","0.0-155.0","1441","7","","","Reasonable","<div style=""width:500px;""> <p>How strongly do you feel that <strong>unreasonable</strong> is a good fit for the opposite side of the <strong>Reasonable</strong> scale?</p></div>","4"
"","","","","","survey-text","156","1437790","0.0-156.0","79990","{""Q0"":""self-motivated""}","","","Self-pitying","",""
"","","","","","html-slider-response","157","1441882","0.0-157.0","4090","4","","","Self-pitying","<div style=""width:500px;""> <p>How strongly do you feel that <strong>self-motivated</strong> is a good fit for the opposite side of the <strong>Self-pitying</strong> scale?</p></div>","4"
"","","","","","survey-text","158","1449298","0.0-158.0","7414","{""Q0"":""collected""}","","","Angry","",""
"","","","","","html-slider-response","159","1451694","0.0-159.0","2394","5","","","Angry","<div style=""width:500px;""> <p>How strongly do you feel that <strong>collected</strong> is a good fit for the opposite side of the <strong>Angry</strong> scale?</p></div>","4"
"","","","","","survey-text","160","1455620","0.0-160.0","3924","{""Q0"":""late""}","","","Punctual","",""
"","","","","","html-slider-response","161","1457512","0.0-161.0","1890","7","","","Punctual","<div style=""width:500px;""> <p>How strongly do you feel that <strong>late</strong> is a good fit for the opposite side of the <strong>Punctual</strong> scale?</p></div>","4"
"","","","","","survey-text","162","1471118","0.0-162.0","13603","{""Q0"":""areligious""}","","","Religious","",""
"","","","","","html-slider-response","163","1473040","0.0-163.0","1920","7","","","Religious","<div style=""width:500px;""> <p>How strongly do you feel that <strong>areligious</strong> is a good fit for the opposite side of the <strong>Religious</strong> scale?</p></div>","4"
"","","","","","survey-text","164","1476678","0.0-164.0","3636","{""Q0"":""aggressive""}","","","Passive","",""
"","","","","","html-slider-response","165","1478424","0.0-165.0","1744","7","","","Passive","<div style=""width:500px;""> <p>How strongly do you feel that <strong>aggressive</strong> is a good fit for the opposite side of the <strong>Passive</strong> scale?</p></div>","4"
"","","","","","survey-text","166","1483618","0.0-166.0","5192","{""Q0"":""untrustworthy""}","","","Trustworthy","",""
"","","","","","html-slider-response","167","1485764","0.0-167.0","2145","7","","","Trustworthy","<div style=""width:500px;""> <p>How strongly do you feel that <strong>untrustworthy</strong> is a good fit for the opposite side of the <strong>Trustworthy</strong> scale?</p></div>","4"
"","","","","","survey-text","168","1492712","0.0-168.0","6947","{""Q0"":""dependent""}","","","Independent","",""
"","","","","","html-slider-response","169","1494612","0.0-169.0","1899","7","","","Independent","<div style=""width:500px;""> <p>How strongly do you feel that <strong>dependent</strong> is a good fit for the opposite side of the <strong>Independent</strong> scale?</p></div>","4"
"","","","","","survey-text","170","1497776","0.0-170.0","3162","{""Q0"":""ugly""}","","","Beautiful","",""
