"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","correct","iat_type","rand","key_e3","key_i3","key_e34","key_i34","key_e67","key_i67"
"","","","","","iat-html","91","176842","0.0-10.0-0.0","2206","<img src=img/white/w5.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","92","177678","0.0-10.0-0.1","835","<img src=img/black/b2.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","93","178894","0.0-10.0-0.2","1214","Glorious","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","94","179919","0.0-10.0-0.3","1025","Nasty","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","95","180942","0.0-10.0-0.4","1021","<img src=img/black/b1.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","96","181554","0.0-10.0-0.5","610","<img src=img/black/b3.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","97","185764","0.0-10.0-0.6","1003","Enjoy","e","false","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","98","186468","0.0-10.0-0.7","703","<img src=img/black/b4.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","99","187395","0.0-10.0-0.8","925","Bothersome","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","100","188312","0.0-10.0-0.9","916","Cheer","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","101","188923","0.0-10.0-0.10","609","Fantastic","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","102","189571","0.0-10.0-0.11","646","<img src=img/black/b5.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","103","190366","0.0-10.0-0.12","793","<img src=img/white/w6.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","104","192332","0.0-10.0-0.13","1963","Rotten","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","105","193325","0.0-10.0-0.14","990","Smiling","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","106","195195","0.0-10.0-0.15","1868","<img src=img/black/b6.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","107","196484","0.0-10.0-0.16","1288","Hurtful","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","108","197308","0.0-10.0-0.17","821","<img src=img/white/w2.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","109","197972","0.0-10.0-0.18","662","<img src=img/white/w1.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","110","199011","0.0-10.0-0.19","1038","Awful","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","111","200155","0.0-10.0-0.20","1143","Beautiful","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","112","201390","0.0-10.0-0.21","1233","Evil","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","113","202281","0.0-10.0-0.22","889","Pain","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","114","203668","0.0-10.0-0.23","1385","Friend","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","115","204789","0.0-10.0-0.24","1121","Annoy","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","116","205748","0.0-10.0-0.25","957","<img src=img/white/w3.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","117","206399","0.0-10.0-0.26","649","<img src=img/white/w4.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","118","208773","0.0-10.0-0.27","910","Joyous","e","false","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","119","210401","0.0-10.0-0.28","1627","Hurtful","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","120","211324","0.0-10.0-0.29","922","Enjoy","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","121","212705","0.0-10.0-0.30","1379","Pain","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","122","213813","0.0-10.0-0.31","1106","<img src=img/white/w4.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","123","214707","0.0-10.0-0.32","893","<img src=img/white/w6.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","124","215921","0.0-10.0-0.33","1211","<img src=img/black/b3.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","125","217441","0.0-10.0-0.34","1520","Joyous","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","126","218221","0.0-10.0-0.35","778","Smiling","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","127","219197","0.0-10.0-0.36","973","Nasty","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","128","222188","0.0-10.0-0.37","2991","Cheer","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","129","223111","0.0-10.0-0.38","921","Rotten","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","130","226814","0.0-10.0-0.39","2120","<img src=img/black/b2.png></img>","e","false","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","131","227485","0.0-10.0-0.40","669","<img src=img/black/b4.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","132","229133","0.0-10.0-0.41","1647","Annoy","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","133","230528","0.0-10.0-0.42","1394","Beautiful","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","134","231430","0.0-10.0-0.43","901","Fantastic","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","135","232523","0.0-10.0-0.44","1091","Friend","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","136","233677","0.0-10.0-0.45","1153","Bothersome","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","137","235666","0.0-10.0-0.46","918","<img src=img/black/b1.png></img>","e","false","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","138","236373","0.0-10.0-0.47","702","<img src=img/black/b6.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","139","237326","0.0-10.0-0.48","950","<img src=img/white/w1.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","140","239006","0.0-10.0-0.49","1677","Awful","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","141","240336","0.0-10.0-0.50","1329","Glorious","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","142","241255","0.0-10.0-0.51","916","<img src=img/white/w5.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","143","242040","0.0-10.0-0.52","783","<img src=img/white/w2.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","144","244003","0.0-10.0-0.53","1961","<img src=img/black/b5.png></img>","i","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","145","244789","0.0-10.0-0.54","785","<img src=img/white/w3.png></img>","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","iat-html","146","246712","0.0-10.0-0.55","1921","Evil","e","true","European Americans or BADAfrican Americans or GOOD","","","","European Americans or BAD","African Americans or GOOD","",""
"","","","","","html-keyboard-response","147","252168","0.0-11.0","5455","<div style='position: absolute; top: 18%; left: 20%'>Press e for:<br><strong>African American</strong></div><div style='position: absolute; top: 18%; right: 20%'>Press i for:<br><strong>European American</strong></div><div style='position: relative; top: 42%; margin-left: auto; margin-right: auto'>Watch out, the labels have changed positions!<br>Use <strong>e</strong> for African American People<br>Use <strong>i</strong> for European American People<br><br>If you make a mistake, a red X will appear. Press the keys listed below to continue. Go as fast as you can while being accurate.<br><br> Press the any key when you are ready to start.</div>"," ","","","","","","","","",""
"","","","","","iat-image","148","253778","0.0-12.0-0.0","1609","img/black/b5.png","e","true","practice","","","","","","",""
"","","","","","iat-image","149","254491","0.0-12.0-0.1","711","img/white/w1.png","i","true","practice","","","","","","",""
"","","","","","iat-image","150","255160","0.0-12.0-0.2","668","img/white/w3.png","i","true","practice","","","","","","",""
"","","","","","iat-image","151","255838","0.0-12.0-0.3","674","img/black/b3.png","e","true","practice","","","","","","",""
"","","","","","iat-image","152","257348","0.0-12.0-0.4","1506","img/black/b1.png","e","true","practice","","","","","","",""
"","","","","","iat-image","153","258298","0.0-12.0-0.5","950","img/white/w6.png","i","true","practice","","","","","","",""
"","","","","","iat-image","154","258967","0.0-12.0-0.6","666","img/white/w5.png","i","true","practice","","","","","","",""
"","","","","","iat-image","155","259657","0.0-12.0-0.7","689","img/black/b6.png","e","true","practice","","","","","","",""
"","","","","","iat-image","156","260394","0.0-12.0-0.8","736","img/black/b4.png","e","true","practice","","","","","","",""
"","","","","","iat-image","157","261163","0.0-12.0-0.9","767","img/white/w2.png","i","true","practice","","","","","","",""
"","","","","","iat-image","158","261813","0.0-12.0-0.10","647","img/white/w4.png","i","true","practice","","","","","","",""
"","","","","","iat-image","159","262535","0.0-12.0-0.11","720","img/black/b2.png","e","true","practice","","","","","","",""
"","","","","","iat-image","160","263191","0.0-12.0-0.12","655","img/white/w6.png","i","true","practice","","","","","","",""
"","","","","","iat-image","161","263878","0.0-12.0-0.13","685","img/white/w3.png","i","true","practice","","","","","","",""
"","","","","","iat-image","162","264465","0.0-12.0-0.14","586","img/white/w4.png","i","true","practice","","","","","","",""
"","","","","","iat-image","163","265152","0.0-12.0-0.15","685","img/black/b3.png","e","true","practice","","","","","","",""
"","","","","","iat-image","164","265797","0.0-12.0-0.16","643","img/black/b1.png","e","true","practice","","","","","","",""
"","","","","","iat-image","165","266507","0.0-12.0-0.17","708","img/white/w2.png","i","true","practice","","","","","","",""
"","","","","","iat-image","166","267155","0.0-12.0-0.18","645","img/white/w1.png","i","true","practice","","","","","","",""
"","","","","","iat-image","167","267827","0.0-12.0-0.19","670","img/black/b5.png","e","true","practice","","","","","","",""
"","","","","","iat-image","168","268449","0.0-12.0-0.20","621","img/black/b6.png","e","true","practice","","","","","","",""
"","","","","","iat-image","169","269086","0.0-12.0-0.21","636","img/black/b2.png","e","true","practice","","","","","","",""
"","","","","","iat-image","170","269756","0.0-12.0-0.22","670","img/black/b4.png","e","true","practice","","","","","","",""
"","","","","","iat-image","171","270492","0.0-12.0-0.23","734","img/white/w5.png","i","true","practice","","","","","","",""
"","","","","","html-keyboard-response","172","277318","0.0-13.0","6824","<div style='position: absolute; top: 18%; left: 20%'>Press e for:<br> <strong>African Americans</strong><br>or<br><strong>GOOD</strong></div><div style='position: absolute; top: 18%; right: 20%'>Press i for:<br><strong>European Americans</strong><br>or<br><strong>BAD</strong></div><div style='position: relative; top: 42%; margin-left: auto; margin-right: auto'>Use <strong>e</strong> for African Americans or GOOD<br>Use <strong>i</strong> for European Americans or BAD <br><br>If you make a mistake, a red X will appear. Press the keys listed below to continue. Go as fast as you can while being accurate.<br><br> Press the any key when you are ready to start.</div>"," ","","","","","","","","",""
"","","","","","iat-html","173","278600","0.0-14.0-0.0","1281","<img src=img/white/w4.png></img>","i","true","practice","","","","","","African Americans or GOOD","European Americans or BAD"
